Date,Open,High,Low,Close,Volume,"('Adj Close', 'AGM')","('Close', 'AGM')","('High', 'AGM')","('Low', 'AGM')","('Open', 'AGM')","('Volume', 'AGM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-12 19:00:00-05:00,214.2899932861328,214.2899932861328,209.7899932861328,210.3300018310547,38700.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,211.0,211.0,207.25,207.7899932861328,48600.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,208.9199981689453,208.92999267578125,204.2700042724609,206.2400054931641,61000.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,207.05999755859372,207.08999633789065,204.97000122070312,206.72000122070312,62100.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,204.08999633789065,205.3999938964844,204.08999633789065,205.1300048828125,45000.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,204.22000122070312,204.22000122070312,201.19000244140625,201.7700042724609,41900.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,203.17999267578125,205.0,202.1000061035156,203.83999633789065,45600.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,203.8999938964844,205.5,203.6499938964844,205.08999633789065,55500.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,207.6100006103516,213.8600006103516,206.50999450683597,210.9499969482422,55100.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,209.82000732421875,211.75,207.82000732421875,211.75,38000.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,211.9600067138672,212.4600067138672,210.17999267578125,211.30999755859372,27900.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,213.7700042724609,215.6000061035156,212.0800018310547,213.47000122070312,28100.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,212.80999755859372,213.75,210.50999450683597,212.9600067138672,32500.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,212.0399932861328,213.3500061035156,211.1199951171875,212.4900054931641,35800.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,212.6300048828125,216.13999938964844,211.0399932861328,216.13999938964844,43700.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,215.30999755859372,216.6699981689453,212.72999572753903,212.8300018310547,41300.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,213.30999755859372,214.1000061035156,211.7899932861328,213.8000030517578,39000.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,213.1100006103516,213.3699951171875,210.2700042724609,211.05999755859372,32700.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,210.50999450683597,213.47999572753903,208.8699951171875,212.1199951171875,30000.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,215.0,217.13999938964844,212.6199951171875,216.4499969482422,54100.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,216.0,216.3500061035156,209.9499969482422,211.3800048828125,40300.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,210.97999572753903,211.2700042724609,208.8000030517578,210.22999572753903,24500.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,209.4600067138672,210.6100006103516,208.4199981689453,210.1300048828125,27200.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,208.3300018310547,209.22999572753903,207.42999267578125,209.19000244140625,35400.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,209.5800018310547,210.55999755859372,197.67999267578125,199.41000366210935,55000.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,201.83999633789065,202.83999633789065,198.4499969482422,199.2899932861328,41500.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,197.4600067138672,203.1100006103516,197.4600067138672,199.52999877929688,72300.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,198.02999877929688,199.3699951171875,196.16000366210935,197.2400054931641,28600.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,196.8000030517578,198.5500030517578,196.52999877929688,198.5500030517578,13600.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,196.5399932861328,199.4900054931641,188.75999450683597,198.25999450683597,93700.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,197.2700042724609,197.97999572753903,194.22999572753903,197.25,29100.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,197.25,197.25,197.97999572753906,194.22999572753906,197.27000427246094,29100.0,,,,
