Date,Open,High,Low,Close,Volume,"('Adj Close', 'MIDD')","('Close', 'MIDD')","('High', 'MIDD')","('Low', 'MIDD')","('Open', 'MIDD')","('Volume', 'MIDD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,141.25,142.0,139.3800048828125,139.63999938964844,387600.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,139.58999633789062,140.9600067138672,137.1699981689453,137.33999633789062,451300.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,138.0500030517578,138.72000122070312,136.67999267578125,138.0500030517578,658700.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,138.47999572753906,138.89999389648438,135.38999938964844,135.67999267578125,936300.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,135.7100067138672,136.57000732421875,134.99000549316406,136.0,555000.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,135.97999572753906,137.66000366210938,135.60000610351562,137.22000122070312,403100.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,136.0500030517578,137.6199951171875,135.6699981689453,136.3300018310547,343100.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,136.1999969482422,136.30999755859375,133.63999938964844,135.72999572753906,629400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,136.8000030517578,139.50999450683594,135.74000549316406,138.66000366210938,638500.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,139.1199951171875,142.39999389648438,138.64999389648438,142.16000366210938,479600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,143.92999267578125,147.9199981689453,142.1999969482422,146.97000122070312,995000.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,146.0399932861328,146.0399932861328,141.89999389648438,142.17999267578125,541400.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,143.5399932861328,145.8800048828125,141.52000427246094,141.75,421000.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,143.08999633789062,143.57000732421875,142.17999267578125,143.38999938964844,188300.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,143.1199951171875,143.22999572753906,141.13999938964844,142.05999755859375,364100.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,142.16000366210938,142.89999389648438,140.5399932861328,142.25,643700.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,141.5399932861328,143.3300018310547,140.55999755859375,143.02999877929688,395700.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,143.39999389648438,143.66000366210938,140.83999633789062,141.72000122070312,298800.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,142.82000732421875,142.82000732421875,141.24000549316406,142.0,220800.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,142.5,145.11000061035156,142.00999450683594,142.75999450683594,364200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,142.8699951171875,146.61000061035156,140.75999450683594,144.25,1044500.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,145.61000061035156,146.08999633789062,143.47999572753906,144.74000549316406,593400.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,142.30999755859375,143.10000610351562,139.35000610351562,141.0800018310547,587500.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,140.80999755859375,141.42999267578125,137.3300018310547,138.75,462100.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,138.24000549316406,139.52999877929688,136.02999877929688,136.97999572753906,586100.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,136.38999938964844,138.2100067138672,135.52000427246094,135.9600067138672,453200.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,136.83999633789062,137.58999633789062,133.5399932861328,133.5399932861328,847300.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,133.6999969482422,135.39999389648438,131.25999450683594,132.72000122070312,875400.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,131.94000244140625,135.8300018310547,131.3699951171875,134.72000122070312,1794500.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,133.8300018310547,135.07000732421875,133.50999450683594,134.9499969482422,460200.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,135.10000610351562,136.83999633789062,134.22000122070312,136.83999633789062,135700.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,136.22999572753906,137.75,134.6699981689453,137.38999938964844,268700.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,136.92999267578125,137.80999755859375,134.86000061035156,136.5800018310547,331300.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,136.5800018310547,136.5800018310547,137.80999755859375,134.86000061035156,136.92999267578125,331300.0,,,,
