Date,Open,High,Low,Close,Volume,"('Adj Close', 'CME')","('Close', 'CME')","('High', 'CME')","('Low', 'CME')","('Open', 'CME')","('Volume', 'CME')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-06-20 20:00:00-04:00,196.27999877929688,196.75,193.9600067138672,194.47999572753903,5763900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,195.6199951171875,197.42999267578125,194.91000366210935,195.0800018310547,1662700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,195.0800018310547,196.08999633789065,193.66000366210935,194.1000061035156,2018800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,193.0,195.8300018310547,192.1100006103516,195.1999969482422,2702600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,195.7400054931641,196.3000030517578,194.63999938964844,195.52999877929688,2817100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,195.41000366210935,197.1100006103516,195.00999450683597,196.6000061035156,6618100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,197.6199951171875,197.8300018310547,195.08999633789065,195.5,2092600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,196.55999755859372,198.32000732421875,195.9900054931641,197.0800018310547,4672400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,196.1000061035156,197.91000366210935,195.83999633789065,196.05999755859372,2237900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,196.52999877929688,196.77999877929688,195.27999877929688,196.3999938964844,3458800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,196.3999938964844,197.19000244140625,194.8000030517578,194.97000122070312,2375900.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,195.17999267578125,195.57000732421875,193.88999938964844,194.6199951171875,1713600.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,194.1000061035156,195.32000732421875,193.5,193.5800018310547,1907100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,193.5800018310547,198.3000030517578,193.1699981689453,195.8000030517578,4568600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,195.7700042724609,196.1000061035156,193.3699951171875,193.42999267578125,3125000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,194.1100006103516,197.1999969482422,194.1100006103516,197.00999450683597,2431300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,198.25999450683597,199.5500030517578,197.0800018310547,197.3699951171875,2106500.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,197.8699951171875,201.5800018310547,197.32000732421875,201.4600067138672,1834400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,201.07000732421875,202.77999877929688,200.1999969482422,200.6100006103516,1531300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,201.6300048828125,201.88999938964844,199.16000366210935,199.8500061035156,1554800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,199.55999755859372,200.38999938964844,198.5399932861328,199.8800048828125,1258500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,200.1699981689453,200.2700042724609,196.9900054931641,197.44000244140625,2175300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,200.22999572753903,200.5500030517578,194.9199981689453,197.25,2688400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,197.38999938964844,200.8300018310547,197.0399932861328,199.3800048828125,2080400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,198.92999267578125,201.4900054931641,198.8500061035156,200.5399932861328,1259500.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,200.5500030517578,201.7100067138672,198.75999450683597,198.9199981689453,1428200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,199.8600006103516,199.8600006103516,195.3000030517578,197.1999969482422,1712400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,197.1999969482422,197.8500061035156,193.25,193.7100067138672,1854000.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,194.2100067138672,197.80999755859372,194.0399932861328,196.30999755859372,1873300.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,198.22000122070312,201.55999755859372,197.5,199.8300018310547,2373800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,200.13999938964844,202.75,196.6199951171875,197.22000122070312,2133500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,197.0,204.1000061035156,196.94000244140625,202.3800048828125,3269300.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,201.8999938964844,206.8000030517578,200.5,205.0,3529900.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,204.6300048828125,207.30999755859372,202.3500061035156,205.1499938964844,2086500.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,205.25,207.2100067138672,203.7700042724609,206.66000366210935,1011300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,206.66000366210935,208.0800018310547,205.17999267578125,206.58999633789065,1073800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,206.52999877929688,207.8999938964844,205.6499938964844,207.57000732421875,977300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,207.77999877929688,208.2899932861328,206.5,207.8500061035156,1152100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,207.77999877929688,208.25999450683597,204.8500061035156,205.2899932861328,1321500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,205.2899932861328,208.8000030517578,204.16000366210935,207.8800048828125,1115600.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,208.42999267578125,209.75999450683597,208.0399932861328,208.8699951171875,1122300.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,209.4499969482422,210.42999267578125,208.3600006103516,208.6999969482422,1272000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,208.67999267578125,209.44000244140625,207.6100006103516,209.3999938964844,939300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,209.25,210.16000366210935,208.1999969482422,209.6199951171875,1352100.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,210.27999877929688,210.27999877929688,206.44000244140625,207.0500030517578,1273900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,207.1000061035156,208.66000366210935,207.1000061035156,208.42999267578125,1647500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,208.91000366210935,212.8699951171875,207.7100067138672,212.3999938964844,1789200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,212.72000122070312,215.9499969482422,212.3500061035156,215.1199951171875,1655300.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,215.00999450683597,215.3600006103516,213.3600006103516,214.1000061035156,1547900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,213.52999877929688,215.97000122070312,213.5200042724609,215.7400054931641,2021100.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,208.4600067138672,212.75,207.75,212.63999938964844,3725400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,213.83999633789065,216.13999938964844,212.63999938964844,216.0,1921800.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,218.5,219.50999450683597,217.05999755859372,219.3800048828125,1759800.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,219.0500030517578,220.8000030517578,218.4600067138672,220.5,2899300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,220.0,221.08999633789065,217.7400054931641,218.5399932861328,2211100.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,217.75999450683597,219.63999938964844,217.0,218.47999572753903,2148700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,218.66000366210935,218.8000030517578,214.77999877929688,218.58999633789065,3691400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,219.19000244140625,219.22999572753903,215.4499969482422,217.3000030517578,2368600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,218.2700042724609,218.8800048828125,215.52999877929688,216.9900054931641,2587300.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,216.0500030517578,219.4900054931641,216.0500030517578,218.52999877929688,1740100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,218.19000244140625,219.2899932861328,216.8000030517578,218.17999267578125,1976800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,218.0,218.3600006103516,214.94000244140625,216.3000030517578,1868500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,216.5399932861328,217.1100006103516,214.58999633789065,214.75999450683597,2888700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,213.63999938964844,215.07000732421875,212.3800048828125,213.16000366210935,2898600.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,213.47000122070312,216.2700042724609,212.6100006103516,215.8600006103516,1550600.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,215.8600006103516,218.2400054931641,213.97000122070312,218.16000366210935,2292300.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,218.5200042724609,219.3500061035156,216.5200042724609,217.5200042724609,1973700.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,217.5399932861328,218.97999572753903,216.7400054931641,218.47000122070312,2076300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,218.47000122070312,220.0,218.08999633789065,218.3000030517578,1840200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,219.0,221.3600006103516,217.22999572753903,220.6499938964844,1835800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,221.0,225.32000732421875,218.08999633789065,225.27999877929688,2043400.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,225.9499969482422,225.9499969482422,221.1499938964844,223.57000732421875,2191700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,224.66000366210935,226.77999877929688,223.67999267578125,224.2700042724609,1819900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,224.2700042724609,224.80999755859372,222.0500030517578,224.42999267578125,1585800.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,225.1300048828125,226.5,221.25,221.72999572753903,3023000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,222.8500061035156,223.83999633789065,220.55999755859372,221.67999267578125,2138400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,221.08999633789065,223.00999450683597,220.55999755859372,221.4600067138672,1488900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,222.0,222.3500061035156,220.1100006103516,221.25,958100.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,221.8600006103516,221.92999267578125,220.3000030517578,221.72000122070312,1123100.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,221.6300048828125,224.2899932861328,221.4199981689453,224.1999969482422,1429500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,224.30999755859372,225.88999938964844,222.9499969482422,224.82000732421875,1589900.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,223.7700042724609,227.27999877929688,223.67999267578125,227.1699981689453,1248200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,228.2100067138672,230.1199951171875,226.8800048828125,227.22999572753903,1816800.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,227.22999572753903,229.13999938964844,226.0,228.32000732421875,1203000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,226.6100006103516,228.02999877929688,225.9900054931641,227.0500030517578,1138200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,226.8000030517578,227.2400054931641,225.41000366210935,226.1699981689453,1933200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,221.00999450683597,227.7899932861328,220.9499969482422,227.13999938964844,2044100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,226.77999877929688,230.3600006103516,226.22000122070312,229.69000244140625,1360500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,229.47000122070312,229.47000122070312,225.3000030517578,226.13999938964844,974700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,226.1000061035156,228.80999755859372,225.57000732421875,228.1199951171875,1327400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,228.9600067138672,229.1100006103516,227.05999755859372,227.08999633789065,1286100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,226.07000732421875,227.8500061035156,225.47000122070312,227.25999450683597,1211300.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,228.22999572753903,228.22999572753903,224.8600006103516,225.3600006103516,1663000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,224.5500030517578,225.6699981689453,223.3999938964844,223.6100006103516,1318600.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,223.7100067138672,225.0399932861328,221.00999450683597,223.0800018310547,1193300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,223.2400054931641,225.44000244140625,223.0,225.19000244140625,1183000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,226.13999938964844,226.3800048828125,213.94000244140625,221.1699981689453,3663300.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,221.7700042724609,223.0,220.41000366210935,222.0399932861328,1999500.0,,,,,,,,,,
