Date,Open,High,Low,Close,Volume,"('Adj Close', 'AKRO')","('Close', 'AKRO')","('High', 'AKRO')","('Low', 'AKRO')","('Open', 'AKRO')","('Volume', 'AKRO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-05-07 20:00:00-04:00,21.56999969482422,21.90999984741211,20.57999992370605,21.020000457763672,581000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,21.200000762939453,21.209999084472656,20.540000915527344,20.799999237060547,414300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,21.350000381469727,21.450000762939453,19.59000015258789,19.649999618530277,567400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,19.65999984741211,21.45499992370605,19.459999084472656,20.6200008392334,567600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,21.1200008392334,21.51000022888184,20.270000457763672,20.299999237060547,626000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,21.350000381469727,21.739999771118164,20.489999771118164,21.06999969482422,520300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,20.959999084472656,21.09499931335449,20.32999992370605,20.729999542236328,457700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,20.790000915527344,20.815000534057617,19.76000022888184,19.920000076293945,457700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,20.059999465942383,20.350000381469727,19.81999969482422,20.13999938964844,577900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,20.059999465942383,20.530000686645508,19.950000762939453,20.239999771118164,434800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,20.100000381469727,20.864999771118164,19.940000534057617,20.5,635900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,20.46999931335449,20.46999931335449,18.3799991607666,18.90999984741211,963900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,19.040000915527344,19.049999237060547,17.8799991607666,18.31999969482422,993400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,18.649999618530277,19.549999237060547,18.020000457763672,19.5,1007100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,19.030000686645508,19.3799991607666,18.530000686645508,18.65999984741211,568900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,18.88999938964844,19.1200008392334,18.100000381469727,18.309999465942383,993400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,18.649999618530277,19.05500030517578,18.15800094604492,18.81999969482422,729500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,19.459999084472656,19.920000076293945,18.88999938964844,19.190000534057617,566100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,18.920000076293945,19.81999969482422,18.71999931335449,19.21999931335449,951300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,17.979999542236328,20.979999542236328,17.860000610351562,20.790000915527344,1516700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,20.799999237060547,21.6299991607666,20.34000015258789,21.32999992370605,919100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,20.90999984741211,24.38999938964844,20.63999938964844,23.020000457763672,1543200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,23.030000686645508,23.57999992370605,22.40999984741211,22.989999771118164,953000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,22.63999938964844,23.739999771118164,22.32999992370605,23.43000030517578,880400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,24.229999542236328,25.790000915527344,23.940000534057617,24.290000915527344,1195200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,24.280000686645508,24.989999771118164,23.98900032043457,24.6200008392334,584100.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,24.200000762939453,24.459999084472656,23.450000762939453,23.979999542236328,559500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,23.799999237060547,23.799999237060547,22.100000381469727,22.90999984741211,816000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,22.96999931335449,23.059999465942383,21.701000213623047,22.15999984741211,696300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,21.88999938964844,22.209999084472656,21.559999465942383,21.780000686645508,526100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,21.8799991607666,23.559999465942383,21.8799991607666,23.200000762939453,2610000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,23.459999084472656,24.200000762939453,23.40999984741211,23.850000381469727,559900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,23.56999969482422,23.989999771118164,23.309999465942383,23.5,491100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,23.3799991607666,23.57999992370605,22.540000915527344,22.93000030517578,806500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,23.049999237060547,23.82999992370605,22.540000915527344,23.399999618530277,481400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,23.479999542236328,23.549999237060547,22.34000015258789,23.459999084472656,3758400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,23.299999237060547,24.200000762939453,23.13999938964844,23.15999984741211,677500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,23.030000686645508,23.209999084472656,22.229999542236328,22.3799991607666,432900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,22.21999931335449,22.38999938964844,21.739999771118164,21.93000030517578,216300.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,21.739999771118164,21.739999771118164,21.020000457763672,21.450000762939453,486900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,21.790000915527344,22.479999542236328,21.43000030517578,22.190000534057617,623300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,22.239999771118164,23.040000915527344,22.01000022888184,22.90999984741211,710500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,22.96999931335449,24.040000915527344,22.6200008392334,24.0,424900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,24.8700008392334,25.700000762939453,24.3799991607666,24.84000015258789,716100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,25.309999465942383,25.690000534057617,24.670000076293945,25.68000030517578,1118200.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,25.809999465942383,27.940000534057617,25.6299991607666,27.450000762939453,850600.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,27.8700008392334,28.209999084472656,27.382999420166016,27.700000762939453,1426500.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,27.030000686645508,27.770000457763672,26.65999984741211,27.07999992370605,1121200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,26.8799991607666,27.63999938964844,26.149999618530277,27.07999992370605,1096300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,27.13999938964844,27.40999984741211,26.280000686645508,26.76000022888184,687000.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,26.899999618530277,27.479999542236328,26.1299991607666,27.399999618530277,1117800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,27.190000534057617,28.059999465942383,27.100000381469727,27.790000915527344,705100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,27.649999618530277,27.989999771118164,26.32999992370605,26.81999969482422,889600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,27.049999237060547,28.649999618530277,26.850000381469727,28.31999969482422,647100.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,28.649999618530277,29.1200008392334,28.09000015258789,28.1200008392334,412300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,28.270000457763672,28.309999465942383,26.71999931335449,27.020000457763672,473500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,27.25,27.43000030517578,26.399999618530277,26.61000061035156,462400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,26.8799991607666,27.940000534057617,26.25,26.729999542236328,480700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,26.520000457763672,28.01000022888184,26.100000381469727,26.350000381469727,747500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,25.32999992370605,25.399999618530277,24.34499931335449,25.170000076293945,570900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,23.46999931335449,24.51000022888184,22.84000015258789,23.799999237060547,783500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,24.020000457763672,25.51000022888184,23.420000076293945,24.68000030517578,457300.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,25.309999465942383,25.38999938964844,23.600000381469727,23.68000030517578,323700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,24.149999618530277,24.989999771118164,23.59000015258789,24.93000030517578,474700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,25.309999465942383,25.309999465942383,23.459999084472656,24.739999771118164,504700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,24.809999465942383,25.32999992370605,23.459999084472656,24.190000534057617,382500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,24.26000022888184,24.989999771118164,23.88999938964844,24.770000457763672,353400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,24.76000022888184,24.76000022888184,23.649999618530277,23.76000022888184,413800.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,24.489999771118164,25.80500030517578,23.979999542236328,24.31999969482422,495100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,24.190000534057617,25.07999992370605,24.149999618530277,24.86000061035156,294300.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,24.649999618530277,26.25,24.450000762939453,25.959999084472656,607600.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,25.959999084472656,26.850000381469727,25.399999618530277,26.739999771118164,534000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,26.780000686645508,27.290000915527344,26.084999084472656,26.350000381469727,523200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,26.399999618530277,26.763999938964844,25.790000915527344,26.11000061035156,620200.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,26.520000457763672,27.81999969482422,26.239999771118164,27.459999084472656,533100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,27.81999969482422,27.81999969482422,26.540000915527344,27.34000015258789,602100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,27.149999618530277,27.290000915527344,25.799999237060547,26.31999969482422,406400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,26.190000534057617,26.690000534057617,26.07999992370605,26.6299991607666,284900.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,26.979999542236328,27.44499969482422,26.38999938964844,26.88999938964844,360800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,26.950000762939453,27.5,26.315000534057617,27.200000762939453,484500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,27.15999984741211,28.299999237060547,25.959999084472656,25.989999771118164,429100.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,25.709999084472656,26.40999984741211,25.309999465942383,26.299999237060547,197400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,26.399999618530277,26.43000030517578,25.729999542236328,26.350000381469727,444100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,26.559999465942383,26.959999084472656,25.670000076293945,26.40999984741211,446500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,26.549999237060547,27.200000762939453,25.88500022888184,26.299999237060547,364000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,26.18000030517578,26.18000030517578,25.01000022888184,25.739999771118164,610700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,25.540000915527344,25.979999542236328,25.01000022888184,25.6200008392334,385700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,25.690000534057617,25.84000015258789,25.200000762939453,25.700000762939453,416600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,26.0,27.40999984741211,25.690000534057617,27.34000015258789,450900.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,27.399999618530277,27.690000534057617,26.729999542236328,26.770000457763672,386800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,27.0,27.649999618530277,26.520000457763672,26.63999938964844,353500.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,26.71999931335449,27.809999465942383,26.26000022888184,26.959999084472656,485800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,28.0,28.739999771118164,27.190000534057617,28.0,471700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,27.850000381469727,28.1200008392334,27.25,28.07999992370605,1529500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,28.200000762939453,28.3799991607666,27.530000686645508,28.3700008392334,474400.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,28.3700008392334,28.56999969482422,27.690000534057617,28.049999237060547,474200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,28.15999984741211,28.270000457763672,27.46999931335449,28.0,445900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,28.40999984741211,29.600000381469727,28.13999938964844,29.34000015258789,701800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,29.8700008392334,29.8700008392334,28.165000915527344,28.239999771118164,661200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,27.850000381469727,29.114999771118164,27.850000381469727,28.690000534057617,509300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,28.51000022888184,28.8799991607666,27.649999618530277,28.82999992370605,634800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,28.57999992370605,29.5,28.190000534057617,29.209999084472656,368500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,29.09000015258789,29.65999984741211,27.6200008392334,27.649999618530277,551400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,27.93000030517578,29.040000915527344,27.899999618530277,28.239999771118164,544300.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,28.3799991607666,28.434999465942383,26.461000442504883,26.75,437000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,27.040000915527344,29.01000022888184,26.815000534057617,28.149999618530277,517900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,28.15999984741211,28.520000457763672,27.479999542236328,28.51000022888184,328600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,28.1299991607666,29.15999984741211,27.90999984741211,29.07999992370605,351300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,29.01000022888184,29.780000686645508,28.93000030517578,29.6299991607666,281800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,29.46999931335449,30.43000030517578,29.100000381469727,30.01000022888184,724400.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,30.229999542236328,31.0,29.920000076293945,29.93000030517578,730000.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,29.81999969482422,31.25,29.81999969482422,31.049999237060547,519700.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,31.040000915527344,31.26000022888184,30.3700008392334,30.81999969482422,384300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,30.84000015258789,32.15399932861328,30.715999603271484,31.229999542236328,484200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,30.950000762939453,31.114999771118164,30.309999465942383,30.899999618530277,484500.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,30.549999237060547,31.040000915527344,29.56999969482422,29.59000015258789,339500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,29.530000686645508,29.96999931335449,28.420000076293945,28.670000076293945,472800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,28.88999938964844,29.190000534057617,28.38999938964844,28.75,279000.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,29.149999618530277,29.8700008392334,28.959999084472656,29.32999992370605,403200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,29.8799991607666,30.82999992370605,29.479999542236328,29.709999084472656,386300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,29.63999938964844,32.220001220703125,29.34000015258789,31.729999542236328,724300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,31.520000457763672,32.69499969482422,30.690000534057617,30.700000762939453,641200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,30.549999237060547,31.433000564575195,30.125,30.82999992370605,338900.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,31.88500022888184,32.95000076293945,30.899999618530277,32.33000183105469,1277400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,32.20000076293945,32.93000030517578,31.5,32.04999923706055,641000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,31.76000022888184,32.75,31.1200008392334,32.7400016784668,464000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,34.040000915527344,35.70500183105469,33.459999084472656,35.279998779296875,840500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,35.2599983215332,35.875,34.560001373291016,34.869998931884766,590000.0,,,,,,,,,,
