Date,Open,High,Low,Close,Volume,"('Adj Close', 'SPSC')","('Close', 'SPSC')","('High', 'SPSC')","('Low', 'SPSC')","('Open', 'SPSC')","('Volume', 'SPSC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,186.5,188.8600006103516,186.00999450683597,187.1699981689453,127600.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,186.33999633789065,188.50999450683597,186.2400054931641,186.7700042724609,174400.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,188.05999755859372,191.4499969482422,185.75,186.6699981689453,164900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,186.92999267578125,186.92999267578125,179.22000122070312,179.74000549316406,167100.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,180.3500061035156,180.3500061035156,174.32000732421875,176.58999633789062,215900.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,177.22000122070312,178.88999938964844,175.85000610351562,176.25999450683594,175200.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,174.67999267578125,178.25999450683594,174.57000732421875,177.52999877929688,185200.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,178.02999877929688,179.9600067138672,176.14999389648438,179.8699951171875,303200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,180.8699951171875,186.5500030517578,180.75,186.32000732421875,206300.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,187.5800018310547,190.25,186.0200042724609,189.1300048828125,388900.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,190.0,197.44000244140625,189.83999633789065,193.38999938964844,314700.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,191.7100067138672,194.57000732421875,191.3000030517578,193.3300018310547,174200.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,193.02999877929688,194.8600006103516,189.6699981689453,192.57000732421875,157400.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,194.0,194.91000366210935,192.1999969482422,193.07000732421875,82200.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,194.02999877929688,195.05999755859372,191.17999267578125,192.6699981689453,139900.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,191.5200042724609,192.8300018310547,190.0,191.6699981689453,116400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,193.17999267578125,197.55999755859372,193.17999267578125,195.0800018310547,167300.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,194.41000366210935,194.41000366210935,189.16000366210935,189.6000061035156,138400.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,191.52999877929688,193.5399932861328,189.4499969482422,192.7899932861328,125200.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,194.1000061035156,197.3699951171875,193.00999450683597,196.00999450683597,164200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,196.00999450683597,199.0500030517578,193.1999969482422,197.88999938964844,147000.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,199.3000030517578,201.05999755859372,196.30999755859372,196.97999572753903,131200.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,195.3000030517578,198.05999755859372,194.0399932861328,197.13999938964844,147300.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,196.0200042724609,197.6499938964844,190.22000122070312,192.3800048828125,197900.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,191.3000030517578,198.9900054931641,190.57000732421875,198.69000244140625,183900.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,197.44000244140625,199.5800018310547,195.75999450683597,198.80999755859372,200200.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,199.6000061035156,201.0,190.55999755859372,191.8500061035156,295800.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,193.72999572753903,198.8300018310547,188.0200042724609,190.3000030517578,309800.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,187.5200042724609,194.3000030517578,185.07000732421875,188.32000732421875,464700.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,186.9900054931641,187.4600067138672,185.13999938964844,186.16000366210935,147600.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,186.17999267578125,190.33999633789065,185.0500030517578,189.9499969482422,72100.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,188.8699951171875,193.8999938964844,187.4499969482422,189.3999938964844,92100.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,187.80999755859372,188.3300018310547,184.0399932861328,185.52999877929688,108800.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,185.52999877929688,185.52999877929688,188.3300018310547,184.03990173339844,187.80999755859375,108795.0,,,,
