Date,Open,High,Low,Close,Volume,"('Adj Close', 'VC')","('Close', 'VC')","('High', 'VC')","('Low', 'VC')","('Open', 'VC')","('Volume', 'VC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-05-29 20:00:00-04:00,108.45999908447266,110.16000366210938,108.13999938964844,110.12999725341795,162000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,110.30999755859376,111.41000366210938,108.8000030517578,111.37000274658205,165900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,112.0500030517578,112.7300033569336,110.87999725341795,111.33999633789062,219300.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,111.1999969482422,111.3000030517578,108.44000244140624,108.6999969482422,226500.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,108.94000244140624,108.94000244140624,106.3499984741211,107.9800033569336,161600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,107.33000183105467,108.77999877929688,106.33000183105467,107.47000122070312,136800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,106.2699966430664,108.16000366210938,105.86000061035156,106.37999725341795,226500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,105.11000061035156,106.68000030517578,103.83999633789062,105.70999908447266,382700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,105.0,105.26000213623048,103.33999633789062,104.66000366210938,335800.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,107.5,109.30999755859376,106.33999633789062,107.83999633789062,226800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,107.3499984741211,107.77999877929688,104.9000015258789,106.22000122070312,174000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,104.5500030517578,104.5500030517578,101.41999816894533,103.95999908447266,293100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,103.98999786376952,105.83000183105467,103.52999877929688,105.36000061035156,202300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,105.05999755859376,105.54000091552734,102.6500015258789,103.58999633789062,217100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,103.02999877929688,106.3499984741211,103.0199966430664,105.08000183105467,251500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,105.54000091552734,107.1999969482422,104.80999755859376,106.98999786376952,606800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,107.04000091552734,110.06999969482422,107.04000091552734,108.33000183105467,246500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,107.6999969482422,108.33999633789062,105.91000366210938,106.1999969482422,227700.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,105.19000244140624,105.86000061035156,103.4800033569336,105.72000122070312,294000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,106.12999725341795,106.22000122070312,104.94000244140624,105.5500030517578,184800.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,106.5500030517578,107.20999908447266,105.51000213623048,106.6999969482422,306400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,106.38999938964844,107.79000091552734,104.95999908447266,105.37999725341795,160900.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,105.37999725341795,108.80999755859376,104.45999908447266,107.5500030517578,158100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,108.5199966430664,109.45999908447266,107.8499984741211,108.08000183105467,123200.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,107.20999908447266,108.41999816894533,107.06999969482422,107.77999877929688,181300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,108.81999969482422,109.27999877929688,105.68000030517578,106.08000183105467,216500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,105.62000274658205,105.62000274658205,103.3000030517578,103.47000122070312,520400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,104.02999877929688,105.58999633789062,103.30999755859376,105.04000091552734,181500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,107.63999938964844,109.68000030517578,106.91000366210938,108.72000122070312,335200.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,107.25,111.12000274658205,106.6500015258789,110.23999786376952,366400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,110.70999908447266,112.4000015258789,109.37999725341795,111.16999816894533,193700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,112.37999725341795,115.23999786376952,111.98999786376952,115.0,331000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,114.54000091552734,115.58000183105467,112.62999725341795,114.44000244140624,365200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,114.36000061035156,116.97000122070312,113.19000244140624,113.5500030517578,176600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,112.94000244140624,112.94000244140624,106.63999938964844,107.94000244140624,314800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,107.83999633789062,108.52999877929688,105.87999725341795,107.61000061035156,375000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,107.43000030517578,108.97000122070312,106.33999633789062,107.37000274658205,336600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,106.36000061035156,109.26000213623048,106.25,106.37000274658205,316900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,111.6999969482422,113.83999633789062,108.22000122070312,113.11000061035156,674500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,114.06999969482422,115.2699966430664,109.86000061035156,111.52999877929688,386300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,111.3499984741211,113.0199966430664,110.30999755859376,111.12000274658205,317200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,111.12000274658205,115.12000274658205,110.6999969482422,114.87999725341795,301300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,115.4000015258789,117.94000244140624,114.51000213623048,115.54000091552734,441600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,114.7699966430664,116.5999984741211,110.5999984741211,112.23999786376952,388800.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,109.31999969482422,109.31999969482422,104.05999755859376,104.37000274658205,271100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,99.0500030517578,102.43000030517578,96.56999969482422,102.0199966430664,472000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,101.69000244140624,101.9000015258789,98.6999969482422,100.0,326700.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,101.66000366210938,102.83000183105467,97.9499969482422,98.54000091552734,361700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,99.76000213623048,101.41000366210938,99.04000091552734,100.52999877929688,370400.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,100.12000274658205,100.12000274658205,97.88999938964844,98.25,253900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,98.70999908447266,98.70999908447266,96.30999755859376,96.7300033569336,198500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,96.77999877929688,98.41999816894533,96.7699966430664,98.1999969482422,203200.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,98.87000274658205,99.25,95.4000015258789,96.25,176000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,98.91999816894533,99.98999786376952,96.95999908447266,97.23999786376952,277200.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,97.11000061035156,97.8499984741211,96.38999938964844,97.2300033569336,174200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,98.1500015258789,99.36000061035156,97.86000061035156,98.37999725341795,173000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,98.05999755859376,98.43000030517578,96.66000366210938,96.8000030517578,133300.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,97.83999633789062,99.22000122070312,96.6500015258789,98.8499984741211,198500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,98.4000015258789,98.66999816894533,96.83000183105467,97.05999755859376,151400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,98.16999816894533,101.8000030517578,97.58999633789062,100.9000015258789,205900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,101.54000091552734,102.30999755859376,100.80999755859376,101.18000030517578,177400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,100.33000183105467,101.5,99.4000015258789,100.93000030517578,261600.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,100.55999755859376,100.97000122070312,98.9000015258789,99.93000030517578,120700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,101.2300033569336,101.51000213623048,99.81999969482422,101.0500030517578,175700.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,101.79000091552734,101.79000091552734,99.7300033569336,101.2300033569336,166600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,100.45999908447266,100.58999633789062,98.8499984741211,99.63999938964844,230400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,99.13999938964844,99.83000183105467,98.2300033569336,98.91999816894533,121600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,99.37000274658205,100.27999877929688,97.72000122070312,99.75,209100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,99.83000183105467,100.4000015258789,96.58999633789062,96.76000213623048,130300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,96.91999816894533,97.87000274658205,95.52999877929688,96.0199966430664,150700.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,95.9800033569336,95.9800033569336,92.0,93.9800033569336,208600.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,93.3499984741211,93.5999984741211,89.3499984741211,89.76000213623047,462700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,90.3000030517578,90.88999938964844,88.37000274658203,88.69000244140625,389100.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,90.12999725341795,91.69000244140624,89.45999908447266,90.5199966430664,286700.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,90.70999908447266,91.47000122070312,90.36000061035156,90.79000091552734,211400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,92.0,94.8499984741211,92.0,93.56999969482422,188300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,94.02999877929688,95.58000183105467,92.18000030517578,92.37999725341795,204600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,94.9499969482422,95.8000030517578,93.8499984741211,95.1500015258789,169500.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,97.5,97.6999969482422,94.81999969482422,95.3000030517578,444800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,95.44000244140624,97.11000061035156,94.44000244140624,94.5199966430664,182200.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,95.58999633789062,97.70999908447266,94.9000015258789,96.79000091552734,259600.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,95.81999969482422,96.79000091552734,93.91000366210938,94.0,265100.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,95.25,97.4800033569336,95.01000213623048,96.36000061035156,242800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,97.68000030517578,100.2699966430664,96.81999969482422,97.29000091552734,569800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,95.73999786376952,97.9499969482422,94.79000091552734,95.23999786376952,225500.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,94.94000244140624,94.9499969482422,93.04000091552734,93.58000183105467,277700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,93.7699966430664,94.5500030517578,93.06999969482422,93.54000091552734,222400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,92.54000091552734,92.54000091552734,90.43000030517578,90.6999969482422,342200.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,92.37999725341795,92.9800033569336,91.4800033569336,92.30999755859376,181700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,91.7300033569336,92.56999969482422,91.26000213623048,92.02999877929688,285400.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,91.62999725341795,92.41999816894533,89.87000274658203,90.0,356000.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,90.0,92.20999908447266,89.80000305175781,92.1500015258789,406000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,91.19000244140624,92.3000030517578,90.98999786376952,91.87000274658205,281800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,91.27999877929688,93.37999725341795,91.27999877929688,92.72000122070312,228300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,92.4499969482422,92.4499969482422,90.63999938964844,91.23999786376952,395300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,90.87000274658205,92.51000213623048,89.68000030517578,89.77999877929688,473300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,90.41999816894533,91.70999908447266,90.22000122070312,90.69000244140624,317700.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,90.20999908447266,91.66999816894533,89.52999877929688,90.38999938964844,274600.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,92.08000183105467,93.56999969482422,90.7699966430664,91.54000091552734,392900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,90.98999786376952,91.38999938964844,87.63999938964844,87.72000122070312,329000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,87.97000122070312,88.5999984741211,86.9800033569336,88.26000213623047,326300.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,88.01000213623047,88.5199966430664,86.7699966430664,87.61000061035156,389500.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,92.26000213623048,96.41000366210938,90.19000244140624,92.47000122070312,727400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,92.87000274658205,93.68000030517578,91.33999633789062,92.87999725341795,389100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,93.31999969482422,95.91000366210938,92.31999969482422,95.83000183105467,298000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,95.56999969482422,96.16999816894533,94.48999786376952,96.0500030517578,343000.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,95.30999755859376,95.5,94.04000091552734,94.30999755859376,320400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,94.52999877929688,95.08999633789062,90.01000213623047,90.25,601700.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,91.1999969482422,92.81999969482422,90.4499969482422,91.19000244140624,369300.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,91.1500015258789,92.33000183105467,89.87000274658203,90.4000015258789,225500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,89.88999938964844,91.5,88.81999969482422,91.41999816894533,222700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,96.12000274658205,96.63999938964844,91.66999816894533,92.91999816894533,467200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,93.3499984741211,94.33000183105467,92.23999786376952,92.37999725341795,205200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,92.01000213623048,92.79000091552734,91.6500015258789,92.08999633789062,173200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,92.8499984741211,93.91999816894533,92.5500030517578,93.48999786376952,233600.0,,,,,,,,,,
