Date,Open,High,Low,Close,Volume,"('Adj Close', 'MSI')","('Close', 'MSI')","('High', 'MSI')","('Low', 'MSI')","('Open', 'MSI')","('Volume', 'MSI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,500.3599853515625,501.75,493.010009765625,497.4500122070313,750500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,497.0,499.80999755859375,493.4299926757813,496.7000122070313,543500.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,496.0,498.7799987792969,492.30999755859375,493.7000122070313,553800.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,489.5,494.5199890136719,487.1600036621094,489.0,726200.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,488.6300048828125,494.3800048828125,486.6099853515625,490.3500061035156,664300.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,487.80999755859375,489.9400024414063,484.5299987792969,487.4599914550781,484300.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,489.9599914550781,493.5199890136719,485.1799926757813,492.6000061035156,588900.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,494.6600036621094,496.2699890136719,491.2999877929688,494.8399963378906,689000.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,497.1400146484375,502.4599914550781,496.3699951171875,500.8999938964844,520500.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,500.6099853515625,502.0299987792969,487.1900024414063,488.3699951171875,2619900.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,496.4700012207031,498.0,491.0299987792969,496.5799865722656,611100.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,496.5,502.1900024414063,496.0499877929688,500.6600036621094,755700.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,502.05999755859375,503.6199951171875,499.1900024414063,499.7000122070313,460700.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,498.6199951171875,499.7900085449219,495.4400024414063,496.7000122070313,818400.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,496.7000122070313,498.30999755859375,493.0899963378906,497.760009765625,697200.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,497.1900024414063,500.2799987792969,495.7699890136719,497.8699951171875,1047500.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,497.0400085449219,500.8599853515625,494.2900085449219,494.9700012207031,1278500.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,492.489990234375,495.0,485.7099914550781,489.9599914550781,1510600.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,487.7699890136719,488.6700134277344,476.1400146484375,478.9100036621094,1460200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,479.2699890136719,482.260009765625,475.7300109863281,477.0199890136719,997800.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,477.9500122070313,482.6700134277344,476.1099853515625,478.1099853515625,985100.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,480.3900146484375,482.6900024414063,468.7799987792969,469.9200134277344,1142800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,471.4400024414063,472.3999938964844,466.2999877929688,469.7900085449219,984200.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,470.1300048828125,472.3699951171875,465.30999755859375,467.260009765625,1159900.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,463.9700012207031,466.0400085449219,460.1300048828125,461.75,1544400.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,465.1199951171875,468.260009765625,460.0299987792969,462.6799926757813,1274800.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,464.4800109863281,469.9500122070313,462.9800109863281,463.80999755859375,897700.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,461.0299987792969,472.5700073242188,460.0,469.9400024414063,2508300.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,468.9400024414063,470.25,463.6000061035156,469.7699890136719,652500.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,469.9599914550781,472.4599914550781,468.2900085449219,472.4500122070313,235400.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,470.4599914550781,472.0799865722656,468.75,471.30999755859375,292300.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,468.4200134277344,470.6199951171875,465.5700073242188,467.3299865722656,364800.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,467.3299865722656,467.3299865722656,470.6199951171875,465.57000732421875,468.4200134277344,364800.0,,,,
