Date,Open,High,Low,Close,Volume,"('Adj Close', 'ARCB')","('Close', 'ARCB')","('High', 'ARCB')","('Low', 'ARCB')","('Open', 'ARCB')","('Volume', 'ARCB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,118.05999755859376,122.0999984741211,118.01000213623048,121.9000015258789,295200.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,121.2300033569336,121.51000213623048,116.30999755859376,116.91000366210938,205700.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,118.27999877929688,118.27999877929688,112.80999755859376,112.87000274658205,308100.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,113.37000274658205,114.38999938964844,110.68000030517578,111.5,186200.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,111.25,111.8000030517578,106.94000244140624,108.38999938964844,281700.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,109.1500015258789,110.04000091552734,107.87999725341795,108.25,188200.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,106.2699966430664,108.61000061035156,105.16000366210938,107.70999908447266,187800.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,106.7300033569336,108.18000030517578,104.7699966430664,106.76000213623048,236700.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,107.94000244140624,110.26000213623048,106.7699966430664,109.0,203400.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,109.83000183105467,111.7300033569336,108.54000091552734,109.91000366210938,205000.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,111.2699966430664,114.98999786376952,110.69000244140624,112.58000183105467,266600.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,111.31999969482422,113.19000244140624,109.52999877929688,113.0500030517578,197200.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,113.31999969482422,114.62999725341795,111.66999816894533,113.5,177000.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,113.94000244140624,115.72000122070312,113.54000091552734,115.27999877929688,134800.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,115.2699966430664,115.76000213623048,110.93000030517578,111.20999908447266,240700.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,109.87000274658205,110.73999786376952,108.48999786376952,108.83000183105467,236600.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,107.16999816894533,109.0999984741211,104.27999877929688,108.05999755859376,336800.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,108.04000091552734,108.81999969482422,106.0999984741211,107.30999755859376,238700.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,108.6999969482422,109.27999877929688,106.12000274658205,107.26000213623048,208200.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,107.9800033569336,111.4000015258789,107.26000213623048,110.6500015258789,232400.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,110.69000244140624,112.6999969482422,109.2699966430664,112.08999633789062,321500.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,113.25,113.73999786376952,110.04000091552734,111.38999938964844,245900.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,110.98999786376952,111.8000030517578,109.08000183105467,110.93000030517578,226400.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,110.80999755859376,111.33000183105467,108.31999969482422,108.56999969482422,193400.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,108.4499969482422,109.9800033569336,107.7699966430664,108.47000122070312,225600.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,107.37999725341795,108.80999755859376,105.73999786376952,106.02999877929688,245100.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,107.16000366210938,107.97000122070312,100.8000030517578,101.62000274658205,227600.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,102.48999786376952,103.97000122070312,97.52999877929688,97.58000183105467,271500.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,97.45999908447266,97.7699966430664,92.56999969482422,94.12999725341795,1071500.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,94.27999877929688,94.70999908447266,92.31999969482422,93.54000091552734,234400.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,93.5999984741211,94.83999633789062,93.0,94.58999633789062,103100.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,93.7699966430664,95.04000091552734,93.43000030517578,94.11000061035156,149500.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,93.0199966430664,96.04000091552734,92.08000183105467,93.5999984741211,167400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,93.5999984741211,93.5999984741211,96.04000091552734,92.08000183105469,93.0199966430664,167400.0,,,,
