Date,Open,High,Low,Close,Volume,"('Adj Close', 'FISV')","('Close', 'FISV')","('High', 'FISV')","('Low', 'FISV')","('Open', 'FISV')","('Volume', 'FISV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-05 19:00:00-05:00,210.30999755859372,211.97999572753903,204.875,211.1999969482422,3808883.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,210.3500061035156,210.94000244140625,207.7949981689453,208.8699951171875,2084922.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,210.3800048828125,212.83999633789065,209.17999267578125,210.6999969482422,1761528.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,212.55999755859372,215.4499969482422,212.55999755859372,214.8600006103516,2353368.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,214.47000122070312,215.25,213.5,214.05999755859372,1805977.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,213.97000122070312,215.5,213.1300048828125,213.17999267578125,2096815.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,213.1000061035156,214.4499969482422,210.1100006103516,210.8500061035156,2283631.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,210.47000122070312,211.2400054931641,208.8856964111328,210.9199981689453,2279330.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,211.00999450683597,213.27999877929688,210.57000732421875,212.7400054931641,1748885.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,212.0399932861328,216.92999267578125,211.6499938964844,215.1199951171875,2609779.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,217.22000122070312,218.17999267578125,215.05999755859372,217.94000244140625,2828196.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,218.3300018310547,219.1100006103516,217.2100067138672,217.41000366210935,2832341.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,217.1499938964844,222.0500030517578,217.1499938964844,221.55999755859372,2876564.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,221.1499938964844,223.22000122070312,219.77999877929688,221.75999450683597,4340847.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,222.0,223.22999572753903,221.00999450683597,222.4499969482422,1868509.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,219.8800048828125,222.25999450683597,219.3699951171875,220.58999633789065,2234422.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,221.1000061035156,222.3500061035156,220.6999969482422,220.9600067138672,1543376.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,222.0,222.19000244140625,217.74110412597656,218.50999450683597,2512740.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,219.3600006103516,220.1300048828125,214.91000366210935,215.3800048828125,3949064.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,215.27999877929688,216.3822021484375,213.2400054931641,215.8500061035156,3801879.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,203.0,208.0,200.7100067138672,204.0,7613815.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,205.2899932861328,207.55999755859372,204.69009399414065,207.27999877929688,3642676.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,207.05999755859372,207.57000732421875,202.72000122070312,202.88999938964844,3985435.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,203.27999877929688,203.27999877929688,200.5200042724609,201.5399932861328,3582157.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,202.5,205.03500366210935,201.6499938964844,203.9600067138672,2720419.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,204.3600006103516,205.22000122070312,203.17999267578125,204.8500061035156,2316508.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,206.1699981689453,206.8500061035156,203.8600006103516,204.66000366210935,2536167.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,205.6999969482422,206.25,202.92999267578125,203.3800048828125,3181522.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,202.6999969482422,204.7100067138672,201.9499969482422,204.1499938964844,3547123.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,205.16000366210935,208.27999877929688,201.6100006103516,201.75999450683597,3396511.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,203.50999450683597,205.63999938964844,201.9900054931641,202.25999450683597,3310458.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,201.5200042724609,206.67999267578125,201.4499969482422,206.0500030517578,6792078.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,204.63999938964844,206.8500061035156,203.5800018310547,206.7100067138672,1586464.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,206.27999877929688,209.4499969482422,206.27999877929688,209.4499969482422,795811.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,208.3800048828125,210.42999267578125,208.3800048828125,210.2899932861328,1202715.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,208.67999267578125,209.3600006103516,206.1999969482422,207.9499969482422,1426751.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,207.9499969482422,207.9499969482422,209.36000061035156,206.1999969482422,208.67999267578125,1426751.0,,,,
