Date,Open,High,Low,Close,Volume,"('Adj Close', 'ELF')","('Close', 'ELF')","('High', 'ELF')","('Low', 'ELF')","('Open', 'ELF')","('Volume', 'ELF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-06-06 20:00:00-04:00,184.69000244140625,184.69000244140625,177.08999633789062,177.6300048828125,917100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,174.19000244140625,182.6199951171875,173.10000610351562,182.47999572753903,950300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,182.42999267578125,191.0,178.4199981689453,189.5800018310547,1593400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,192.57000732421875,202.47000122070312,192.22999572753903,197.32000732421875,1486500.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,199.72999572753903,202.29400634765625,195.625,200.44000244140625,932500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,200.3800048828125,200.572998046875,190.5,192.6300048828125,815100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,191.30999755859372,198.00999450683597,189.00999450683597,195.41000366210935,692200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,199.91000366210935,214.6100006103516,199.1199951171875,213.72999572753903,1777500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,213.92999267578125,214.7899932861328,205.6999969482422,209.22999572753903,1569200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,208.1699981689453,209.0,203.05999755859372,205.91000366210935,1319400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,202.72000122070312,215.94000244140625,202.69000244140625,204.19000244140625,1336800.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,204.25999450683597,211.5399932861328,201.27999877929688,208.75999450683597,966600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,206.1999969482422,213.47999572753903,203.8070068359375,204.58999633789065,1271400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,204.63999938964844,218.5,202.6499938964844,218.0,1425500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,213.6000061035156,215.9900054931641,207.18499755859372,210.72000122070312,8234600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,215.76499938964844,219.5200042724609,200.83999633789065,204.16000366210935,1773100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,202.57000732421875,206.91000366210935,200.16000366210935,204.22999572753903,904600.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,204.63999938964844,205.3500061035156,200.16000366210935,202.0200042724609,580300.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,201.0,204.07000732421875,197.5800018310547,200.2400054931641,894300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,199.0,206.3800048828125,198.6300048828125,203.0800018310547,878700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,203.1499938964844,210.3800048828125,202.00999450683597,206.4199981689453,1036000.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,208.0500030517578,211.1999969482422,196.3699951171875,199.4600067138672,1106400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,202.5800018310547,210.8500061035156,201.02999877929688,208.9199981689453,1134300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,211.97999572753903,219.7700042724609,209.38999938964844,210.8999938964844,1893800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,210.00999450683597,210.8800048828125,193.07000732421875,194.19000244140625,2038400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,195.25999450683597,195.25999450683597,185.2100067138672,189.0200042724609,2046000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,185.2899932861328,185.5200042724609,170.5500030517578,170.6999969482422,1988400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,178.5,179.94000244140625,168.02000427246094,170.94000244140625,1972100.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,171.0500030517578,177.97999572753906,170.14999389648438,177.52000427246094,1602300.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,177.52999877929688,178.62600708007812,164.5500030517578,169.57000732421875,2618500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,174.75999450683594,180.65899658203125,172.4199981689453,177.42999267578125,1502800.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,172.86000061035156,176.36000061035156,171.7740020751953,174.50999450683594,1144000.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,174.36000061035156,174.4600067138672,165.16000366210938,170.35000610351562,1289400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,175.0,183.3300018310547,173.81500244140625,182.82000732421875,1520600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,183.77999877929688,184.91000366210935,171.3699951171875,172.57000732421875,1222300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,172.75,175.9600067138672,166.0,170.2899932861328,1338600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,175.47999572753906,176.67999267578125,168.97999572753906,172.5800018310547,949300.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,173.25,176.72000122070312,163.6199951171875,167.6199951171875,1257100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,161.49000549316406,166.41000366210938,154.39999389648438,165.9499969482422,1797900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,154.8000030517578,175.7100067138672,152.02499389648438,175.64999389648438,2322300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,181.22999572753903,186.75,175.64999389648438,183.7400054931641,1584000.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,187.16000366210935,190.3800048828125,180.2570037841797,181.75,1395200.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,182.4900054931641,188.1499938964844,182.1000061035156,187.9499969482422,2592900.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,167.27000427246094,169.0,155.60000610351562,160.8300018310547,7408600.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,158.5800018310547,158.6199951171875,142.6999969482422,143.6300048828125,5162500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,143.6300048828125,150.08999633789062,142.0,148.63999938964844,2690700.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,147.8300018310547,150.27000427246094,143.25999450683594,145.42999267578125,1634700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,151.39999389648438,157.94900512695312,150.60000610351562,155.5399932861328,2634800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,154.0,159.2899932861328,153.0,159.1999969482422,2168900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,162.0,172.2469940185547,160.0,160.08999633789062,2029000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,159.8000030517578,162.19000244140625,156.3470001220703,161.3300018310547,1487900.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,163.14999389648438,170.17999267578125,162.5500030517578,170.11000061035156,1621500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,170.5500030517578,171.6999969482422,167.4250030517578,170.44000244140625,1230900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,171.3000030517578,172.49000549316406,167.47000122070312,170.9499969482422,997500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,162.33999633789062,162.33999633789062,152.83999633789062,156.08999633789062,3441400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,155.00999450683594,155.17999267578125,148.78900146484375,151.27999877929688,1810100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,156.24000549316406,159.2209930419922,152.0500030517578,153.32000732421875,1559600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,153.02999877929688,155.3300018310547,149.0,150.07000732421875,1363800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,151.3000030517578,151.9499969482422,146.47000122070312,149.7899932861328,1257200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,147.0,147.4499969482422,137.9550018310547,140.22999572753906,2592400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,138.3699951171875,140.42999267578125,134.6999969482422,137.32000732421875,1612700.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,136.24000549316406,137.97999572753906,134.89999389648438,135.69000244140625,1228100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,136.0,136.97300720214844,122.29000091552734,122.5999984741211,4259100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,119.66999816894533,120.40899658203124,112.90899658203124,113.9800033569336,5486800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,114.61000061035156,117.66300201416016,108.375,110.45999908447266,3924900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,110.3000030517578,114.8499984741211,108.23200225830078,114.08000183105467,2940000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,113.4000015258789,116.18000030517578,110.63999938964844,114.66999816894533,2431200.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,114.36000061035156,122.98999786376952,114.36000061035156,116.62999725341795,2785200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,110.0,116.72000122070312,109.3499984741211,113.19000244140624,2762700.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,113.5,115.5,112.26000213623048,112.43000030517578,1770500.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,112.43000030517578,118.4800033569336,112.43000030517578,114.6500015258789,2564700.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,117.51000213623048,120.7300033569336,114.04000091552734,114.58999633789062,2445000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,115.72000122070312,116.20500183105467,111.3000030517578,112.91000366210938,2980500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,110.7300033569336,114.62999725341795,108.77200317382812,111.83000183105467,2203300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,113.75,115.6999969482422,110.45999908447266,111.41999816894533,2325600.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,111.66000366210938,112.80999755859376,107.6500015258789,109.58999633789062,2842800.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,111.80999755859376,113.35199737548828,110.25,111.37000274658205,2376200.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,112.3000030517578,115.2300033569336,111.22000122070312,112.55999755859376,2572600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,114.5,116.5,108.0199966430664,109.02999877929688,3464900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,109.0199966430664,110.4800033569336,104.72000122070312,105.97000122070312,2888500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,105.51000213623048,107.0250015258789,105.08000183105467,105.62000274658205,1685800.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,104.69000244140624,106.1500015258789,103.3000030517578,105.18000030517578,1610900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,107.1999969482422,108.5999984741211,105.80999755859376,105.88999938964844,1412900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,105.01000213623048,105.37000274658205,100.0999984741211,101.51000213623048,2866000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,101.51000213623048,104.08000183105467,100.69400024414062,104.01000213623048,1523100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,104.66999816894533,108.22000122070312,104.41000366210938,105.41000366210938,2254000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,104.7699966430664,107.95999908447266,103.0,107.45999908447266,1796300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,107.11000061035156,110.70999908447266,106.37999725341795,109.72000122070312,2010200.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,111.25,116.58999633789062,110.5,115.43000030517578,2992900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,113.87999725341795,114.98999786376952,106.83999633789062,109.94000244140624,3228600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,109.02999877929688,109.48999786376952,105.4499969482422,107.08000183105467,2630000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,107.5,108.1999969482422,105.37000274658205,107.94000244140624,1758100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,108.4000015258789,109.58000183105467,106.86000061035156,108.1999969482422,1732400.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,113.11000061035156,116.41000366210938,111.80999755859376,112.51000213623048,3404800.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,110.0,111.56999969482422,104.51000213623048,106.62999725341795,2669700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,105.91000366210938,106.52999877929688,103.58999633789062,105.56999969482422,1515100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,105.91999816894533,107.8000030517578,104.6500015258789,107.1999969482422,1456600.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,107.1999969482422,110.5,106.38999938964844,110.37999725341795,1852300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,111.48999786376952,113.04499816894533,109.79000091552734,110.05999755859376,1834200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,109.23999786376952,114.61000061035156,107.87000274658205,113.2699966430664,2521400.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,112.13999938964844,113.87999725341795,109.01000213623048,109.22000122070312,1742400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,106.26000213623048,107.8479995727539,104.63999938964844,105.25,2032900.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,105.8000030517578,108.77999877929688,103.12000274658205,103.12000274658205,2458100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,103.62999725341795,107.66999816894533,103.62999725341795,103.88999938964844,1861500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,104.01000213623048,107.5500030517578,103.3000030517578,107.12999725341795,1751900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,107.0,107.36000061035156,98.5,104.16000366210938,6604300.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,110.25,125.24099731445312,109.1230010986328,116.06999969482422,9411200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,117.0,120.33000183105467,114.2699966430664,120.1999969482422,3876900.0,,,,,,,,,,
