Date,Open,High,Low,Close,Volume,"('Adj Close', 'BKNG')","('Close', 'BKNG')","('High', 'BKNG')","('Low', 'BKNG')","('Open', 'BKNG')","('Volume', 'BKNG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-11 20:00:00-04:00,3579.3701171875,3598.580078125,3501.5,3531.800048828125,240800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3583.070068359375,3625.22998046875,3480.97998046875,3485.6298828125,207600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3470.530029296875,3497.469970703125,3450.7900390625,3467.77001953125,223300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3472.97998046875,3493.409912109375,3430.570068359375,3443.909912109375,170900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3470.0,3485.159912109375,3424.139892578125,3430.139892578125,156700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3460.510009765625,3478.18994140625,3405.159912109375,3414.820068359375,218800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3441.1201171875,3492.52001953125,3424.52001953125,3463.0,202300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,3468.219970703125,3546.89990234375,3468.219970703125,3533.989990234375,152200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,3505.25,3571.110107421875,3505.25,3517.52001953125,155900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,3522.719970703125,3525.0,3466.27001953125,3502.47998046875,142700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,3484.22998046875,3541.8701171875,3484.22998046875,3521.080078125,146000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,3521.080078125,3532.070068359375,3487.239990234375,3514.800048828125,146500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,3512.7900390625,3516.139892578125,3444.22998046875,3452.030029296875,232100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,3437.25,3485.110107421875,3405.22998046875,3415.639892578125,226200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,3440.0,3487.909912109375,3393.949951171875,3472.909912109375,454200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,3700.0,3748.2099609375,3566.909912109375,3577.3798828125,534600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,3618.719970703125,3618.719970703125,3520.929931640625,3598.409912109375,350000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3580.75,3623.06005859375,3550.010009765625,3605.409912109375,266300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,3603.800048828125,3663.60009765625,3573.0,3660.0,273200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,3640.0,3800.919921875,3640.0,3780.030029296875,437000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,3783.449951171875,3811.570068359375,3775.419921875,3805.75,283000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,3800.75,3807.800048828125,3717.47998046875,3745.0,238400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,3729.570068359375,3778.669921875,3729.0,3772.85009765625,210800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,3783.27001953125,3796.8701171875,3749.199951171875,3792.530029296875,192400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,3792.530029296875,3797.02001953125,3735.010009765625,3735.010009765625,198300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,3758.239990234375,3758.239990234375,3690.510009765625,3708.35009765625,198400.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,3703.97998046875,3773.340087890625,3694.260009765625,3768.6201171875,219900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,3772.2099609375,3827.820068359375,3749.110107421875,3822.340087890625,224000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,3830.0,3853.0,3798.219970703125,3825.10009765625,203300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,3850.0,3850.0,3731.7900390625,3752.679931640625,218700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,3760.0,3807.06005859375,3754.919921875,3795.35009765625,151800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,3796.550048828125,3815.0,3764.699951171875,3790.1201171875,170700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,3751.0,3776.06005859375,3726.719970703125,3734.2900390625,255400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,3745.590087890625,3766.949951171875,3704.570068359375,3754.6201171875,210200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,3747.0,3783.52001953125,3711.85009765625,3776.35009765625,353100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,3776.35009765625,3784.429931640625,3713.889892578125,3763.639892578125,229900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,3772.5,3823.760009765625,3768.909912109375,3801.360107421875,162700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,3809.06005859375,3838.0,3753.919921875,3831.0400390625,142600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,3831.0400390625,3854.889892578125,3800.0,3810.06005859375,146400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,3787.280029296875,3820.239990234375,3770.0,3813.090087890625,161400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,3805.550048828125,3805.550048828125,3746.679931640625,3788.719970703125,226700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,3772.97998046875,3819.889892578125,3762.719970703125,3788.699951171875,219300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,3807.0,3911.68994140625,3807.0,3876.409912109375,256500.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,3850.0,3866.169921875,3820.469970703125,3856.139892578125,153700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,3837.010009765625,3863.110107421875,3814.10009765625,3859.10009765625,143700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,3878.75,3957.97998046875,3854.510009765625,3953.070068359375,180100.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,3957.7099609375,3989.1201171875,3937.43994140625,3973.179931640625,179800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,3995.0,4004.39990234375,3961.280029296875,3972.080078125,212100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,3982.590087890625,3992.679931640625,3940.75,3989.10009765625,498200.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,3989.110107421875,4018.090087890625,3960.0,3981.199951171875,161900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,4016.8701171875,4033.0,3986.0,4014.3798828125,150100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,3988.179931640625,4008.18994140625,3971.139892578125,3982.3798828125,175100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,4040.0,4040.0,4000.0,4009.39990234375,168500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,3994.0,4031.669921875,3951.0,3961.5,321200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,3977.35009765625,3977.35009765625,3869.760009765625,3884.8798828125,231100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,3876.81005859375,3922.3798828125,3876.81005859375,3916.2099609375,196200.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,3912.510009765625,3936.969970703125,3901.949951171875,3916.889892578125,79400.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,3936.97998046875,3939.760009765625,3905.0,3930.14990234375,201700.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,3932.81005859375,4002.800048828125,3914.0400390625,3984.6298828125,159500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,4004.830078125,4020.239990234375,3973.89990234375,3977.47998046875,150800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,3980.1201171875,3990.889892578125,3950.0,3990.050048828125,159000.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,3998.989990234375,3998.989990234375,3926.1298828125,3936.409912109375,229400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,3950.0,4051.68994140625,3950.0,4026.429931640625,197600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,4034.6201171875,4100.0,4013.260009765625,4088.0,145500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,4117.0,4144.31982421875,4110.64013671875,4119.08984375,144400.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,4102.080078125,4108.7099609375,3989.31005859375,3989.639892578125,226800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,4002.139892578125,4022.739990234375,3905.14990234375,3930.56005859375,189600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,3938.090087890625,3976.97998046875,3930.56005859375,3967.25,160100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,3976.0,3984.639892578125,3905.0,3909.39990234375,254600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,3907.0,3945.389892578125,3901.6298828125,3919.199951171875,208500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,3880.0,3891.070068359375,3800.0,3805.780029296875,322100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,3786.0,3786.0,3643.050048828125,3659.8798828125,482500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,3698.5400390625,3714.239990234375,3659.14990234375,3700.989990234375,234000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,3735.10009765625,3799.6298828125,3715.280029296875,3755.1298828125,224600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,3752.110107421875,3791.43994140625,3683.75,3720.989990234375,219700.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,3776.0,3776.0,3700.1201171875,3715.010009765625,393100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,3716.22998046875,3748.409912109375,3631.429931640625,3664.179931640625,551900.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,3311.590087890625,3465.56005859375,3291.050048828125,3328.1298828125,801500.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,3205.0,3387.35009765625,3180.0,3383.429931640625,665200.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,3415.0,3490.780029296875,3386.489990234375,3417.080078125,429300.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,3402.64990234375,3472.340087890625,3291.800048828125,3305.6201171875,419700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,3316.070068359375,3409.580078125,3307.89990234375,3394.85009765625,377300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,3394.85009765625,3456.0,3394.85009765625,3443.050048828125,251800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,3442.409912109375,3471.469970703125,3399.27001953125,3439.179931640625,212700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,3484.9599609375,3572.25,3472.5,3567.760009765625,263300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,3572.0,3610.27001953125,3557.639892578125,3572.580078125,190000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3620.0,3653.9599609375,3607.239990234375,3634.669921875,201800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3634.669921875,3636.550048828125,3592.280029296875,3618.860107421875,196300.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,3616.52001953125,3705.7900390625,3610.43994140625,3702.010009765625,198100.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,3692.14990234375,3719.510009765625,3665.5400390625,3702.5,176000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,3702.5,3745.0400390625,3683.139892578125,3738.0,261600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,3752.419921875,3791.169921875,3752.419921875,3768.090087890625,173900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,3779.280029296875,3853.22998046875,3759.429931640625,3830.580078125,223300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,3842.0,3858.320068359375,3784.75,3797.889892578125,219200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,3798.52001953125,3901.580078125,3798.52001953125,3881.449951171875,236300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,3878.0,3911.570068359375,3860.330078125,3898.239990234375,232200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,3915.0,3929.77001953125,3882.280029296875,3890.81005859375,224000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,3930.10009765625,3940.25,3885.699951171875,3909.22998046875,239600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,3876.010009765625,3905.429931640625,3798.2099609375,3813.780029296875,276700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,3776.159912109375,3808.580078125,3769.489990234375,3799.2099609375,219600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,3754.2900390625,3789.909912109375,3732.2900390625,3781.8798828125,212300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,3777.139892578125,3794.340087890625,3700.969970703125,3731.35009765625,283100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,3749.52001953125,3809.02001953125,3718.580078125,3802.889892578125,241000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,3818.360107421875,3837.429931640625,3777.840087890625,3834.820068359375,174900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,3836.0,3836.0,3719.340087890625,3827.469970703125,245400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,3834.3701171875,3895.489990234375,3813.8798828125,3870.699951171875,186200.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,3896.0,3938.64990234375,3894.510009765625,3932.590087890625,159700.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,3950.0,3999.510009765625,3930.0,3979.0,180500.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,4000.0,4047.489990234375,3985.0,4042.429931640625,173900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,4050.0,4073.840087890625,4018.510009765625,4028.300048828125,136000.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,4103.759765625,4104.990234375,3997.840087890625,4017.510009765625,298600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,4009.669921875,4067.4599609375,3985.570068359375,4064.010009765625,443900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,4064.010009765625,4104.8701171875,4030.68994140625,4097.080078125,253700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,4128.0,4182.7900390625,4084.89990234375,4177.56005859375,216000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,4177.56005859375,4181.10986328125,4148.830078125,4175.7001953125,196700.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,4210.2900390625,4272.8798828125,4196.89013671875,4268.93994140625,213900.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,4269.009765625,4270.990234375,4231.06005859375,4248.10009765625,162600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,4220.14990234375,4228.3701171875,4183.1298828125,4212.1201171875,217800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,4228.0,4228.0,4085.199951171875,4100.990234375,238500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,4100.990234375,4128.64013671875,4072.239990234375,4125.009765625,164500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,4080.0,4113.5400390625,4060.97998046875,4104.1201171875,120600.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,4164.759765625,4196.7998046875,4134.31982421875,4187.7001953125,167600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,4175.8701171875,4256.27978515625,4159.4599609375,4169.81982421875,184500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,4180.0,4260.0,4180.0,4233.18017578125,160900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,4229.0,4304.77001953125,4227.27001953125,4292.0,153900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,4289.0,4308.0,4267.240234375,4288.22021484375,124400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,4300.0,4328.5400390625,4277.85986328125,4284.72998046875,125000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,4297.419921875,4318.18994140625,4284.10009765625,4297.72021484375,139800.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,4278.35009765625,4371.169921875,4274.509765625,4307.77001953125,182800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,4300.41015625,4355.919921875,4278.85009765625,4337.27001953125,124000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,4360.0,4394.9501953125,4357.02001953125,4370.77001953125,148700.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,4370.77001953125,4377.77001953125,4334.5,4350.81982421875,146100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,4323.22998046875,4376.10986328125,4323.22998046875,4363.72021484375,132300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,4331.72998046875,4395.0,4330.83984375,4377.77978515625,124200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,4354.10009765625,4370.33984375,4270.60009765625,4313.009765625,177800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,4300.080078125,4341.2900390625,4289.330078125,4338.72998046875,159800.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,4375.0,4375.0,4334.16015625,4347.81982421875,149600.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,4379.990234375,4379.990234375,4320.080078125,4347.58984375,215300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,4332.2099609375,4440.8701171875,4332.2099609375,4427.5400390625,201900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,4385.0,4477.8798828125,4385.0,4463.93017578125,320700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,4734.0,4856.60009765625,4643.830078125,4676.25,514000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,4669.0,4790.1201171875,4669.0,4749.10986328125,519700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,4771.990234375,4825.0,4728.25,4776.4599609375,200000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,4770.0,4916.009765625,4770.0,4914.97998046875,385200.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,5036.64013671875,5060.5,4942.1298828125,5001.18994140625,272300.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,5013.22021484375,5017.02001953125,4913.0400390625,4920.8701171875,335200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,4922.830078125,4975.60009765625,4922.830078125,4943.27001953125,282400.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,4936.0,5069.43994140625,4936.0,5065.39990234375,175400.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,5029.009765625,5050.740234375,4996.2099609375,5022.919921875,311500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,4998.0,5033.9599609375,4972.35009765625,4987.43994140625,199300.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,4958.0,4995.009765625,4951.9501953125,4970.97998046875,242100.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,4970.0,4979.77978515625,4932.5,4975.18994140625,235600.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,4969.39013671875,5029.43017578125,4930.9501953125,5017.77978515625,229200.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,4993.7998046875,4993.7998046875,4937.10986328125,4976.990234375,204600.0,,,,,,,,,,
