Date,Open,High,Low,Close,Volume,"('Adj Close', 'ARW')","('Close', 'ARW')","('High', 'ARW')","('Low', 'ARW')","('Open', 'ARW')","('Volume', 'ARW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,120.8000030517578,121.0999984741211,119.52999877929688,120.02999877929688,277300.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,119.33000183105467,119.7300033569336,116.1999969482422,116.22000122070312,355400.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,116.75,117.26000213623048,114.4499969482422,114.4800033569336,297800.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,114.83999633789062,115.63999938964844,114.29000091552734,115.1999969482422,360700.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,115.19000244140624,115.77999877929688,112.5999984741211,115.18000030517578,640600.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,115.12999725341795,116.16000366210938,114.08999633789062,114.9000015258789,529100.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,113.7300033569336,114.87999725341795,113.11000061035156,113.72000122070312,557400.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,113.56999969482422,114.33999633789062,112.8000030517578,114.12999725341795,346400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,114.5,117.62999725341795,114.5,116.9499969482422,294700.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,117.56999969482422,119.31999969482422,116.9499969482422,119.26000213623048,519800.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,120.68000030517578,123.37000274658205,120.47000122070312,121.68000030517578,556000.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,121.37999725341795,122.79000091552734,119.66000366210938,120.87000274658205,383300.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,121.75,122.04000091552734,119.26000213623048,119.38999938964844,285100.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,119.63999938964844,120.8000030517578,119.48999786376952,120.16000366210938,134200.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,120.04000091552734,122.93000030517578,119.16000366210938,122.5999984741211,315900.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,122.13999938964844,122.13999938964844,119.08000183105467,121.27999877929688,514700.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,121.5,122.70999908447266,120.5,120.56999969482422,634200.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,121.08999633789062,121.08999633789062,119.22000122070312,119.36000061035156,314100.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,119.87000274658205,120.63999938964844,118.79000091552734,120.48999786376952,268500.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,120.93000030517578,123.86000061035156,120.9000015258789,122.44000244140624,397900.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,122.19000244140624,122.19000244140624,118.4000015258789,120.1999969482422,409600.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,120.5199966430664,123.27999877929688,119.69000244140624,123.06999969482422,416800.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,122.38999938964844,123.73999786376952,121.7699966430664,122.0199966430664,406800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,122.36000061035156,122.5199966430664,120.04000091552734,120.3000030517578,414400.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,119.75,121.6999969482422,119.12999725341795,119.29000091552734,464700.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,118.81999969482422,120.3000030517578,117.83000183105467,117.91999816894533,456300.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,119.20999908447266,120.3499984741211,115.43000030517578,115.8000030517578,454200.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,116.0,116.94000244140624,114.79000091552734,115.41999816894533,648700.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,115.22000122070312,117.9800033569336,114.30999755859376,114.75,1447600.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,114.58999633789062,115.66000366210938,114.0999984741211,114.94000244140624,526600.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,115.29000091552734,116.1500015258789,114.23999786376952,115.47000122070312,131600.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,114.75,116.22000122070312,114.61000061035156,115.02999877929688,328500.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,114.63999938964844,115.66000366210938,113.51000213623048,113.97000122070312,235400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,113.97000122070312,113.97000122070312,115.66000366210938,113.51000213623047,114.63999938964844,235400.0,,,,
