Date,Open,High,Low,Close,Volume,"('Adj Close', 'META')","('Close', 'META')","('High', 'META')","('Low', 'META')","('Open', 'META')","('Volume', 'META')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,588.5399780273438,599.6599731445312,580.3800048828125,584.8200073242188,16287700.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,582.6099853515625,585.6400146484375,575.1699829101562,580.0,10757600.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,577.0,580.760009765625,573.010009765625,577.1599731445312,11053700.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,571.219970703125,572.5700073242188,551.5,554.0800170898438,17712900.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,557.0399780273438,559.9000244140625,550.0900268554688,554.4000244140625,14346700.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,551.8599853515625,561.4299926757812,550.5999755859375,561.0900268554688,9522400.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,562.9299926757812,566.3499755859375,554.2000122070312,565.52001953125,9797300.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,569.52001953125,570.0,549.0499877929688,563.0900268554688,11154700.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,563.5499877929688,563.8300170898438,554.5900268554688,559.1400146484375,9164000.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,562.0999755859375,572.5900268554688,556.3900146484375,565.1099853515625,13599800.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,566.0,577.5,565.2000122070312,573.5399780273438,10356600.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,574.8900146484375,574.97998046875,564.0999755859375,569.2000122070312,7200200.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,569.0,578.4600219726562,566.9000244140625,574.3200073242188,7130500.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,577.5,594.5,575.5700073242188,592.8300170898438,12522400.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,595.0,614.2000122070312,591.25,613.6500244140625,14907200.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,612.9600219726562,617.780029296875,605.0999755859375,613.780029296875,14697000.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,617.0800170898438,619.9000244140625,607.0499877929688,608.9299926757812,8081200.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,610.0999755859375,629.7899780273438,608.530029296875,623.77001953125,16935500.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,623.9199829101562,626.4000244140625,606.1699829101562,613.5700073242188,11426000.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,617.5599975585938,625.5900268554688,612.739990234375,619.3200073242188,10938900.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,623.3699951171875,638.4000244140625,621.530029296875,632.6799926757812,10837200.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,631.5,636.6599731445312,627.2100219726562,630.7899780273438,7474700.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,627.219970703125,631.0800170898438,616.8900146484375,620.3499755859375,8453300.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,629.97998046875,631.1500244140625,618.5800170898438,624.239990234375,10885600.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,626.1699829101562,632.3699951171875,616.5399780273438,619.4400024414062,12897800.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,621.0,627.3599853515625,596.3200073242188,597.1900024414062,17075500.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,610.3900146484375,611.52001953125,595.0,595.5700073242188,14958100.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,590.5800170898438,603.1099853515625,580.0,585.25,48989400.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,589.5999755859375,601.0900268554688,586.25,599.8499755859375,10205800.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,602.719970703125,607.989990234375,599.280029296875,607.75,4726100.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,605.47998046875,606.2999877929688,598.9400024414062,603.3499755859375,6081400.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,599.4099731445312,601.8499755859375,589.7999877929688,599.8099975585938,8079000.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,599.8099975585938,599.8099975585938,601.8499755859375,589.7999877929688,599.4099731445312,8079000.0,,,,
