Date,Open,High,Low,Close,Volume,"('Adj Close', 'HELE')","('Close', 'HELE')","('High', 'HELE')","('Low', 'HELE')","('Open', 'HELE')","('Volume', 'HELE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,63.11000061035156,66.20999908447266,62.59000015258789,66.16000366210938,358800.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,65.7300033569336,67.23999786376953,65.0999984741211,65.80999755859375,395300.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,66.08000183105469,66.44999694824219,64.23999786376953,64.41000366210938,348300.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,64.5999984741211,65.75,64.16000366210938,65.70999908447266,311100.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,66.19000244140625,66.19000244140625,64.13999938964844,64.91999816894531,345200.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,64.54000091552734,65.58999633789062,63.58000183105469,65.47000122070312,422200.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,64.86000061035156,67.66999816894531,64.69000244140625,67.08999633789062,403200.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,66.86000061035156,67.62999725341797,66.12000274658203,66.80000305175781,380300.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,66.80000305175781,69.69000244140625,66.4000015258789,69.05999755859375,492800.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,71.02999877929688,73.9800033569336,69.83999633789062,69.91999816894531,906100.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,70.87000274658203,75.25,70.87000274658203,71.66999816894531,748800.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,70.66000366210938,71.33000183105469,69.27999877929688,70.72000122070312,396300.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,71.06999969482422,73.26000213623047,71.06999969482422,72.51000213623047,263200.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,72.81999969482422,73.91000366210938,72.72000122070312,73.33000183105469,227000.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,72.76000213623047,74.38999938964844,71.75,73.79000091552734,414200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,73.7699966430664,74.48999786376953,72.86000061035156,73.2300033569336,249400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,73.2699966430664,74.77999877929688,73.08000183105469,73.43000030517578,507500.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,73.79000091552734,73.79000091552734,72.12000274658203,72.25,211700.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,73.47000122070312,74.77999877929688,72.5199966430664,72.69999694824219,256000.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,73.68000030517578,75.68000030517578,72.88999938964844,73.18000030517578,324500.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,72.91000366210938,73.79000091552734,71.19999694824219,72.06999969482422,317600.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,72.5199966430664,72.69999694824219,70.08000183105469,70.33000183105469,371300.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,70.33000183105469,71.0,69.0999984741211,69.19000244140625,418200.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,69.29000091552734,70.2300033569336,68.0,68.41999816894531,360700.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,68.02999877929688,68.47000122070312,66.05999755859375,67.38999938964844,424300.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,67.05999755859375,67.76000213623047,66.11000061035156,66.86000061035156,313500.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,67.23999786376953,67.54000091552734,63.2599983215332,63.68999862670898,258700.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,63.90999984741211,64.58000183105469,61.90999984741211,62.150001525878906,297800.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,61.77999877929688,63.88999938964844,61.77999877929688,62.77999877929688,632400.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,62.650001525878906,63.20000076293945,60.86000061035156,61.72999954223633,310100.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,61.52000045776367,61.61000061035156,60.45000076293945,61.58000183105469,155900.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,61.02000045776367,61.869998931884766,60.45000076293945,61.27999877929688,264800.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,61.02999877929688,61.97999954223633,59.86000061035156,60.540000915527344,210400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,60.540000915527344,60.540000915527344,61.97999954223633,59.86000061035156,61.029998779296875,210400.0,,,,
