Date,Open,High,Low,Close,Volume,"('Adj Close', 'SSD')","('Close', 'SSD')","('High', 'SSD')","('Low', 'SSD')","('Open', 'SSD')","('Volume', 'SSD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,189.3300018310547,189.50999450683597,184.0200042724609,184.1199951171875,156500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,185.97000122070312,187.6999969482422,183.97000122070312,184.0,162400.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,184.30999755859372,184.6999969482422,182.0,182.57000732421875,129200.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,182.22000122070312,182.22000122070312,179.0800018310547,180.3699951171875,121300.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,180.47999572753903,180.88999938964844,178.1699981689453,178.94000244140625,91500.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,177.75999450683594,179.02999877929688,176.50999450683594,178.88999938964844,141000.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,178.8000030517578,179.8300018310547,177.1199951171875,179.0,149500.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,178.94000244140625,181.6499938964844,177.8000030517578,181.25999450683597,116400.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,182.75,185.2400054931641,181.0,184.7700042724609,186500.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,186.52999877929688,197.82000732421875,186.52999877929688,196.92999267578125,330700.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,195.0500030517578,195.0500030517578,186.3600006103516,187.8699951171875,181200.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,188.9199981689453,190.75,186.30999755859372,186.7700042724609,149500.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,188.63999938964844,188.9600067138672,186.88999938964844,188.3999938964844,103500.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,187.83999633789065,188.33999633789065,185.25,185.8300018310547,134000.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,186.8600006103516,186.8600006103516,184.41000366210935,185.07000732421875,84400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,184.08999633789065,184.08999633789065,182.0800018310547,183.3600006103516,86100.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,183.2400054931641,184.1100006103516,180.02000427246094,180.4900054931641,253400.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,183.22000122070312,186.4499969482422,180.16000366210935,185.0399932861328,263300.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,185.7899932861328,188.75,185.3800048828125,186.63999938964844,232300.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,185.3699951171875,187.22000122070312,180.5200042724609,185.80999755859372,267400.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,187.41000366210935,191.25,185.8000030517578,190.00999450683597,297600.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,189.9900054931641,190.5,185.6199951171875,185.69000244140625,279100.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,184.30999755859372,186.3500061035156,183.1000061035156,184.3699951171875,192300.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,184.2700042724609,186.22999572753903,183.33999633789065,184.17999267578125,272200.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,182.47000122070312,182.5500030517578,177.4499969482422,177.6699981689453,261400.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,178.9199981689453,181.52999877929688,171.52000427246094,171.8000030517578,373000.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,172.5500030517578,173.35000610351562,168.52000427246094,168.66000366210938,306900.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,167.9199981689453,170.9199981689453,167.1300048828125,168.22000122070312,1081900.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,167.17999267578125,168.39999389648438,165.6999969482422,168.0,197400.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,167.63999938964844,168.0800018310547,166.25,167.8000030517578,53200.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,166.74000549316406,169.19000244140625,166.74000549316406,168.66000366210938,100100.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,166.85000610351562,169.02000427246094,166.10000610351562,166.77999877929688,118500.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,166.77999877929688,166.77999877929688,169.02000427246094,166.10000610351562,166.85000610351562,118494.0,,,,
