Date,Open,High,Low,Close,Volume,"('Adj Close', 'CETX')","('Close', 'CETX')","('High', 'CETX')","('Low', 'CETX')","('Open', 'CETX')","('Volume', 'CETX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-12-15 19:00:00-05:00,3.4800000190734863,3.539999961853028,3.119999885559082,3.2300000190734863,5115000.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,3.200000047683716,3.299999952316284,3.0799999237060547,3.1600000858306885,390200.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,3.0799999237060547,3.190000057220459,2.880000114440918,2.940000057220459,256900.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,3.059999942779541,3.25,2.950000047683716,3.1700000762939453,194100.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,3.150000095367432,3.549999952316284,3.039999961853028,3.3399999141693115,413600.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,2.990000009536743,3.140000104904175,2.880000114440918,2.9800000190734863,258000.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,2.9800000190734863,3.049999952316284,2.799999952316284,2.940000057220459,101700.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,2.940000057220459,3.140000104904175,2.900000095367432,3.0799999237060547,109500.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,3.150000095367432,3.150000095367432,2.809999942779541,3.069999933242798,141000.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,3.069999933242798,3.069999933242798,3.1500000953674316,2.809999942779541,3.1500000953674316,141000.0,,,,
