Date,Open,High,Low,Close,Volume,"('Adj Close', 'FANG')","('Close', 'FANG')","('High', 'FANG')","('Low', 'FANG')","('Open', 'FANG')","('Volume', 'FANG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-07 19:00:00-05:00,180.6000061035156,182.19000244140625,179.22999572753906,181.8800048828125,2579100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,181.9600067138672,182.08999633789065,179.0,179.1300048828125,2803600.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,180.47999572753903,182.4900054931641,179.7899932861328,179.91000366210938,1788200.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,181.0,183.6199951171875,177.5,182.2400054931641,1469300.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,182.8500061035156,184.08999633789065,180.5,182.4199981689453,1366000.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,182.4199981689453,183.9900054931641,176.0,176.60000610351562,2123400.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,178.49000549316406,183.6499938964844,177.60000610351562,181.8999938964844,1967600.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,180.6199951171875,182.75,179.08999633789062,180.1199951171875,1632800.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,180.0399932861328,182.5800018310547,180.0,181.4600067138672,1647800.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,183.25,185.67999267578125,182.5,182.6999969482422,2140300.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,182.0,186.07000732421875,181.5,185.2899932861328,2188900.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,184.4900054931641,184.58999633789065,178.9199981689453,179.5500030517578,2957900.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,179.72999572753906,180.5500030517578,175.1300048828125,175.97000122070312,2466800.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,176.52000427246094,178.8000030517578,175.89999389648438,176.19000244140625,1490400.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,176.1999969482422,178.41000366210938,176.00999450683594,177.58999633789062,820300.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,177.77000427246094,178.27999877929688,173.92999267578125,175.8300018310547,1719200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,178.0399932861328,178.27000427246094,174.3300018310547,175.75999450683594,1804400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,176.0,176.32000732421875,168.69000244140625,170.99000549316406,2437500.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,171.4499969482422,174.1300048828125,171.4499969482422,172.67999267578125,2157300.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,171.85000610351562,171.89999389648438,164.80999755859375,166.8300018310547,3104700.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,169.52000427246094,169.97999572753906,166.72999572753906,167.1199951171875,1775700.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,167.72000122070312,167.88999938964844,162.5800018310547,163.14999389648438,2298900.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,164.36000061035156,164.8000030517578,162.5399932861328,163.89999389648438,2662900.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,163.7100067138672,164.0500030517578,161.92999267578125,162.22999572753906,1627900.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,162.61000061035156,164.0399932861328,161.0,163.33999633789062,1718100.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,162.66000366210938,162.66000366210938,158.50999450683594,158.92999267578125,2370800.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,157.89999389648438,160.33999633789062,155.8000030517578,160.13999938964844,2714400.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,161.02000427246094,161.74000549316406,155.97000122070312,156.0800018310547,2546800.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,158.60000610351562,159.33999633789062,152.8300018310547,153.05999755859375,2963100.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,152.16000366210938,156.22000122070312,152.0,154.94000244140625,7837400.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,154.9600067138672,156.5800018310547,153.72999572753906,156.10000610351562,2107300.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,157.42999267578125,158.10000610351562,155.1999969482422,157.77000427246094,823200.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,158.27999877929688,159.58999633789062,156.6999969482422,158.02999877929688,1163800.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,157.8699951171875,159.5500030517578,156.77000427246094,158.33999633789062,1723500.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,158.33999633789062,158.33999633789062,159.5500030517578,156.77000427246094,157.8699951171875,1723500.0,,,,
