Date,Open,High,Low,Close,Volume,"('Adj Close', 'KNSL')","('Close', 'KNSL')","('High', 'KNSL')","('Low', 'KNSL')","('Open', 'KNSL')","('Volume', 'KNSL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-14 19:00:00-05:00,474.9200134277344,477.8500061035156,463.635009765625,465.239990234375,88700.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,464.510009765625,468.739990234375,460.05999755859375,462.75,148500.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,459.5499877929688,472.8500061035156,455.3949890136719,469.4500122070313,114800.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,470.3800048828125,479.4700012207031,468.0,478.2900085449219,103200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,482.55999755859375,492.2850036621094,476.8699951171875,489.9200134277344,148400.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,490.4100036621094,504.0499877929688,490.4100036621094,498.6900024414063,176500.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,504.6199951171875,509.635009765625,499.14300537109375,506.3200073242188,156600.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,507.0,516.219970703125,496.1099853515625,512.0399780273438,126600.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,516.719970703125,526.739990234375,513.1300048828125,515.4500122070312,94700.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,518.280029296875,523.781005859375,508.30999755859375,508.4400024414063,60000.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,512.7100219726562,513.31298828125,499.2699890136719,499.2699890136719,116200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,500.0,504.9299926757813,495.510009765625,499.9500122070313,139300.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,514.760009765625,514.760009765625,493.5199890136719,497.9100036621094,116100.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,500.0,504.3399963378906,496.8900146484375,498.7799987792969,157500.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,498.4299926757813,526.0,497.7950134277344,524.219970703125,338200.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,524.219970703125,531.7899780273438,515.6500244140625,521.969970703125,347100.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,518.0,518.0,501.989990234375,503.0799865722656,242400.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,504.0,513.239990234375,503.55999755859375,511.8699951171875,140200.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,514.3499755859375,521.1300048828125,504.4949951171875,506.8800048828125,194600.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,510.4800109863281,512.280029296875,498.8900146484375,506.7300109863281,122200.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,506.7300109863281,508.0,498.2999877929688,502.0700073242188,124100.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,497.1400146484375,499.6600036621094,487.7999877929688,491.05999755859375,164600.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,492.5,492.5,465.3699951171875,466.6199951171875,150000.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,472.6300048828125,480.9800109863281,465.2000122070313,467.4800109863281,134500.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,465.6300048828125,475.3800048828125,458.7449951171875,466.30999755859375,373000.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,464.8500061035156,468.3399963378906,461.9100036621094,464.8299865722656,95200.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,464.0,473.2099914550781,463.1549987792969,470.9500122070313,35600.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,470.0,474.7000122070313,468.2799987792969,471.3900146484375,51900.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,470.0,473.7850036621094,466.8049926757813,470.6799926757813,61500.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,470.67999267578125,470.67999267578125,473.7850036621094,466.80499267578125,470.0,61500.0,,,,
