Date,Open,High,Low,Close,Volume,"('Adj Close', 'ECL')","('Close', 'ECL')","('High', 'ECL')","('Low', 'ECL')","('Open', 'ECL')","('Volume', 'ECL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,251.1999969482422,251.47999572753903,247.6999969482422,248.30999755859372,1383600.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,248.3800048828125,250.13999938964844,247.8600006103516,249.8999938964844,998100.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,248.7100067138672,249.92999267578125,247.44000244140625,247.6100006103516,793000.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,246.3999938964844,246.6499938964844,244.42999267578125,245.2400054931641,1025700.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,244.94000244140625,246.82000732421875,244.50999450683597,245.97000122070312,787600.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,244.92999267578125,246.0800018310547,242.7400054931641,244.3000030517578,1131100.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,244.3300018310547,245.47000122070312,240.1100006103516,241.7700042724609,1484600.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,241.72000122070312,243.52999877929688,241.4499969482422,243.4199981689453,1750900.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,244.8600006103516,246.8500061035156,243.82000732421875,245.3000030517578,1316000.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,246.0,247.13999938964844,244.6000061035156,246.9199981689453,2308300.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,246.47999572753903,249.27999877929688,244.97999572753903,247.3800048828125,809300.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,247.1199951171875,249.2100067138672,247.00999450683597,247.6999969482422,648400.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,247.1999969482422,249.4499969482422,247.1999969482422,248.7700042724609,722100.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,248.9499969482422,249.80999755859372,246.5200042724609,248.4499969482422,968200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,248.67999267578125,249.2400054931641,245.8000030517578,248.1699981689453,948200.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,247.2100067138672,249.16000366210935,245.8300018310547,248.8600006103516,680000.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,247.6000061035156,248.8699951171875,246.38999938964844,247.97999572753903,824300.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,249.7400054931641,252.2700042724609,248.94000244140625,250.33999633789065,931500.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,249.5399932861328,252.25999450683597,249.1100006103516,249.3999938964844,1017300.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,249.91000366210935,250.02999877929688,246.57000732421875,247.0500030517578,1295800.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,246.80999755859372,247.83999633789065,245.17999267578125,245.4600067138672,966700.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,245.22000122070312,249.3500061035156,245.22000122070312,248.80999755859372,929800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,248.2899932861328,251.6199951171875,247.3300018310547,250.1999969482422,1428200.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,250.8300018310547,251.22000122070312,248.00999450683597,248.3999938964844,1245200.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,248.8000030517578,253.8699951171875,245.88999938964844,246.1699981689453,1801300.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,244.9499969482422,245.1000061035156,237.4499969482422,237.66000366210935,1291000.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,236.50999450683597,239.25999450683597,235.42999267578125,235.52999877929688,1588500.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,236.1499938964844,239.6300048828125,234.7700042724609,238.2899932861328,2427300.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,237.7899932861328,239.22999572753903,236.44000244140625,239.08999633789065,1089600.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,238.47000122070312,240.7400054931641,236.41000366210935,240.7400054931641,323200.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,240.07000732421875,240.07000732421875,238.6100006103516,239.3600006103516,521400.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,238.5500030517578,239.5399932861328,236.0500030517578,237.75999450683597,517400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,237.75999450683594,237.75999450683594,239.5399932861328,236.0500030517578,238.5500030517578,517400.0,,,,
