Date,Open,High,Low,Close,Volume,"('Adj Close', 'HURN')","('Close', 'HURN')","('High', 'HURN')","('Low', 'HURN')","('Open', 'HURN')","('Volume', 'HURN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,129.7100067138672,130.88999938964844,128.36000061035156,128.77999877929688,105400.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,129.64999389648438,129.64999389648438,126.16000366210938,126.75,166300.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,126.69000244140624,127.30999755859376,121.93000030517578,122.27999877929688,91800.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,122.9000015258789,122.9000015258789,119.6999969482422,120.76000213623048,77100.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,120.7699966430664,121.06999969482422,118.79000091552734,118.87000274658205,129100.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,118.2699966430664,120.69000244140624,116.7699966430664,120.3000030517578,71300.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,120.3000030517578,121.29000091552734,118.8499984741211,120.55999755859376,55200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,121.56999969482422,123.16999816894533,120.9800033569336,122.01000213623048,81200.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,122.69000244140624,124.23999786376952,121.87000274658205,123.91999816894533,79100.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,124.41999816894533,126.04000091552734,124.41999816894533,125.5999984741211,84300.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,125.19000244140624,126.16999816894533,123.5500030517578,124.54000091552734,86300.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,125.1999969482422,125.1999969482422,123.13999938964844,123.6999969482422,67000.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,124.0199966430664,125.4499969482422,122.31999969482422,122.80999755859376,60100.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,122.80999755859376,125.11000061035156,122.80999755859376,124.41000366210938,87200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,124.83999633789062,124.83999633789062,121.79000091552734,123.58000183105467,55100.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,123.76000213623048,124.27999877929688,122.7300033569336,123.66999816894533,62300.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,123.88999938964844,124.18000030517578,122.45999908447266,122.76000213623048,42700.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,123.75,123.83999633789062,122.11000061035156,123.11000061035156,51600.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,123.48999786376952,123.48999786376952,121.0199966430664,122.16000366210938,70000.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,121.98999786376952,124.51000213623048,120.31999969482422,123.4499969482422,74500.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,124.47000122070312,124.8499984741211,122.2699966430664,122.7300033569336,70100.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,122.7300033569336,122.9800033569336,120.91000366210938,121.62999725341795,54800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,121.16999816894533,122.13999938964844,120.62999725341795,120.66000366210938,64300.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,120.44000244140624,122.37999725341795,120.20999908447266,121.9499969482422,64900.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,120.5500030517578,121.68000030517578,119.93000030517578,120.5,77100.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,120.5999984741211,122.52999877929688,118.25,119.0999984741211,116400.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,119.4499969482422,121.0,118.30999755859376,120.16999816894533,90800.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,118.33000183105467,123.1999969482422,118.33000183105467,121.9499969482422,197400.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,122.08999633789062,122.08999633789062,119.73999786376952,120.5500030517578,67400.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,120.63999938964844,122.23999786376952,119.9800033569336,122.23999786376952,22100.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,122.23999786376952,123.72000122070312,121.66000366210938,123.5500030517578,51600.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,123.5500030517578,123.94000244140624,121.5199966430664,122.9499969482422,64900.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,122.94999694824219,122.94999694824219,123.94000244140625,121.5199966430664,123.55000305175781,64900.0,,,,
