Date,Open,High,Low,Close,Volume,"('Adj Close', 'HYZN')","('Close', 'HYZN')","('High', 'HYZN')","('Low', 'HYZN')","('Open', 'HYZN')","('Volume', 'HYZN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-12-02 19:00:00-05:00,1.840000033378601,1.8600000143051147,1.7640000581741333,1.850000023841858,107400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,1.850000023841858,1.9040000438690183,1.75,1.7799999713897705,111200.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,1.7799999713897705,1.8600000143051147,1.7300000190734863,1.7699999809265137,103200.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,1.809999942779541,1.825999975204468,1.7300000190734863,1.75,85300.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,1.850000023841858,1.9900000095367432,1.7599999904632568,1.9299999475479128,334800.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,1.9299999475479128,1.9299999475479128,1.8200000524520876,1.8600000143051147,142200.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,1.850000023841858,1.940000057220459,1.825000047683716,1.919999957084656,71700.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,1.919999957084656,1.9299999475479128,1.850000023841858,1.8899999856948853,46800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,1.8899999856948853,1.919999957084656,1.809999942779541,1.8799999952316284,79300.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,1.870000004768372,1.9600000381469729,1.850000023841858,1.8600000143051147,105500.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,1.919999957084656,1.950000047683716,1.6799999475479126,1.6799999475479126,176200.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,1.75,1.7999999523162842,1.6799999475479126,1.690000057220459,176200.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,1.7000000476837158,1.7990000247955322,1.6399999856948853,1.659999966621399,65700.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,1.100000023841858,1.5700000524520874,0.949999988079071,1.1200000047683716,1698400.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,1.2300000190734863,1.440000057220459,1.1299999952316284,1.2100000381469729,1409600.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,1.25,1.309999942779541,1.1399999856948853,1.1699999570846558,231500.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,1.2000000476837158,1.2000000476837158,1.0399999618530271,1.100000023841858,488100.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,1.100000023841858,1.1100000143051147,1.0499999523162842,1.059999942779541,231300.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,1.059999942779541,1.059999942779541,1.1100000143051147,1.0499999523162842,1.100000023841858,231300.0,,,,
