Date,Open,High,Low,Close,Volume,"('Adj Close', 'MTRN')","('Close', 'MTRN')","('High', 'MTRN')","('Low', 'MTRN')","('Open', 'MTRN')","('Volume', 'MTRN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-14 20:00:00-04:00,126.83000183105467,126.97000122070312,123.12000274658205,125.02999877929688,91800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,123.43000030517578,125.41000366210938,121.31999969482422,121.97000122070312,70400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,123.87999725341795,124.52999877929688,120.87999725341795,120.87999725341795,72800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,121.0,121.47000122070312,118.3499984741211,119.75,103700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,119.5,121.5500030517578,119.08999633789062,119.4800033569336,85800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,119.16999816894533,119.5999984741211,117.47000122070312,117.55999755859376,72400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,116.5500030517578,120.13999938964844,116.5500030517578,119.9499969482422,101300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,119.87999725341795,120.29000091552734,117.83000183105467,118.45999908447266,99500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,117.58999633789062,119.3000030517578,116.9499969482422,118.62999725341795,95900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,119.56999969482422,120.83000183105467,118.43000030517578,119.4000015258789,91700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,120.4000015258789,121.75,120.08999633789062,120.72000122070312,60900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,119.33999633789062,119.33999633789062,114.75,114.94000244140624,97600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,115.87000274658205,118.20999908447266,114.5500030517578,115.0199966430664,90800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,109.0999984741211,112.79000091552734,107.7300033569336,109.81999969482422,246600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,111.47000122070312,111.6500015258789,105.6500015258789,107.2300033569336,212100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,108.43000030517578,108.83999633789062,106.73999786376952,107.95999908447266,170700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,107.54000091552734,111.55999755859376,107.54000091552734,109.41999816894533,173100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,107.77999877929688,110.01000213623048,107.77999877929688,109.4800033569336,82000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,110.20999908447266,113.73999786376952,110.20999908447266,112.98999786376952,67200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,114.18000030517578,116.22000122070312,112.76000213623048,115.72000122070312,131800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,116.02999877929688,116.02999877929688,111.97000122070312,112.19000244140624,89900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,114.11000061035156,114.11000061035156,111.66000366210938,112.16000366210938,57300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,113.41000366210938,115.91999816894533,111.5999984741211,115.6500015258789,107400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,115.22000122070312,115.66999816894533,114.45999908447266,115.13999938964844,61300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,116.43000030517578,117.77999877929688,116.01000213623048,117.0,102100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,116.30999755859376,117.4800033569336,115.55999755859376,115.66999816894533,94300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,115.20999908447266,115.5,113.54000091552734,115.3000030517578,57600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,114.23999786376952,114.8000030517578,111.68000030517578,112.58999633789062,77300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,112.83000183105467,112.83000183105467,110.16999816894533,111.45999908447266,74700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,112.04000091552734,115.37000274658205,110.83000183105467,115.12999725341795,96600.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,116.6500015258789,116.6500015258789,113.5,114.04000091552734,193100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,111.9499969482422,113.30999755859376,110.88999938964844,111.6999969482422,84800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,111.77999877929688,114.3000030517578,111.6999969482422,114.26000213623048,89800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,114.86000061035156,115.55999755859376,114.18000030517578,114.37999725341795,173300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,114.5,114.5,112.1999969482422,113.41999816894533,97200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,112.63999938964844,112.63999938964844,108.77999877929688,109.2699966430664,123300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,109.38999938964844,112.04000091552734,108.47000122070312,111.52999877929688,77200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,111.04000091552734,111.72000122070312,110.19000244140624,110.87999725341795,57000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,108.93000030517578,110.47000122070312,108.7300033569336,110.20999908447266,58300.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,109.25,109.79000091552734,108.1500015258789,109.2699966430664,88200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,107.81999969482422,107.81999969482422,106.2300033569336,107.23999786376952,102900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,111.38999938964844,111.5,109.4499969482422,109.76000213623048,90500.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,108.9000015258789,109.30999755859376,107.18000030517578,109.11000061035156,96100.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,107.33000183105467,108.48999786376952,105.87999725341795,108.29000091552734,77600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,107.19000244140624,108.22000122070312,105.4000015258789,106.86000061035156,83100.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,107.18000030517578,108.02999877929688,105.48999786376952,105.77999877929688,90600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,105.20999908447266,107.68000030517578,104.91000366210938,106.69000244140624,92200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,106.27999877929688,107.18000030517578,105.3499984741211,106.6999969482422,246000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,107.62999725341795,108.5,106.9000015258789,107.18000030517578,109600.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,106.62999725341795,107.63999938964844,106.4000015258789,107.56999969482422,72600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,106.9000015258789,108.8000030517578,106.75,108.6500015258789,77600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,109.70999908447266,110.01000213623048,107.1500015258789,107.37999725341795,136500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,109.25,109.25,107.4800033569336,108.12999725341795,262400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,108.4800033569336,108.4800033569336,104.58999633789062,104.9800033569336,79200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,104.45999908447266,106.9800033569336,104.45999908447266,106.13999938964844,75400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,106.4499969482422,107.56999969482422,106.4499969482422,107.41999816894533,42400.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,106.91999816894533,108.18000030517578,105.7699966430664,106.1999969482422,50400.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,106.0500030517578,106.98999786376952,105.13999938964844,105.63999938964844,98000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,105.83999633789062,107.0,104.16000366210938,104.16000366210938,82900.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,104.91999816894533,106.45999908447266,104.91999816894533,105.54000091552734,74900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,108.37999725341795,111.5999984741211,107.58999633789062,110.81999969482422,107500.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,112.08000183105467,112.5199966430664,111.08000183105467,111.12999725341795,90600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,111.75,116.2699966430664,111.1999969482422,115.36000061035156,128600.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,116.86000061035156,119.6999969482422,116.55999755859376,118.94000244140624,177600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,118.5,121.16999816894533,117.69000244140624,117.87999725341795,137200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,116.77999877929688,118.7699966430664,116.08999633789062,116.66999816894533,92000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,116.16000366210938,116.98999786376952,113.33999633789062,115.05999755859376,84100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,114.93000030517578,116.4000015258789,113.02999877929688,115.9800033569336,74200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,115.23999786376952,118.54000091552734,114.45999908447266,117.8000030517578,106800.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,117.1500015258789,118.81999969482422,114.80999755859376,115.19000244140624,79600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,115.94000244140624,119.94000244140624,114.80999755859376,118.2699966430664,86400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,120.58999633789062,120.91999816894533,118.0199966430664,120.5500030517578,112000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,119.7699966430664,120.7699966430664,118.58999633789062,120.1999969482422,90700.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,120.30999755859376,120.94000244140624,118.52999877929688,119.72000122070312,99500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,120.9499969482422,123.08999633789062,118.98999786376952,120.43000030517578,123900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,119.75,120.37999725341795,111.0,112.48999786376952,138200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,108.51000213623048,108.51000213623048,104.98999786376952,107.4800033569336,143100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,102.12000274658205,104.3000030517578,98.51000213623048,103.41000366210938,131500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,106.63999938964844,115.69000244140624,106.45999908447266,114.6500015258789,223200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,116.2300033569336,116.5500030517578,109.62000274658205,110.16999816894533,94000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,112.3000030517578,114.0,111.47000122070312,112.91000366210938,94700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,112.83999633789062,112.83999633789062,110.9000015258789,111.66000366210938,82400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,111.30999755859376,111.30999755859376,108.62999725341795,110.0500030517578,80400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,110.0500030517578,112.6500015258789,109.91999816894533,112.20999908447266,103100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,113.41000366210938,113.41000366210938,110.11000061035156,111.0,76600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,113.25,115.47000122070312,111.72000122070312,113.87000274658205,67100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,113.5500030517578,115.3499984741211,112.91999816894533,112.94000244140624,77800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,113.47000122070312,114.6999969482422,112.86000061035156,113.5500030517578,43000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,113.08000183105467,114.06999969482422,112.16000366210938,112.20999908447266,69600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,113.52999877929688,115.88999938964844,112.93000030517578,115.6500015258789,51600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,115.0199966430664,115.0199966430664,113.23999786376952,113.27999877929688,43900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,114.58999633789062,119.6500015258789,114.58999633789062,119.05999755859376,85600.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,120.81999969482422,120.81999969482422,117.8000030517578,117.98999786376952,50500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,117.68000030517578,117.68000030517578,115.48999786376952,116.13999938964844,51000.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,115.5500030517578,115.9499969482422,114.01000213623048,114.05999755859376,46600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,115.23999786376952,116.73999786376952,113.81999969482422,115.3000030517578,53300.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,116.02999877929688,116.4800033569336,114.12000274658205,116.04000091552734,80300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,114.38999938964844,114.38999938964844,105.86000061035156,106.30999755859376,120700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,105.91000366210938,108.11000061035156,105.62999725341795,107.26000213623048,52400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,107.9800033569336,108.44000244140624,105.52999877929688,106.33999633789062,61700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,106.18000030517578,106.55999755859376,102.7699966430664,103.66999816894533,75700.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,103.18000030517578,103.62000274658205,101.68000030517578,101.87000274658205,75700.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,101.73999786376952,102.5199966430664,100.63999938964844,102.27999877929688,74500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,101.55999755859376,103.13999938964844,100.62999725341795,102.33999633789062,136400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,103.27999877929688,104.58999633789062,101.81999969482422,102.91000366210938,72000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,104.8499984741211,106.91000366210938,104.12000274658205,105.5999984741211,122900.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,106.76000213623048,106.76000213623048,104.51000213623048,105.08999633789062,140400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,106.70999908447266,108.36000061035156,105.05999755859376,108.1500015258789,111600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,107.83999633789062,111.68000030517578,105.2300033569336,106.72000122070312,81400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,110.66000366210938,111.55999755859376,108.37999725341795,111.22000122070312,74600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,110.91999816894533,110.91999816894533,107.77999877929688,108.06999969482422,357900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,109.12999725341795,109.44000244140624,106.70999908447266,106.83999633789062,62300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,108.2300033569336,109.63999938964844,107.73999786376952,108.48999786376952,99000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,108.1500015258789,108.97000122070312,107.23999786376952,108.77999877929688,84600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,110.29000091552734,113.01000213623048,110.11000061035156,111.12000274658205,71800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,112.97000122070312,114.5999984741211,111.6999969482422,112.43000030517578,77800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,111.63999938964844,112.70999908447266,110.0500030517578,111.86000061035156,87800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,111.0,111.08000183105467,108.68000030517578,109.81999969482422,56900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,107.13999938964844,107.93000030517578,96.97000122070312,97.0,237800.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,97.0,100.70999908447266,96.18000030517578,100.43000030517578,235200.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,102.22000122070312,105.56999969482422,100.8000030517578,105.48999786376952,155300.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,104.41000366210938,105.3499984741211,102.62999725341795,103.88999938964844,110800.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,103.51000213623048,105.33999633789062,102.73999786376952,105.26000213623048,105400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,105.01000213623048,107.0199966430664,104.31999969482422,106.72000122070312,62600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,106.3000030517578,106.3000030517578,103.16000366210938,103.83000183105467,104200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,104.56999969482422,105.87999725341795,104.56999969482422,105.18000030517578,60600.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,104.3499984741211,105.77999877929688,103.1500015258789,105.76000213623048,73600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,105.0500030517578,106.87000274658205,104.76000213623048,105.0,89000.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,106.76000213623048,108.5199966430664,105.7300033569336,107.16000366210938,87800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,107.6500015258789,107.81999969482422,106.29000091552734,107.16000366210938,56600.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,107.87999725341795,108.37999725341795,105.5999984741211,105.5999984741211,52300.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,105.55999755859376,105.55999755859376,103.29000091552734,104.93000030517578,74300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,104.8499984741211,104.8499984741211,103.0199966430664,103.43000030517578,44800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,102.9000015258789,103.98999786376952,101.87999725341795,103.58000183105467,45900.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,103.63999938964844,104.48999786376952,101.1500015258789,104.33000183105467,85200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,104.93000030517578,106.3000030517578,103.36000061035156,103.83999633789062,43600.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,104.48999786376952,105.41000366210938,103.6999969482422,104.58000183105467,58700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,104.30999755859376,106.58999633789062,104.04000091552734,106.58999633789062,79300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,106.43000030517578,110.63999938964844,105.30999755859376,105.30999755859376,79100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,104.0999984741211,104.62999725341795,101.62000274658205,101.62999725341795,88000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,103.16000366210938,106.76000213623048,102.75,105.05999755859376,83900.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,104.68000030517578,107.08000183105467,104.62999725341795,106.0199966430664,78900.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,105.43000030517578,108.8499984741211,105.30999755859376,108.52999877929688,57900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,115.0,121.5999984741211,115.0,119.23999786376952,159100.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,118.8499984741211,118.9000015258789,115.43000030517578,117.73999786376952,106000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,117.4800033569336,119.73999786376952,117.0,119.33999633789062,94000.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,119.88999938964844,121.38999938964844,119.5,120.20999908447266,73100.0,,,,,,,,,,
