Date,Open,High,Low,Close,Volume,"('Adj Close', 'MEDP')","('Close', 'MEDP')","('High', 'MEDP')","('Low', 'MEDP')","('Open', 'MEDP')","('Volume', 'MEDP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-14 19:00:00-05:00,332.2099914550781,332.2099914550781,310.29998779296875,310.6300048828125,884900.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,308.44000244140625,310.010009765625,302.0799865722656,308.92999267578125,619700.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,308.5299987792969,318.8399963378906,305.8800048828125,314.9599914550781,679300.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,313.6199951171875,327.8900146484375,313.6199951171875,326.0899963378906,382000.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,327.25,342.3500061035156,324.54998779296875,341.82000732421875,423600.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,340.45001220703125,350.0,336.81500244140625,337.75,351400.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,341.6499938964844,350.5589904785156,337.3299865722656,337.82000732421875,306800.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,337.19000244140625,337.19000244140625,328.3099975585937,335.2099914550781,235100.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,335.9100036621094,341.2749938964844,333.5,338.9599914550781,191600.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,342.3999938964844,344.95001220703125,340.17999267578125,340.6300048828125,214800.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,339.7200012207031,343.45001220703125,337.510009765625,342.3599853515625,193000.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,340.1700134277344,342.010009765625,337.0199890136719,339.2699890136719,190900.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,339.1000061035156,346.6700134277344,338.6300048828125,346.3099975585937,188000.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,345.7900085449219,346.17999267578125,335.8999938964844,342.29998779296875,263800.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,344.0899963378906,353.4200134277344,343.32501220703125,350.5299987792969,249200.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,350.54998779296875,358.80499267578125,349.760009765625,352.2200012207031,202300.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,354.75,354.75,341.42999267578125,341.95001220703125,305500.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,344.3299865722656,344.7900085449219,336.4100036621094,341.5,240500.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,341.5,350.9800109863281,340.4200134277344,347.42999267578125,193400.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,348.1000061035156,351.5,340.06201171875,345.92999267578125,275200.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,343.7200012207031,352.82000732421875,343.32000732421875,349.739990234375,256100.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,349.739990234375,359.489990234375,345.3099975585937,348.4800109863281,352500.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,350.9700012207031,351.5249938964844,329.79998779296875,331.0,337500.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,332.0400085449219,337.8099975585937,326.9179992675781,335.1499938964844,290000.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,334.67999267578125,342.5,334.0,337.2799987792969,683000.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,337.67999267578125,340.3900146484375,335.32000732421875,339.04998779296875,200800.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,339.010009765625,342.7300109863281,337.1910095214844,342.69000244140625,79200.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,341.4200134277344,343.6600036621094,339.4200134277344,342.9200134277344,117500.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,341.1499938964844,342.57000732421875,339.0,341.1199951171875,107400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,341.1199951171875,341.1199951171875,342.57000732421875,339.0,341.1499938964844,107400.0,,,,
