Date,Open,High,Low,Close,Volume,"('Adj Close', 'WRLD')","('Close', 'WRLD')","('High', 'WRLD')","('Low', 'WRLD')","('Open', 'WRLD')","('Volume', 'WRLD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-10 20:00:00-04:00,135.8000030517578,140.0399932861328,135.05999755859375,140.0399932861328,27900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,139.0,141.9199981689453,134.25999450683594,134.75999450683594,20800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,134.0,135.9499969482422,133.5399932861328,134.49000549316406,24200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,133.8800048828125,133.8800048828125,131.13999938964844,133.1999969482422,24100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,133.7100067138672,136.05999755859375,130.86000061035156,130.86000061035156,20700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,130.66000366210938,133.3000030517578,130.5399932861328,132.3300018310547,24100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,131.91000366210938,134.89999389648438,131.91000366210938,133.3699951171875,26200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,133.75,136.80999755859375,132.86000061035156,135.7100067138672,21900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,139.0,139.25999450683594,136.97999572753906,139.1999969482422,15900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,138.5800018310547,142.0,136.75,137.72000122070312,40100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,136.33999633789062,138.02000427246094,135.6999969482422,137.00999450683594,25700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,138.0,140.5,138.0,140.4600067138672,21300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,141.24000549316406,143.1699981689453,139.0800018310547,142.6199951171875,53800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,139.17999267578125,139.32000732421875,136.19000244140625,137.57000732421875,33600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,136.4600067138672,142.9499969482422,136.4600067138672,138.80999755859375,30900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,149.30999755859375,149.30999755859375,138.39999389648438,140.39999389648438,56900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,144.7100067138672,144.7100067138672,138.75,139.2899932861328,29200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,139.5,141.25999450683594,138.77000427246094,139.94000244140625,36100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,140.0,141.27999877929688,135.16000366210938,135.58999633789062,44500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,134.8300018310547,136.8699951171875,133.3699951171875,135.3300018310547,34900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,135.6699981689453,137.7100067138672,135.17999267578125,136.32000732421875,40600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,136.7100067138672,138.19000244140625,134.72999572753906,138.19000244140625,38100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,138.9499969482422,139.10000610351562,135.75,136.9199981689453,59300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,137.92999267578125,140.1999969482422,137.05999755859375,137.92999267578125,23600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,137.13999938964844,138.0500030517578,133.6199951171875,135.1999969482422,53000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,135.6199951171875,135.6199951171875,130.80999755859375,131.27999877929688,20600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,131.72000122070312,131.72000122070312,129.64999389648438,130.91000366210938,38900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,130.00999450683594,132.07000732421875,129.44000244140625,130.11000061035156,31800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,130.02000427246094,130.02999877929688,127.97000122070312,129.02000427246094,20500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,130.2899932861328,130.2899932861328,126.23999786376952,126.95999908447266,27900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,126.8000030517578,127.79000091552734,123.8000030517578,126.73999786376952,30500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,128.3000030517578,128.5500030517578,124.11000061035156,125.6500015258789,27900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,127.18000030517578,127.5500030517578,125.23999786376952,126.30999755859376,25400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,124.31999969482422,126.5999984741211,123.70999908447266,126.0500030517578,24300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,127.83000183105467,128.1699981689453,125.01000213623048,127.5999984741211,36500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,128.83999633789062,128.83999633789062,127.33999633789062,128.49000549316406,21400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,130.44000244140625,130.44000244140625,126.4499969482422,129.41000366210938,37100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,129.66000366210938,129.66000366210938,127.41000366210938,127.79000091552734,24100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,128.22999572753906,131.35000610351562,125.30999755859376,130.74000549316406,36100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,128.6999969482422,129.02999877929688,128.60000610351562,128.97999572753906,14500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,127.26000213623048,127.33000183105467,126.13999938964844,126.47000122070312,18800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,125.16999816894533,126.4499969482422,123.88999938964844,126.4499969482422,22900.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,123.8000030517578,123.8000030517578,121.76000213623048,122.83999633789062,22100.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,125.9000015258789,128.3300018310547,123.41000366210938,127.04000091552734,29700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,125.5,125.5,121.36000061035156,122.0,23800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,120.31999969482422,120.31999969482422,118.76000213623048,119.41000366210938,20000.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,118.12999725341795,121.55999755859376,118.12999725341795,121.37000274658205,25800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,122.20999908447266,123.6999969482422,120.93000030517578,121.56999969482422,28500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,121.41000366210938,121.98999786376952,120.37999725341795,121.3499984741211,21400.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,120.98999786376952,122.12000274658205,120.27999877929688,121.01000213623048,60300.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,121.41999816894533,122.83000183105467,121.16000366210938,122.83000183105467,20900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,122.05999755859376,122.29000091552734,118.91000366210938,120.27999877929688,24200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,121.02999877929688,121.0500030517578,119.81999969482422,120.52999877929688,20800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,118.86000061035156,121.16000366210938,118.86000061035156,120.98999786376952,19200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,121.52999877929688,125.68000030517578,120.83999633789062,123.58000183105467,217400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,123.8499984741211,127.76000213623048,121.66999816894533,125.0500030517578,66200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,124.44000244140624,127.0500030517578,124.44000244140624,126.47000122070312,19200.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,126.97000122070312,127.5500030517578,125.29000091552734,126.08000183105467,14700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,126.0199966430664,126.3000030517578,123.1999969482422,123.76000213623048,24000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,125.1999969482422,126.18000030517578,125.13999938964844,126.0999984741211,20800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,126.1999969482422,126.48999786376952,123.70999908447266,126.48999786376952,19700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,126.12000274658205,126.45999908447266,125.0500030517578,125.33000183105467,10800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,128.63999938964844,132.9199981689453,126.18000030517578,132.10000610351562,25100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,133.88999938964844,133.88999938964844,130.88999938964844,132.5800018310547,21700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,133.10000610351562,137.2899932861328,133.10000610351562,136.57000732421875,25000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,138.52999877929688,146.27000427246094,138.52999877929688,145.8699951171875,52000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,145.07000732421875,145.64999389648438,141.19000244140625,143.38999938964844,38700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,144.0399932861328,144.10000610351562,137.6199951171875,140.25,47900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,139.6300048828125,140.82000732421875,135.25,138.13999938964844,93300.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,140.4199981689453,141.6999969482422,137.05999755859375,141.52000427246094,80700.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,141.0,145.13999938964844,139.42999267578125,144.47000122070312,35600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,143.39999389648438,144.66000366210938,137.32000732421875,137.6300048828125,68100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,139.63999938964844,146.3699951171875,138.8000030517578,146.07000732421875,64800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,147.0,147.0,117.9800033569336,120.16000366210938,99000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,119.75,123.33999633789062,118.83999633789062,122.5199966430664,55500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,123.16999816894533,123.27999877929688,121.11000061035156,121.11000061035156,30800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,121.8000030517578,125.08999633789062,121.8000030517578,122.12000274658205,31800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,120.77999877929688,121.41000366210938,117.22000122070312,118.01000213623048,38200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,113.36000061035156,113.36000061035156,107.9499969482422,107.9499969482422,33200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,102.48999786376952,106.0,102.48999786376952,104.6999969482422,43900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,104.0,106.1500015258789,101.8499984741211,105.0,69600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,106.70999908447266,107.11000061035156,104.18000030517578,105.0,33000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,107.25,107.25,105.7300033569336,106.55999755859376,16900.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,106.45999908447266,108.69000244140624,106.45999908447266,107.05999755859376,23900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,108.0500030517578,108.0500030517578,104.8000030517578,106.2699966430664,19200.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,106.54000091552734,108.4000015258789,106.54000091552734,106.80999755859376,25100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,106.63999938964844,107.45999908447266,105.72000122070312,106.44000244140624,24300.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,109.76000213623048,112.9800033569336,109.37000274658205,111.83999633789062,44800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,111.9499969482422,113.80999755859376,109.95999908447266,112.1999969482422,48200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,112.7300033569336,115.11000061035156,111.9000015258789,113.5199966430664,17400.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,112.5500030517578,112.5500030517578,110.54000091552734,111.16999816894533,13200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,111.33999633789062,112.6500015258789,110.62999725341795,112.47000122070312,53600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,112.88999938964844,112.88999938964844,110.7699966430664,111.11000061035156,32700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,111.86000061035156,117.06999969482422,111.5,117.06999969482422,42100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,118.83999633789062,121.4499969482422,118.52999877929688,118.7300033569336,41500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,118.47000122070312,122.12000274658205,118.47000122070312,120.11000061035156,42600.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,119.94000244140624,122.54000091552734,119.1999969482422,120.55999755859376,44200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,122.13999938964844,123.1500015258789,119.91999816894533,120.4000015258789,12600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,118.98999786376952,119.08000183105467,117.81999969482422,117.8499984741211,30400.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,117.20999908447266,117.20999908447266,112.5500030517578,114.16000366210938,27500.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,114.16000366210938,116.8499984741211,114.16000366210938,115.9000015258789,29700.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,115.12000274658205,116.72000122070312,113.83000183105467,115.9800033569336,26700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,116.4499969482422,117.93000030517578,114.37999725341795,114.86000061035156,46600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,114.27999877929688,114.27999877929688,110.3000030517578,111.9499969482422,54100.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,112.77999877929688,112.77999877929688,108.44000244140624,110.3000030517578,34500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,109.04000091552734,109.66000366210938,106.0,109.66000366210938,33200.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,109.02999877929688,113.5199966430664,109.02999877929688,112.9800033569336,42200.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,116.36000061035156,117.1500015258789,115.4499969482422,116.9800033569336,32100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,119.06999969482422,121.2699966430664,118.55999755859376,120.91999816894533,40900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,122.9800033569336,126.2300033569336,122.95999908447266,124.58999633789062,29400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,125.18000030517578,129.27000427246094,123.36000061035156,125.5199966430664,45100.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,129.2100067138672,129.9499969482422,127.11000061035156,127.62999725341795,19400.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,127.79000091552734,127.79000091552734,123.33000183105467,123.4499969482422,136700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,124.23999786376952,124.23999786376952,119.94000244140624,120.0199966430664,19800.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,119.51000213623048,119.51000213623048,115.69000244140624,115.69000244140624,19600.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,115.13999938964844,116.9800033569336,113.48999786376952,113.66000366210938,23000.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,115.0999984741211,115.0999984741211,112.56999969482422,113.43000030517578,21000.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,114.98999786376952,116.45999908447266,112.75,114.29000091552734,19200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,114.38999938964844,118.22000122070312,114.38999938964844,117.9800033569336,31300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,118.12000274658205,118.12000274658205,113.16000366210938,113.16000366210938,21700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,113.61000061035156,113.62000274658205,112.52999877929688,112.69000244140624,13000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,111.91000366210938,111.91000366210938,110.33999633789062,110.8000030517578,18200.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,111.33000183105467,112.83999633789062,110.98999786376952,112.83999633789062,19100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,111.91000366210938,113.05999755859376,111.04000091552734,112.29000091552734,15800.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,111.83999633789062,113.48999786376952,111.80999755859376,111.87999725341795,15000.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,111.6999969482422,114.3499984741211,111.6999969482422,113.4499969482422,16800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,112.3499984741211,113.29000091552734,111.41000366210938,112.69000244140624,26700.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,115.41000366210938,117.16000366210938,115.38999938964844,116.16000366210938,22500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,115.01000213623048,115.8499984741211,115.01000213623048,115.2300033569336,10200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,115.0,117.3000030517578,115.0,115.5,19700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,118.26000213623048,119.12999725341795,118.1500015258789,118.9000015258789,22300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,117.79000091552734,119.12000274658205,116.5,118.19000244140624,17000.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,119.51000213623048,119.51000213623048,118.27999877929688,119.33000183105467,14800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,119.98999786376952,120.0,117.13999938964844,117.83000183105467,19600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,116.83000183105467,118.11000061035156,115.63999938964844,117.47000122070312,13100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,117.44000244140624,117.44000244140624,114.62000274658205,115.87000274658205,12000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,117.12999725341795,117.33000183105467,115.70999908447266,116.0199966430664,19500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,118.83000183105467,118.83000183105467,114.5999984741211,115.3000030517578,22700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,116.04000091552734,118.0999984741211,116.04000091552734,117.88999938964844,24400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,116.77999877929688,119.72000122070312,116.76000213623048,117.86000061035156,18600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,120.8499984741211,120.8499984741211,117.86000061035156,117.9000015258789,15200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,117.56999969482422,117.56999969482422,113.68000030517578,114.0999984741211,20500.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,114.3000030517578,115.44000244140624,113.9800033569336,114.62000274658205,22900.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,115.19000244140624,115.19000244140624,112.01000213623048,113.0500030517578,19400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,111.97000122070312,115.4000015258789,111.97000122070312,114.54000091552734,20900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,120.0,128.2100067138672,120.0,126.45999908447266,37600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,126.5500030517578,126.5500030517578,122.38999938964844,122.38999938964844,22700.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,122.69000244140624,122.9000015258789,121.2300033569336,122.9000015258789,22100.0,,,,,,,,,,
