Date,Open,High,Low,Close,Volume,"('Adj Close', 'HIFS')","('Close', 'HIFS')","('High', 'HIFS')","('Low', 'HIFS')","('Open', 'HIFS')","('Volume', 'HIFS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-18 19:00:00-05:00,266.2799987792969,269.1400146484375,265.4700012207031,269.1400146484375,6700.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,265.0299987792969,267.8399963378906,262.6300048828125,267.8399963378906,13500.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,273.7099914550781,276.0,272.94000244140625,274.5,11800.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,273.70001220703125,285.4800109863281,273.70001220703125,285.4800109863281,5600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,298.95001220703125,298.95001220703125,285.1600036621094,285.1600036621094,11100.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,284.95001220703125,284.95001220703125,279.0,284.3599853515625,8900.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,285.4200134277344,285.7099914550781,282.5400085449219,282.5400085449219,4000.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,281.5,287.7099914550781,281.5,283.260009765625,7600.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,279.3299865722656,287.2799987792969,278.95001220703125,286.4100036621094,12800.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,284.010009765625,287.5899963378906,278.3699951171875,279.0,16300.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,277.07000732421875,284.3900146484375,277.07000732421875,284.3900146484375,11400.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,281.3299865722656,283.70001220703125,277.5299987792969,278.57000732421875,12000.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,280.4700012207031,285.7699890136719,279.4599914550781,281.29998779296875,10200.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,282.3999938964844,284.5,274.2099914550781,274.2099914550781,9200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,274.3599853515625,284.3999938964844,273.29998779296875,281.0,17100.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,280.29998779296875,286.0,279.1000061035156,282.2900085449219,21600.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,282.57000732421875,282.8999938964844,277.69000244140625,280.1000061035156,6800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,280.989990234375,281.5599975585937,276.5199890136719,276.70001220703125,7500.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,276.6400146484375,276.6400146484375,273.5199890136719,273.5199890136719,8600.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,267.2699890136719,270.1400146484375,267.2699890136719,270.1400146484375,6700.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,270.8399963378906,271.4100036621094,250.0,252.2700042724609,7600.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,250.0,251.4900054931641,248.5200042724609,248.5200042724609,7500.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,246.8000030517578,260.510009765625,246.8000030517578,258.4200134277344,16800.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,255.7700042724609,255.7700042724609,248.27999877929688,249.6199951171875,7200.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,254.4900054931641,256.5599975585937,254.4900054931641,256.5599975585937,2800.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,257.6600036621094,257.6600036621094,251.8800048828125,257.0899963378906,3300.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,255.5500030517578,255.75999450683597,250.3600006103516,253.1199951171875,6000.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,253.1199951171875,253.1199951171875,255.75999450683594,250.36000061035156,255.5500030517578,6000.0,,,,
