Date,Open,High,Low,Close,Volume,"('Adj Close', 'LECO')","('Close', 'LECO')","('High', 'LECO')","('Low', 'LECO')","('Open', 'LECO')","('Volume', 'LECO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,216.17999267578125,217.0399932861328,214.00999450683597,214.5399932861328,159600.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,214.5200042724609,216.55999755859372,210.22999572753903,210.52999877929688,232500.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,210.16000366210935,213.3500061035156,206.2100067138672,207.50999450683597,273200.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,206.8999938964844,208.8300018310547,205.47999572753903,206.1000061035156,175000.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,205.8999938964844,208.1499938964844,203.6100006103516,207.07000732421875,248900.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,204.3999938964844,205.72000122070312,202.88999938964844,203.7700042724609,262200.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,202.8800048828125,203.8300018310547,201.05999755859372,203.19000244140625,210700.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,204.5,209.6000061035156,202.3500061035156,208.50999450683597,307800.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,209.25,213.9900054931641,207.3800048828125,213.5200042724609,418600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,215.41000366210935,222.5200042724609,215.41000366210935,219.94000244140625,385300.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,219.5399932861328,219.5399932861328,215.5800018310547,216.13999938964844,203800.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,217.8000030517578,218.97999572753903,214.6199951171875,216.6199951171875,152100.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,218.52999877929688,219.8600006103516,217.0200042724609,218.47999572753903,108100.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,219.3000030517578,219.3000030517578,215.82000732421875,217.5399932861328,126400.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,218.30999755859372,218.30999755859372,212.92999267578125,213.83999633789065,159900.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,213.97999572753903,216.88999938964844,213.3000030517578,216.0800018310547,236200.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,215.50999450683597,217.83999633789065,211.5,212.0,343600.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,212.5800018310547,213.13999938964844,208.0200042724609,209.9199981689453,249000.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,212.3300018310547,214.0,207.6699981689453,208.07000732421875,363700.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,207.38999938964844,210.58999633789065,203.77999877929688,209.0,365900.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,209.9600067138672,212.22000122070312,208.2400054931641,209.0800018310547,413100.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,210.44000244140625,211.77999877929688,207.0800018310547,207.6300048828125,228600.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,206.1499938964844,206.1499938964844,201.5,203.8000030517578,207700.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,203.47999572753903,208.2400054931641,201.2400054931641,202.41000366210935,327800.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,201.38999938964844,204.5,198.69000244140625,199.1499938964844,287900.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,199.44000244140625,200.44000244140625,190.52999877929688,191.5800018310547,288300.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,191.97000122070312,194.8800048828125,189.22000122070312,189.88999938964844,358200.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,189.7700042724609,193.83999633789065,188.75999450683597,189.75,1242800.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,189.8999938964844,191.0,188.75999450683597,189.55999755859372,336600.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,189.07000732421875,191.25999450683597,188.0,190.0,203300.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,189.94000244140625,191.91000366210935,188.8800048828125,190.88999938964844,275000.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,189.4199981689453,191.83999633789065,188.4900054931641,189.8600006103516,176400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,189.86000061035156,189.86000061035156,191.83999633789062,188.49000549316406,189.4199981689453,176400.0,,,,
