Date,Open,High,Low,Close,Volume,"('Adj Close', 'ORCL')","('Close', 'ORCL')","('High', 'ORCL')","('Low', 'ORCL')","('Open', 'ORCL')","('Volume', 'ORCL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-05 19:00:00-05:00,178.52000427246094,182.1000061035156,177.4199981689453,181.2400054931641,11085000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,181.0800018310547,186.6699981689453,180.5399932861328,186.3699951171875,7759400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,186.25999450683597,190.16000366210935,186.25999450683597,189.25,8520400.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,191.0500030517578,191.5,187.83999633789065,189.1300048828125,5973600.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,188.5399932861328,190.6100006103516,187.1999969482422,189.5800018310547,6629900.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,189.0,191.7700042724609,188.7899932861328,189.6300048828125,5695400.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,188.66000366210935,189.58999633789065,186.7100067138672,187.0500030517578,7804300.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,184.5200042724609,185.8000030517578,182.3300018310547,183.7400054931641,8986300.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,184.3000030517578,186.17999267578125,182.8800048828125,185.72999572753903,6291400.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,184.88999938964844,189.32000732421875,184.32000732421875,188.8999938964844,8117000.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,190.8999938964844,190.97000122070312,187.82000732421875,190.75,4860200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,191.94000244140625,196.0399932861328,191.63999938964844,192.42999267578125,11394300.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,193.0,194.1999969482422,191.05999755859372,192.2899932861328,6879400.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,194.5,194.75,187.9900054931641,187.9900054931641,15138500.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,188.32000732421875,192.3999938964844,188.32000732421875,190.3699951171875,6427200.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,188.9600067138672,188.9600067138672,182.22000122070312,182.6999969482422,8368800.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,184.00999450683597,185.92999267578125,184.0,184.83999633789065,4628000.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,185.2899932861328,185.2899932861328,181.0,181.41000366210935,8859700.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,181.17999267578125,183.0399932861328,179.11000061035156,182.88999938964844,8917100.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,188.0,189.7899932861328,185.8999938964844,188.19000244140625,8906300.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,189.0200042724609,189.0200042724609,185.8500061035156,186.2400054931641,6398100.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,187.0,192.6300048828125,186.3800048828125,191.69000244140625,10503400.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,196.3000030517578,198.30999755859372,188.92999267578125,190.4499969482422,20158000.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,173.4600067138672,177.8000030517578,171.05999755859375,177.74000549316406,26502000.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,178.0,181.3800048828125,174.8300018310547,178.5800018310547,13188700.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,178.0,178.1699981689453,174.80999755859375,175.32000732421875,8154200.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,175.0,176.13999938964844,171.63999938964844,173.38999938964844,8351100.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,173.83999633789062,174.27000427246094,170.92999267578125,171.22999572753906,9572000.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,170.75,172.99000549316406,169.27000427246094,169.7100067138672,8940200.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,169.41000366210938,171.22999572753906,165.36000061035156,165.41000366210938,8817900.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,167.5500030517578,171.0,167.39999389648438,168.7899932861328,8386400.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,167.72999572753906,171.25999450683594,165.6300048828125,169.66000366210938,13810500.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,169.58999633789062,169.6199951171875,167.1699981689453,169.13999938964844,6518200.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,169.6999969482422,171.77000427246094,169.02999877929688,171.41000366210938,2451500.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,170.5,172.5500030517578,170.5,171.67999267578125,4100100.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,170.3800048828125,171.14999389648438,167.1999969482422,168.9600067138672,4343000.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,168.9600067138672,168.9600067138672,171.14999389648438,167.1999969482422,170.3800048828125,4343000.0,,,,
