Date,Open,High,Low,Close,Volume,"('Adj Close', 'TCRT')","('Close', 'TCRT')","('High', 'TCRT')","('Low', 'TCRT')","('Open', 'TCRT')","('Volume', 'TCRT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-21 19:00:00-05:00,2.309999942779541,2.440000057220459,2.299999952316284,2.390000104904175,7900.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,2.390000104904175,2.5,2.200000047683716,2.359999895095825,35600.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,2.4100000858306885,2.440000057220459,2.299999952316284,2.3299999237060547,16000.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,2.3299999237060547,2.880000114440918,2.3299999237060547,2.809999942779541,51700.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,2.819999933242798,3.069999933242798,2.4600000381469727,2.5799999237060547,53000.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,2.799999952316284,2.8299999237060547,2.450000047683716,2.5799999237060547,37400.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,2.5899999141693115,2.7699999809265137,2.25,2.4200000762939453,43700.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,2.5999999046325684,3.0999999046325684,2.4100000858306885,2.4200000762939453,216600.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,2.380000114440918,2.5,2.119999885559082,2.119999885559082,44000.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,2.190000057220459,2.190000057220459,2.119999885559082,2.130000114440918,11100.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,2.150000095367432,2.2300000190734863,2.140000104904175,2.220000028610229,9200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,2.2100000381469727,2.299999952316284,2.109999895095825,2.109999895095825,8200.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,2.109999895095825,2.2100000381469727,1.9900000095367432,2.0199999809265137,17900.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,2.0299999713897705,2.119999885559082,2.0199999809265137,2.0799999237060547,7200.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,2.039999961853028,2.039999961853028,1.870000004768372,1.899999976158142,21900.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,1.8799999952316284,1.940000057220459,1.6299999952316284,1.6399999856948853,24900.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,1.7000000476837158,2.0999999046325684,1.7000000476837158,2.069999933242798,30900.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,2.059999942779541,2.059999942779541,1.8600000143051147,2.0,14900.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,2.0999999046325684,2.130000114440918,2.0,2.0199999809265137,25300.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,2.0199999809265137,2.039999961853028,1.950000047683716,1.9600000381469729,9700.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,1.9800000190734863,2.0,1.8799999952316284,1.950000047683716,10000.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,2.0299999713897705,2.0299999713897705,1.899999976158142,1.9600000381469729,5000.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,1.9600000381469729,1.9700000286102293,1.8899999856948853,1.8899999856948853,6500.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,1.8899999856948853,1.919999957084656,1.809999942779541,1.840000033378601,7400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,1.840000033378601,1.840000033378601,1.9199999570846558,1.809999942779541,1.8899999856948853,7439.0,,,,
