Date,Open,High,Low,Close,Volume,"('Adj Close', 'CHH')","('Close', 'CHH')","('High', 'CHH')","('Low', 'CHH')","('Open', 'CHH')","('Volume', 'CHH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,146.36000061035156,146.52000427246094,144.1699981689453,145.00999450683594,487900.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,144.1999969482422,145.10000610351562,142.0399932861328,144.33999633789062,537500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,143.80999755859375,146.22999572753906,143.44000244140625,144.86000061035156,264100.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,145.4499969482422,147.4199981689453,143.97000122070312,144.19000244140625,210500.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,143.5,146.85000610351562,143.0800018310547,146.22999572753906,556000.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,144.99000549316406,147.0500030517578,144.41000366210938,145.97999572753906,394800.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,145.1300048828125,146.32000732421875,143.91000366210938,145.72999572753906,180900.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,145.24000549316406,146.72999572753906,144.50999450683594,146.5399932861328,167000.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,147.47000122070312,149.6999969482422,146.27000427246094,149.3000030517578,202600.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,149.3699951171875,150.35000610351562,149.22000122070312,149.63999938964844,223900.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,150.66000366210938,153.80999755859375,150.02999877929688,152.72999572753906,424000.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,152.07000732421875,153.55999755859375,150.16000366210938,151.8000030517578,274600.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,151.3300018310547,152.5500030517578,150.4199981689453,150.61000061035156,318200.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,150.60000610351562,153.19000244140625,149.83999633789062,151.24000549316406,172500.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,150.5800018310547,152.05999755859375,149.92999267578125,150.58999633789062,224300.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,150.69000244140625,151.27999877929688,149.6999969482422,149.74000549316406,203800.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,148.75999450683594,150.88999938964844,148.0,150.88999938964844,227000.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,150.5800018310547,151.61000061035156,148.57000732421875,149.0,299800.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,149.8000030517578,150.1300048828125,147.32000732421875,148.24000549316406,281500.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,148.11000061035156,150.25999450683594,142.83999633789062,143.4199981689453,310900.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,143.86000061035156,145.47999572753906,142.1199951171875,144.02000427246094,218900.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,144.58999633789062,146.57000732421875,143.1999969482422,145.58999633789062,273400.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,145.9499969482422,148.3000030517578,145.9499969482422,146.39999389648438,157300.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,146.36000061035156,147.42999267578125,145.89999389648438,146.4499969482422,140200.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,144.6199951171875,146.6999969482422,143.6699981689453,145.1300048828125,279400.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,144.99000549316406,146.77999877929688,143.6999969482422,145.22999572753906,298500.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,145.30999755859375,145.6199951171875,139.8699951171875,140.16000366210938,205100.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,141.91000366210938,143.92999267578125,140.39999389648438,140.6999969482422,251600.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,140.52000427246094,142.41000366210938,140.39999389648438,141.5800018310547,702300.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,142.92999267578125,142.92999267578125,138.52000427246094,139.72000122070312,237800.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,139.72000122070312,141.4199981689453,139.2899932861328,140.7100067138672,105800.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,141.5800018310547,142.38999938964844,139.97000122070312,141.27000427246094,175900.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,140.22000122070312,141.5800018310547,139.5399932861328,140.82000732421875,152800.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,140.82000732421875,140.82000732421875,141.5800018310547,139.5399932861328,140.22000122070312,152800.0,,,,
