Date,Open,High,Low,Close,Volume,"('Adj Close', 'TAYD')","('Close', 'TAYD')","('High', 'TAYD')","('Low', 'TAYD')","('Open', 'TAYD')","('Volume', 'TAYD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-17 19:00:00-05:00,43.56999969482422,45.22999954223633,43.54999923706055,43.72999954223633,14400.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,43.5,45.150001525878906,43.5,44.650001525878906,16700.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,44.81999969482422,44.81999969482422,43.75,44.36000061035156,22400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,45.22999954223633,48.0,44.65999984741211,46.4900016784668,30000.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,46.20000076293945,47.150001525878906,45.5,46.400001525878906,24200.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,48.16999816894531,48.68000030517578,46.619998931884766,46.619998931884766,13100.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,46.25,46.7400016784668,45.68000030517578,45.86000061035156,9300.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,45.83000183105469,46.63999938964844,45.15999984741211,46.06999969482422,18400.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,46.09000015258789,48.20000076293945,46.09000015258789,48.08000183105469,7500.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,48.7400016784668,48.7400016784668,46.18999862670898,46.5099983215332,15600.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,45.869998931884766,46.540000915527344,44.5,45.13999938964844,27900.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,49.720001220703125,50.20000076293945,45.47999954223633,47.09999847412109,24600.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,47.43999862670898,47.43999862670898,45.150001525878906,45.880001068115234,19200.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,45.84999847412109,47.65999984741211,45.59999847412109,47.65999984741211,26300.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,47.060001373291016,47.130001068115234,45.5,45.560001373291016,7500.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,46.27000045776367,47.29999923706055,44.52000045776367,45.59999847412109,17400.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,46.58000183105469,46.70000076293945,44.84000015258789,44.93000030517578,16600.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,46.119998931884766,46.119998931884766,44.25,44.43000030517578,13800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,44.20000076293945,46.5099983215332,43.2400016784668,43.75,21800.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,44.5,44.630001068115234,43.09000015258789,43.58000183105469,24100.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,43.18999862670898,43.56999969482422,42.40999984741211,42.9900016784668,14100.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,43.02999877929688,43.02999877929688,40.72999954223633,41.02999877929688,34400.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,41.31999969482422,42.29999923706055,41.02999877929688,41.93999862670898,19900.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,41.150001525878906,42.83000183105469,41.0,41.130001068115234,76700.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,41.0,41.25,40.5,41.25,12500.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,41.08000183105469,42.130001068115234,41.08000183105469,42.09000015258789,4300.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,42.5,43.7400016784668,42.5,43.2400016784668,10600.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,41.91999816894531,42.5,41.91999816894531,42.060001373291016,4200.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,42.060001373291016,42.060001373291016,42.5,41.91999816894531,41.91999816894531,4205.0,,,,
