Date,Open,High,Low,Close,Volume,"('Adj Close', 'VERB')","('Close', 'VERB')","('High', 'VERB')","('Low', 'VERB')","('Open', 'VERB')","('Volume', 'VERB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-28 19:00:00-05:00,9.239999771118164,10.140000343322754,8.800000190734863,9.420000076293944,26500.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,10.130000114440918,10.130000114440918,8.630000114440918,8.930000305175781,107500.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,9.399999618530272,9.687000274658203,8.6899995803833,9.0600004196167,40900.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,8.930000305175781,9.003999710083008,8.600000381469727,8.930000305175781,58700.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,9.100000381469728,9.100000381469728,8.399999618530273,8.520000457763672,50900.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,8.489999771118164,8.489999771118164,7.610000133514404,8.289999961853027,70900.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,7.809999942779541,8.140000343322754,7.573999881744385,7.75,25800.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,7.75,7.809999942779541,7.260000228881836,7.349999904632568,42100.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,8.3100004196167,8.3100004196167,7.5,8.180000305175781,28200.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,8.020000457763672,8.020000457763672,7.639999866485596,7.809999942779541,17000.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,7.809999942779541,7.809999942779541,7.010000228881836,7.099999904632568,32500.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,7.289999961853027,7.300000190734863,6.409999847412109,6.630000114440918,57500.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,6.480000019073486,6.5,5.809999942779541,6.199999809265137,106000.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,6.159999847412109,6.349999904632568,5.849999904632568,6.28000020980835,60100.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,6.25,6.25,5.71999979019165,6.0,29400.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,5.829999923706055,6.400000095367432,5.829999923706055,6.019999980926514,53800.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,6.28000020980835,6.302999973297119,5.78000020980835,6.019999980926514,34200.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,6.03000020980835,6.71999979019165,6.0,6.670000076293945,34700.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,6.730000019073486,6.736000061035156,6.25,6.400000095367432,49100.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,6.5,6.949999809265137,6.353000164031982,6.599999904632568,49600.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,6.599999904632568,6.599999904632568,6.949900150299072,6.352799892425537,6.5,49750.0,,,,
