Date,Open,High,Low,Close,Volume,"('Adj Close', 'COMM')","('Close', 'COMM')","('High', 'COMM')","('Low', 'COMM')","('Open', 'COMM')","('Volume', 'COMM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-11 20:00:00-04:00,1.1299999952316284,1.1299999952316284,1.0449999570846558,1.0700000524520874,1792500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.0700000524520874,1.0700000524520874,1.0,1.0,2520400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.0099999904632568,1.0499999523162842,0.9430000185966492,0.9940000176429749,3058500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.0099999904632568,1.0499999523162842,0.959999978542328,0.9900000095367432,2832600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.0099999904632568,1.0199999809265137,0.9470000267028807,0.949999988079071,3579300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,0.9449999928474426,0.9959999918937684,0.9110000133514404,0.9229999780654908,3664300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,0.9399999976158142,1.0299999713897705,0.912999987602234,1.0199999809265137,4239500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.0399999618530271,1.0499999523162842,0.9639999866485596,0.9980000257492064,4399800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,1.0099999904632568,1.0800000429153442,1.0,1.059999942779541,1793300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,0.9950000047683716,1.0199999809265137,0.8600000143051147,0.915000021457672,7685000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,0.9200000166893004,0.968999981880188,0.8899999856948853,0.9359999895095824,3259100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,0.9300000071525574,1.0299999713897705,0.9300000071525574,0.977999985218048,3042900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,0.9810000061988832,1.0,0.8939999938011169,0.8939999938011169,3055000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,0.9100000262260436,0.9300000071525574,0.8640000224113464,0.8679999709129333,3231400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,0.8799999952316284,1.059999942779541,0.8799999952316284,1.0499999523162842,7007900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,1.090000033378601,1.1779999732971191,0.9800000190734864,0.9919999837875366,3781000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,0.975000023841858,1.0499999523162842,0.9169999957084656,0.925000011920929,3310100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,0.9380000233650208,1.0199999809265137,0.9369999766349792,0.9829999804496764,3380300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,1.0,1.0700000524520874,0.9800000190734864,1.0499999523162842,2248900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,1.1100000143051147,1.2899999618530271,1.0299999713897705,1.1100000143051147,6331600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,1.1299999952316284,1.1649999618530271,1.0399999618530271,1.0499999523162842,1805100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,1.0700000524520874,1.1200000047683716,1.0,1.0299999713897705,2103200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,1.0499999523162842,1.2300000190734863,1.0499999523162842,1.1699999570846558,4701900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,1.2100000381469729,1.2100000381469729,1.1150000095367432,1.149999976158142,3105900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,1.1699999570846558,1.2100000381469729,1.1100000143051147,1.1799999475479126,2558000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,1.1799999475479126,1.3300000429153442,1.1449999809265137,1.3200000524520874,5197400.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,1.2799999713897705,1.3650000095367432,1.2799999713897705,1.340000033378601,2900600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,1.340000033378601,1.350000023841858,1.2599999904632568,1.2599999904632568,3066400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,1.2899999618530271,1.340000033378601,1.215000033378601,1.3200000524520874,2803000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,1.3300000429153442,1.3450000286102295,1.25,1.25,2012000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,1.25,1.2999999523162842,1.149999976158142,1.159999966621399,3106100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,1.1699999570846558,1.2300000190734863,1.1299999952316284,1.1699999570846558,2257600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,1.1699999570846558,1.25,1.1399999856948853,1.25,1703200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,1.2400000095367432,1.4700000286102295,1.2400000095367432,1.4500000476837158,3783200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,1.440000057220459,1.5149999856948853,1.409999966621399,1.440000057220459,10525000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,1.4600000381469729,1.590000033378601,1.4299999475479126,1.5099999904632568,2560500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,1.5399999618530271,1.5800000429153442,1.5,1.5299999713897705,2583800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,1.5499999523162842,1.75,1.5149999856948853,1.7200000286102295,5993300.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,1.7300000190734863,1.7999999523162842,1.659999966621399,1.7300000190734863,2502100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,1.7200000286102295,1.7450000047683716,1.559999942779541,1.6200000047683716,2616800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,1.6100000143051147,1.6100000143051147,1.5,1.5099999904632568,1748100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,1.5099999904632568,1.5700000524520874,1.440000057220459,1.5,1687400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,1.5700000524520874,1.6399999856948853,1.4500000476837158,1.4700000286102295,2026600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,1.4600000381469729,1.4950000047683716,1.3899999856948853,1.399999976158142,1665500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,1.350000023841858,1.4149999618530271,1.2599999904632568,1.2899999618530271,3234600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,1.2799999713897705,1.2999999523162842,1.1649999618530271,1.1799999475479126,4824400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,1.1799999475479126,1.2899999618530271,1.1200000047683716,1.2100000381469729,6126600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,1.2100000381469729,1.2699999809265137,1.1649999618530271,1.190000057220459,3736000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,1.2100000381469729,1.3600000143051147,1.1799999475479126,1.2699999809265137,33007100.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,1.2599999904632568,1.340000033378601,1.1799999475479126,1.1799999475479126,4804700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,1.190000057220459,1.2200000286102295,1.1299999952316284,1.159999966621399,4535200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,1.1299999952316284,1.2000000476837158,1.100000023841858,1.1200000047683716,2621600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,1.159999966621399,1.2000000476837158,1.1200000047683716,1.1200000047683716,3788700.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,1.149999976158142,1.2400000095367432,1.1399999856948853,1.2300000190734863,14029900.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,1.2200000286102295,1.2799999713897705,1.1399999856948853,1.1699999570846558,2176200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,1.1699999570846558,1.184999942779541,1.1299999952316284,1.1399999856948853,1517000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,1.1699999570846558,1.1799999475479126,1.125,1.159999966621399,1291600.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,1.149999976158142,1.149999976158142,1.0499999523162842,1.0700000524520874,3230100.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,1.100000023841858,1.2200000286102295,1.100000023841858,1.190000057220459,3831100.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,1.1799999475479126,1.2699999809265137,1.1549999713897705,1.25,2474400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,1.25,1.309999942779541,1.2300000190734863,1.2899999618530271,2299600.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,1.350000023841858,1.440000057220459,1.315999984741211,1.4199999570846558,3160400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,1.4500000476837158,1.5399999618530271,1.4500000476837158,1.5299999713897705,4000500.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,1.559999942779541,1.6399999856948853,1.5049999952316284,1.590000033378601,4155000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,1.6200000047683716,1.6299999952316284,1.4800000190734863,1.5199999809265137,3753900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,1.5,1.7350000143051147,1.4700000286102295,1.7100000381469729,5161900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,2.319999933242798,2.3499999046325684,1.7100000381469729,1.75,40684900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,1.7100000381469729,1.7699999809265137,1.649999976158142,1.6799999475479126,3531800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,1.649999976158142,1.7699999809265137,1.5700000524520874,1.7300000190734863,3705000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,1.7000000476837158,1.870000004768372,1.684999942779541,1.7999999523162842,4362900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,1.7100000381469729,1.8200000524520876,1.649999976158142,1.649999976158142,2479500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,1.649999976158142,1.8650000095367432,1.649999976158142,1.7999999523162842,3472300.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,1.850000023841858,1.919999957084656,1.8049999475479128,1.919999957084656,3147000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,2.0,2.430000066757202,1.9900000095367432,2.309999942779541,14431500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,2.3499999046325684,2.569999933242798,2.3350000381469727,2.539999961853028,7700400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,2.549999952316284,2.880000114440918,2.494999885559082,2.5899999141693115,8671800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,2.609999895095825,2.7100000381469727,2.440000057220459,2.509999990463257,4657500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,2.4100000858306885,2.440000057220459,2.140000104904175,2.289999961853028,7025700.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,2.0199999809265137,2.130000114440918,1.9299999475479128,2.015000104904175,6716600.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,2.059999942779541,2.2699999809265137,2.039999961853028,2.2100000381469727,4179600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,2.220000028610229,2.299999952316284,2.0899999141693115,2.130000114440918,5474300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,2.450000047683716,3.0299999713897705,2.3499999046325684,2.789999961853028,16707300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,2.799999952316284,2.869999885559082,2.549999952316284,2.859999895095825,5282700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,2.900000095367432,2.9800000190734863,2.789999961853028,2.9200000762939453,3932200.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,2.9200000762939453,3.2950000762939453,2.890000104904175,3.240000009536743,6717400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,3.220000028610229,3.4800000190734863,3.2100000381469727,3.380000114440918,5492500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3.4600000381469727,3.744999885559082,3.4100000858306885,3.630000114440918,4630400.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3.670000076293945,4.025000095367432,3.650000095367432,3.9600000381469727,6725500.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,4.079999923706055,4.110000133514404,3.829999923706055,4.0,6200400.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,3.9800000190734863,4.400000095367432,3.910000085830689,4.389999866485596,5525700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,4.449999809265137,4.46999979019165,3.934999942779541,4.070000171661377,6179600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,4.079999923706055,4.190000057220459,3.974999904632568,4.039999961853027,2594900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,4.070000171661377,4.40500020980835,4.070000171661377,4.369999885559082,3375400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,4.400000095367432,4.5,4.355000019073486,4.389999866485596,2962200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,4.320000171661377,4.389999866485596,4.070000171661377,4.329999923706055,2434200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,4.300000190734863,4.389999866485596,4.135000228881836,4.210000038146973,2471100.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,4.309999942779541,4.309999942779541,4.105000019073486,4.21999979019165,1715200.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,4.260000228881836,4.284999847412109,3.7899999618530273,3.859999895095825,3707300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,3.7200000286102295,3.954999923706055,3.670000076293945,3.930000066757202,3112700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,3.829999923706055,3.9800000190734863,3.7300000190734863,3.859999895095825,2491800.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,3.890000104904175,4.150000095367432,3.880000114440918,4.079999923706055,2364100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,4.059999942779541,4.230000019073486,4.03000020980835,4.070000171661377,1936800.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,4.070000171661377,4.505000114440918,4.059999942779541,4.489999771118164,6361300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,4.53000020980835,5.054999828338623,4.5,4.949999809265137,8293900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,4.960000038146973,5.210000038146973,4.739999771118164,5.139999866485596,6215100.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,5.139999866485596,5.255000114440918,5.000999927520752,5.21999979019165,5176500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,5.300000190734863,5.380000114440918,5.199999809265137,5.329999923706055,4813200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,5.329999923706055,5.730000019073486,5.230000019073486,5.710000038146973,4760600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,5.769999980926514,5.879000186920166,5.579999923706055,5.679999828338623,5175900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,5.590000152587891,5.795000076293945,5.590000152587891,5.599999904632568,2760300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,5.849999904632568,6.192999839782715,5.835000038146973,6.0,6297400.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,5.960000038146973,6.409999847412109,5.960000038146973,6.210000038146973,10428100.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,6.210000038146973,6.34499979019165,6.019999980926514,6.289999961853027,4067900.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,6.400000095367432,6.75,6.375,6.610000133514404,7119900.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,6.579999923706055,6.644999980926514,6.340000152587891,6.360000133514404,4270100.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,6.429999828338623,6.550000190734863,5.679999828338623,6.0,6071300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,6.090000152587891,6.25,5.829999923706055,6.110000133514404,3884300.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,6.099999904632568,6.375,6.045000076293945,6.110000133514404,7865200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,6.110000133514404,6.150000095367432,5.599999904632568,6.050000190734863,4748000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,5.989999771118164,6.5,5.920000076293945,6.190000057220459,3210600.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,6.079999923706055,6.119999885559082,5.901999950408936,5.96999979019165,2383000.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,6.099999904632568,6.28000020980835,6.079999923706055,6.159999847412109,2063100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,6.159999847412109,6.427999973297119,5.869999885559082,6.0,2956000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,6.050000190734863,6.25,6.014999866485596,6.03000020980835,2511200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,6.019999980926514,6.364999771118164,5.949999809265137,6.25,3280100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,6.190000057220459,6.329999923706055,6.03000020980835,6.050000190734863,2506800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,6.03000020980835,6.539999961853027,5.849999904632568,6.010000228881836,4189300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,5.96999979019165,5.994999885559082,5.465000152587891,5.610000133514404,3909200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,5.679999828338623,5.980000019073486,5.579999923706055,5.829999923706055,3710000.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,5.869999885559082,5.96999979019165,5.730000019073486,5.739999771118164,1929700.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,5.71999979019165,5.815000057220459,5.53000020980835,5.650000095367432,2576400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,5.679999828338623,6.289999961853027,5.679999828338623,6.050000190734863,4035400.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,6.070000171661377,6.09499979019165,5.795000076293945,5.900000095367432,2256000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,5.789999961853027,6.085999965667725,5.71999979019165,5.96999979019165,3149000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,5.889999866485596,6.489999771118164,5.809999942779541,6.179999828338623,5620400.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,6.21999979019165,6.480000019073486,6.179999828338623,6.349999904632568,3567700.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,6.400000095367432,6.534999847412109,6.202000141143799,6.21999979019165,2419700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,6.320000171661377,6.760000228881836,6.289999961853027,6.699999809265137,4589900.0,,,,,,,,,,
