Date,Open,High,Low,Close,Volume,"('Adj Close', 'CEG')","('Close', 'CEG')","('High', 'CEG')","('Low', 'CEG')","('Open', 'CEG')","('Volume', 'CEG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,241.9900054931641,243.91000366210935,234.2899932861328,237.2700042724609,3382100.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,235.44000244140625,235.97999572753903,225.69000244140625,228.6999969482422,4460000.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,231.0,232.7700042724609,225.6100006103516,225.9600067138672,2979500.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,228.1999969482422,231.5399932861328,225.1199951171875,225.3800048828125,2513200.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,224.8500061035156,227.75,221.66000366210935,224.27999877929688,2717400.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,225.9900054931641,232.0399932861328,221.17999267578125,230.27999877929688,3295000.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,226.30499267578125,234.88999938964844,226.1000061035156,234.5800018310547,2197500.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,238.13999938964844,241.47999572753903,232.13999938964844,235.4199981689453,2567600.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,237.30999755859372,252.19000244140625,234.1100006103516,251.83999633789065,3586400.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,251.2100067138672,253.22999572753903,245.02999877929688,249.88999938964844,2471600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,253.5,255.6100006103516,243.0,248.92999267578125,3459600.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,249.5500030517578,267.1300048828125,249.1999969482422,266.7300109863281,3881600.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,265.0,266.0,250.8500061035156,253.38999938964844,2298200.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,257.9800109863281,260.7890014648437,255.1999969482422,256.5599975585937,1185700.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,257.0,258.44000244140625,249.50999450683597,249.5800018310547,1908400.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,251.4709930419922,254.17999267578125,246.5800018310547,247.50999450683597,1784600.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,252.67999267578125,257.6600036621094,251.0,254.1999969482422,2701200.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,253.72000122070312,259.760009765625,253.1000061035156,256.0899963378906,2118200.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,256.45001220703125,258.57000732421875,250.4199981689453,253.6300048828125,1329700.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,253.7899932861328,254.0,236.3300018310547,239.8500061035156,3262400.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,237.8800048828125,239.5,230.7100067138672,232.33999633789065,2771500.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,234.7700042724609,239.447998046875,232.1199951171875,236.6000061035156,2386700.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,242.9600067138672,248.1300048828125,238.9199981689453,239.0200042724609,2822000.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,241.9900054931641,243.4199981689453,236.5,239.07000732421875,2004800.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,240.0500030517578,243.6999969482422,237.2480010986328,239.3000030517578,1974400.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,237.66000366210935,238.0800018310547,228.8600006103516,234.2400054931641,2506500.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,234.32000732421875,236.9900054931641,224.7700042724609,225.75999450683597,3173700.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,228.8600006103516,233.7899932861328,224.97999572753903,225.1699981689453,3626800.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,221.82000732421875,231.6999969482422,219.63999938964844,227.0200042724609,4985400.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,227.0,229.3600006103516,221.6999969482422,228.27999877929688,1935200.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,229.2449951171875,230.1100006103516,227.156005859375,229.7899932861328,978400.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,228.57000732421875,230.22999572753903,227.31900024414065,228.63999938964844,920500.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,228.17999267578125,228.17999267578125,222.7400054931641,226.5399932861328,1466000.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,226.5399932861328,226.5399932861328,228.17999267578125,222.74000549316406,228.17999267578125,1466000.0,,,,
