Date,Open,High,Low,Close,Volume,"('Adj Close', 'FCNCA')","('Close', 'FCNCA')","('High', 'FCNCA')","('Low', 'FCNCA')","('Open', 'FCNCA')","('Volume', 'FCNCA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-06-05 20:00:00-04:00,1687.989990234375,1703.030029296875,1680.3900146484375,1695.6300048828125,99300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,1689.0,1706.0,1662.5799560546875,1688.800048828125,103500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,1684.0,1696.0999755859375,1665.7099609375,1670.8399658203125,66500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,1662.0,1662.0,1623.97998046875,1646.489990234375,80400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,1668.0,1684.510009765625,1651.969970703125,1662.300048828125,90700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,1670.68994140625,1670.68994140625,1637.3900146484375,1641.489990234375,42400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,1631.0,1643.9599609375,1614.6600341796875,1631.8299560546875,36900.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,1635.3800048828125,1655.56005859375,1634.0,1650.81005859375,43400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,1655.8599853515625,1674.1700439453125,1637.260009765625,1639.7099609375,64100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,1641.0,1663.0699462890625,1631.5999755859375,1652.4599609375,77100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,1648.02001953125,1648.0899658203125,1616.300048828125,1646.1199951171875,108700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,1645.219970703125,1659.8299560546875,1630.5400390625,1640.9300537109375,61400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,1639.010009765625,1655.6300048828125,1626.6099853515625,1633.8499755859375,51200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,1624.6300048828125,1655.4200439453125,1613.800048828125,1649.0699462890625,74600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,1650.300048828125,1681.2099609375,1638.989990234375,1679.4599609375,52500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,1690.1400146484375,1710.81005859375,1659.3199462890625,1683.6099853515625,172200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,1683.530029296875,1722.6700439453125,1682.9300537109375,1697.56005859375,73400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,1704.7900390625,1740.6500244140625,1693.780029296875,1728.199951171875,98700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,1737.3699951171875,1756.8699951171875,1714.77001953125,1716.0999755859375,41300.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,1716.0999755859375,1716.0999755859375,1689.0999755859375,1692.550048828125,87100.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,1695.0,1698.0,1669.1500244140625,1685.9200439453125,41300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,1698.989990234375,1736.7099609375,1698.989990234375,1720.0899658203125,51700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,1724.81005859375,1746.3800048828125,1707.75,1743.18994140625,40700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,1743.0,1758.5899658203125,1733.3800048828125,1747.3900146484375,38900.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,1747.3699951171875,1758.449951171875,1738.7900390625,1748.9000244140625,40800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,1763.0,1793.5899658203125,1758.3900146484375,1775.6700439453125,58000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,1787.0,1849.949951171875,1787.0,1831.0999755859373,121900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,1829.280029296875,1856.300048828125,1827.489990234375,1834.47998046875,69900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,1825.0,1847.6600341796875,1804.8399658203125,1832.68994140625,76200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,1825.8399658203125,1854.0799560546875,1825.8399658203125,1832.7900390625,85500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,1832.7900390625,1847.6300048828125,1805.5799560546875,1844.4000244140625,82100.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,1835.1500244140625,1884.0799560546875,1835.0899658203125,1873.1099853515625,123500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,1865.9000244140625,1885.0,1848.699951171875,1862.27001953125,75200.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,1900.0,2059.10009765625,1900.0,2051.050048828125,247000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,2080.0,2112.639892578125,2046.8299560546875,2110.449951171875,163500.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,2146.77001953125,2146.77001953125,2084.85009765625,2095.840087890625,136900.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,2103.669921875,2174.800048828125,2103.669921875,2128.510009765625,148600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,2123.409912109375,2123.530029296875,2075.739990234375,2087.68994140625,136600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,2085.75,2093.0,2031.9599609375,2073.39990234375,141100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,2032.3399658203125,2032.3399658203125,1951.7099609375,1957.6600341796875,109000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,1860.9100341796875,1915.56005859375,1834.1199951171875,1889.3399658203125,120300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,1892.010009765625,1942.8699951171875,1887.7900390625,1901.239990234375,91500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,1912.8699951171875,1948.760009765625,1912.8699951171875,1920.8599853515625,123000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,1931.18994140625,1975.0,1931.18994140625,1961.489990234375,99200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,1961.050048828125,1982.4000244140625,1939.4300537109373,1974.1500244140625,67200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,1980.0,1995.469970703125,1954.5799560546875,1961.800048828125,90800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,1972.0999755859373,2000.1800537109373,1971.52001953125,1997.0,131000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,2007.0,2010.0,1991.0,1999.6099853515625,116900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,2012.68994140625,2061.699951171875,2010.0,2048.429931640625,105300.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,2031.3299560546875,2054.64990234375,2031.3299560546875,2048.2900390625,68400.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,2048.2900390625,2063.39990234375,2020.9599609375,2023.5,68400.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,2010.1500244140625,2015.93994140625,1999.0,1999.3499755859373,51500.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,2003.0,2003.0,1969.4599609375,1969.75,70000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,1972.18994140625,2006.780029296875,1972.18994140625,1993.6500244140625,61500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,1996.300048828125,2028.9599609375,1985.6199951171875,2015.050048828125,114400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,2023.0799560546875,2024.050048828125,1942.5,1950.800048828125,110100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,1950.0,1977.97998046875,1943.739990234375,1960.5799560546875,75100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,1958.1600341796875,1982.0,1958.1600341796875,1978.0899658203125,54600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,1987.2900390625,1996.47998046875,1968.510009765625,1991.969970703125,65800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,1994.0400390625,2033.8399658203125,1994.0400390625,2030.699951171875,73300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,2029.0,2047.4100341796875,1998.030029296875,2007.8499755859373,80600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,2006.1300048828125,2020.1199951171875,1972.1400146484373,1975.0899658203125,58600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,1983.47998046875,1983.47998046875,1944.300048828125,1952.4200439453125,57000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,1946.550048828125,1956.5799560546875,1897.050048828125,1898.0999755859373,91400.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,1917.010009765625,1931.4200439453125,1898.739990234375,1900.6800537109373,86300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,1907.989990234375,1907.989990234375,1792.1800537109375,1825.969970703125,142100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,1825.489990234375,1833.9200439453125,1783.1500244140625,1819.5999755859373,80500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,1813.5899658203125,1862.1099853515625,1813.18994140625,1825.449951171875,70100.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,1828.0799560546875,1856.4100341796875,1824.22998046875,1832.6800537109373,135100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,1840.0,1873.1400146484373,1839.780029296875,1871.3199462890625,67600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,1873.31005859375,1916.199951171875,1873.31005859375,1915.1400146484373,70900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,1916.050048828125,1940.0,1896.550048828125,1898.949951171875,93400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,1935.0,1943.739990234375,1913.31005859375,1939.5699462890625,77700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,1940.93994140625,1968.1600341796875,1936.0899658203125,1965.1800537109373,132100.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,1972.0,1996.719970703125,1936.5799560546875,1955.8900146484373,159700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,1952.0,1955.0,1853.0400390625,1856.9599609375,171600.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,1860.1500244140625,1867.1500244140625,1834.3299560546875,1837.489990234375,95500.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,1845.550048828125,1894.5899658203125,1845.550048828125,1876.6800537109373,139200.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,1876.0,1881.739990234375,1840.0,1845.530029296875,58400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,1840.239990234375,1850.0,1814.72998046875,1840.949951171875,102600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,1834.1099853515625,1834.1099853515625,1792.1500244140625,1818.780029296875,83900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,1809.719970703125,1833.1099853515625,1809.719970703125,1827.22998046875,68700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,1819.4599609375,1865.0,1813.43994140625,1862.7099609375,79800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,1889.9000244140625,1956.02001953125,1889.9000244140625,1950.1199951171875,94500.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,1940.3399658203125,1949.7099609375,1912.510009765625,1945.47998046875,74300.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,1949.68994140625,1969.030029296875,1936.699951171875,1939.9000244140625,62600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,1935.010009765625,2003.199951171875,1935.010009765625,1974.8399658203125,59900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,1974.8399658203125,2004.780029296875,1974.8399658203125,1996.72998046875,60800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,2004.6199951171875,2046.56005859375,1999.219970703125,2021.0999755859373,70300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,2023.0,2041.1400146484373,2023.0,2035.4300537109373,57300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,2042.0,2087.419921875,2026.5799560546875,2026.5799560546875,57700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2044.739990234375,2056.449951171875,2030.1199951171875,2043.81005859375,63400.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2054.0,2092.050048828125,2045.1800537109373,2085.27001953125,64400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2080.010009765625,2119.159912109375,2078.280029296875,2115.010009765625,62800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,2128.0,2128.0,2057.010009765625,2059.010009765625,56700.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,2043.2099609375,2085.239990234375,2033.06005859375,2081.0,62500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,2084.860107421875,2116.0,2074.72998046875,2082.60009765625,80700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,1950.0,1950.0,1795.06005859375,1879.93994140625,305600.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,1865.4300537109373,1909.030029296875,1846.1600341796875,1881.8299560546875,133800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,1882.8199462890625,1932.22998046875,1881.7900390625,1926.030029296875,83800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,1908.4000244140625,1960.699951171875,1908.4000244140625,1941.8599853515625,115100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,1930.8800048828125,1987.1600341796875,1930.8800048828125,1974.0699462890625,87200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,1986.3399658203125,2020.3499755859373,1935.530029296875,1937.3499755859373,85900.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,1935.0,1962.1500244140625,1923.9599609375,1926.77001953125,76200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,1927.81005859375,1929.4300537109373,1895.1700439453125,1905.9599609375,72000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,1901.010009765625,1932.530029296875,1901.010009765625,1921.510009765625,67800.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,2051.550048828125,2275.89990234375,2051.550048828125,2272.6201171875,268000.0,,,,,,,,,,
