Date,Open,High,Low,Close,Volume,"('Adj Close', 'ALG')","('Close', 'ALG')","('High', 'ALG')","('Low', 'ALG')","('Open', 'ALG')","('Volume', 'ALG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,195.66000366210935,195.9199981689453,192.16000366210935,192.27999877929688,118500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,194.5,196.0500030517578,192.6000061035156,195.5200042724609,103600.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,195.47999572753903,197.2899932861328,191.6100006103516,193.00999450683597,84900.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,194.44000244140625,197.3600006103516,193.6699981689453,194.30999755859372,98700.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,194.27999877929688,197.5800018310547,193.4900054931641,193.4900054931641,63300.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,191.07000732421875,193.22999572753903,190.6000061035156,190.6999969482422,64700.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,189.83999633789065,191.97999572753903,188.0,191.7400054931641,51400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,193.08999633789065,197.3500061035156,193.08999633789065,196.3600006103516,76000.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,196.27999877929688,199.3600006103516,196.27999877929688,198.1000061035156,67100.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,199.8999938964844,205.6199951171875,198.2700042724609,202.6100006103516,93900.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,202.4600067138672,203.6100006103516,197.6000061035156,197.75,117900.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,200.2100067138672,201.0800018310547,197.47000122070312,197.88999938964844,46000.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,199.55999755859372,200.47000122070312,197.0500030517578,199.9499969482422,44100.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,201.1999969482422,202.0399932861328,198.52999877929688,201.9499969482422,65800.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,203.00999450683597,203.13999938964844,197.8800048828125,199.7400054931641,60200.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,201.17999267578125,201.17999267578125,198.13999938964844,200.3999938964844,50300.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,201.63999938964844,201.63999938964844,195.72999572753903,195.72999572753903,63100.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,197.6300048828125,197.6999969482422,194.57000732421875,196.08999633789065,41400.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,197.2100067138672,198.8300018310547,195.4499969482422,195.5500030517578,43800.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,196.6000061035156,198.1000061035156,192.0,195.7400054931641,100000.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,197.75,198.97000122070312,195.8999938964844,195.9499969482422,76800.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,196.4900054931641,196.5,192.83999633789065,193.3500061035156,58400.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,193.3500061035156,194.38999938964844,191.6000061035156,193.1000061035156,57900.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,192.0200042724609,198.44000244140625,192.0200042724609,196.5800018310547,90600.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,195.69000244140625,196.55999755859372,193.67999267578125,196.50999450683597,83900.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,197.6000061035156,201.02999877929688,193.9900054931641,197.2899932861328,263100.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,199.16000366210935,200.69000244140625,193.8600006103516,194.50999450683597,128300.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,192.5,195.6300048828125,188.33999633789065,188.33999633789065,387100.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,187.6699981689453,189.17999267578125,184.1300048828125,186.5399932861328,144300.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,185.9199981689453,188.5200042724609,185.80999755859372,188.25999450683597,124200.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,188.0,188.4499969482422,186.07000732421875,188.2899932861328,63400.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,186.42999267578125,188.7700042724609,182.94000244140625,185.3999938964844,50400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,185.39999389648438,185.39999389648438,188.77000427246094,182.94000244140625,186.42999267578125,50400.0,,,,
