Date,Open,High,Low,Close,Volume,"('Adj Close', 'MSA')","('Close', 'MSA')","('High', 'MSA')","('Low', 'MSA')","('Open', 'MSA')","('Volume', 'MSA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,173.75999450683594,175.6300048828125,172.82000732421875,175.61000061035156,135200.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,175.8800048828125,179.91000366210938,175.8800048828125,176.91000366210938,215200.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,176.92999267578125,177.63999938964844,170.99000549316406,172.74000549316406,157900.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,173.13999938964844,173.13999938964844,170.3300018310547,172.02999877929688,201200.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,171.69000244140625,173.16000366210938,169.27999877929688,169.38999938964844,118600.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,167.49000549316406,169.55999755859375,167.35000610351562,168.0399932861328,143200.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,167.52999877929688,172.25999450683594,166.5500030517578,171.82000732421875,199700.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,171.7899932861328,173.69000244140625,170.8000030517578,171.77999877929688,223500.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,172.60000610351562,175.16000366210938,172.60000610351562,174.97999572753906,253200.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,175.75999450683594,178.77000427246094,175.17999267578125,176.2100067138672,305700.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,176.36000061035156,176.94000244140625,173.36000061035156,174.77999877929688,176500.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,174.8300018310547,176.02999877929688,174.22000122070312,174.32000732421875,81600.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,174.17999267578125,176.11000061035156,173.16000366210938,173.80999755859375,100800.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,173.36000061035156,175.58999633789062,172.10000610351562,174.67999267578125,180900.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,173.92999267578125,174.38999938964844,171.64999389648438,174.33999633789062,198300.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,174.0399932861328,178.6699981689453,174.0399932861328,178.02000427246094,169800.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,177.08999633789062,177.8699951171875,172.69000244140625,173.4600067138672,247400.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,174.44000244140625,176.36000061035156,173.67999267578125,176.05999755859375,250700.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,176.22999572753906,180.44000244140625,175.7100067138672,177.80999755859375,283100.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,177.9600067138672,179.36000061035156,175.77999877929688,178.77000427246094,242300.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,179.47999572753906,181.3699951171875,177.33999633789062,177.77999877929688,255400.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,175.0,179.24000549316406,175.0,176.39999389648438,146000.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,176.72999572753906,176.72999572753906,173.47000122070312,174.41000366210938,89500.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,173.8300018310547,175.80999755859375,173.49000549316406,173.91000366210938,129100.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,173.1699981689453,173.89999389648438,168.47000122070312,168.97000122070312,129500.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,168.92999267578125,170.60000610351562,164.44000244140625,164.4600067138672,311100.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,165.8000030517578,168.6300048828125,165.30999755859375,167.52000427246094,309200.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,166.8300018310547,168.1699981689453,164.72999572753906,165.3699951171875,720200.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,164.49000549316406,166.36000061035156,164.38999938964844,166.2100067138672,166400.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,167.2100067138672,169.67999267578125,165.2899932861328,168.94000244140625,98600.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,167.9199981689453,170.02999877929688,167.9199981689453,168.11000061035156,421200.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,167.02000427246094,169.10000610351562,165.50999450683594,167.1699981689453,106800.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,167.1699981689453,167.1699981689453,169.10000610351562,165.50999450683594,167.02000427246094,106800.0,,,,
