Date,Open,High,Low,Close,Volume,"('Adj Close', 'ONTO')","('Close', 'ONTO')","('High', 'ONTO')","('Low', 'ONTO')","('Open', 'ONTO')","('Volume', 'ONTO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,175.27000427246094,177.64999389648438,172.27999877929688,174.75,942100.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,174.2100067138672,174.2100067138672,164.5399932861328,164.74000549316406,843500.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,168.3699951171875,168.3699951171875,162.5,164.75,512800.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,160.41000366210938,161.94000244140625,157.1199951171875,158.5399932861328,942000.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,157.5399932861328,161.75,156.8800048828125,161.6699981689453,978700.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,160.5800018310547,163.6999969482422,159.91000366210938,162.83999633789062,766700.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,162.11000061035156,162.55999755859375,159.69000244140625,161.91000366210938,661500.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,164.63999938964844,168.0,162.6699981689453,166.5,1064000.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,165.8300018310547,166.40199279785156,163.8000030517578,166.2899932861328,967100.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,168.1999969482422,168.36500549316406,164.27499389648438,165.19000244140625,992900.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,167.8000030517578,168.25,161.42999267578125,162.89999389648438,633500.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,162.89999389648438,163.125,157.69000244140625,161.0399932861328,608500.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,165.2899932861328,167.85000610351562,163.86000061035156,164.17999267578125,450000.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,163.97999572753906,172.25999450683594,163.51499938964844,170.85000610351562,990700.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,168.69000244140625,173.89999389648438,168.1999969482422,172.58999633789062,631400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,175.00999450683594,175.77000427246094,170.08999633789062,170.1300048828125,705000.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,168.88999938964844,169.89999389648438,164.30999755859375,164.99000549316406,950400.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,165.49000549316406,169.35000610351562,164.61000061035156,168.83999633789062,656900.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,169.1300048828125,171.9550018310547,167.8000030517578,168.99000549316406,527600.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,169.8699951171875,169.8699951171875,161.82000732421875,163.33999633789062,628600.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,165.75999450683594,169.7899932861328,165.02999877929688,167.60000610351562,485900.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,164.99000549316406,167.0500030517578,163.4499969482422,166.4499969482422,394900.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,167.24000549316406,170.0,164.92999267578125,167.08999633789062,511900.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,167.9499969482422,174.3350067138672,166.28500366210938,170.5500030517578,583700.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,169.30999755859375,173.99000549316406,169.30999755859375,172.22999572753906,553300.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,174.64999389648438,182.33999633789065,169.2899932861328,170.1699981689453,1475100.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,169.25999450683594,171.96200561523438,166.16000366210938,167.5,680100.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,165.17999267578125,170.8800048828125,165.17999267578125,167.25,1693200.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,168.74000549316406,174.5500030517578,168.61000061035156,174.27000427246094,463700.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,174.00999450683594,175.39999389648438,171.64999389648438,172.6999969482422,227200.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,171.47000122070312,174.0,171.1999969482422,172.4499969482422,222800.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,170.88999938964844,171.65199279785156,167.6300048828125,170.66000366210938,596800.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,170.66000366210938,170.66000366210938,171.65199279785156,167.6300048828125,170.88999938964844,596800.0,,,,
