Date,Open,High,Low,Close,Volume,"('Adj Close', 'CLH')","('Close', 'CLH')","('High', 'CLH')","('Low', 'CLH')","('Open', 'CLH')","('Volume', 'CLH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-22 20:00:00-04:00,196.1499938964844,201.25,196.1499938964844,201.0200042724609,271500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,200.9199981689453,202.1000061035156,195.8600006103516,196.0,393000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,195.0200042724609,195.8999938964844,192.05999755859372,194.63999938964844,360600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,194.41000366210935,195.55999755859372,193.5,194.0,277300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,193.9499969482422,195.1699981689453,192.69000244140625,193.1300048828125,261200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,192.72000122070312,194.0,189.32000732421875,189.4499969482422,329600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,192.50999450683597,206.2899932861328,192.50999450683597,202.3600006103516,805700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,203.1499938964844,205.91000366210935,201.7100067138672,205.5500030517578,485000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,209.0,210.25999450683597,206.91000366210935,207.3500061035156,330600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,209.4499969482422,215.33999633789065,209.4199981689453,212.5399932861328,407600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,213.5800018310547,215.6999969482422,212.5399932861328,213.42999267578125,402700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,212.6999969482422,214.47000122070312,208.83999633789065,210.1499938964844,194800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,209.8999938964844,212.3600006103516,209.05999755859372,212.0200042724609,175000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,212.6699981689453,214.1499938964844,210.5,211.33999633789065,341800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,211.8300018310547,213.1199951171875,210.83999633789065,212.1199951171875,168900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,213.52999877929688,215.00999450683597,211.4600067138672,213.9600067138672,162600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,215.0200042724609,216.72999572753903,211.9499969482422,212.7100067138672,375000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,212.69000244140625,212.69000244140625,210.17999267578125,210.92999267578125,226400.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,211.25999450683597,213.25999450683597,210.3999938964844,213.1100006103516,313300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,213.4900054931641,214.6999969482422,211.83999633789065,214.0800018310547,186800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,214.2899932861328,215.72000122070312,213.3800048828125,215.5200042724609,195500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,215.6999969482422,216.25999450683597,213.44000244140625,214.8999938964844,214300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,216.0200042724609,218.72000122070312,213.9600067138672,215.25999450683597,248000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,215.97999572753903,218.1300048828125,213.3300018310547,217.8500061035156,208000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,217.80999755859372,217.8699951171875,214.1100006103516,214.58999633789065,178300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,212.3600006103516,212.82000732421875,210.5,211.58999633789065,301500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,212.4600067138672,214.7100067138672,210.8000030517578,214.3699951171875,313600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,214.75,216.6699981689453,212.41000366210935,216.58999633789065,228300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,218.1000061035156,219.27999877929688,212.9499969482422,215.58999633789065,269000.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,215.07000732421875,215.07000732421875,211.5500030517578,212.47000122070312,234200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,213.9900054931641,221.5200042724609,213.4900054931641,218.92999267578125,502700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,218.3600006103516,220.6300048828125,215.67999267578125,217.6699981689453,218100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,217.0500030517578,218.3300018310547,213.5500030517578,213.8999938964844,251700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,212.32000732421875,216.7899932861328,212.0200042724609,215.6699981689453,390400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,215.25999450683597,217.27999877929688,213.91000366210935,215.77999877929688,270400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,218.7400054931641,223.52999877929688,216.1300048828125,221.6699981689453,299400.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,221.6699981689453,222.19000244140625,218.5399932861328,221.4499969482422,193400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,218.9199981689453,221.16000366210935,216.7700042724609,220.97000122070312,246500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,220.5399932861328,228.17999267578125,220.22999572753903,226.1000061035156,364800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,225.75,227.19000244140625,224.2899932861328,226.94000244140625,291500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,226.30999755859372,228.3500061035156,223.8600006103516,225.66000366210935,250200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,226.0,226.3699951171875,223.88999938964844,226.1300048828125,518200.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,227.9900054931641,230.00999450683597,226.7700042724609,227.9900054931641,248900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,227.9900054931641,229.3800048828125,227.1999969482422,228.92999267578125,375500.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,226.7899932861328,229.0,224.9600067138672,227.97999572753903,348900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,228.5200042724609,229.19000244140625,226.4600067138672,228.88999938964844,245900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,229.27999877929688,231.1499938964844,224.5399932861328,226.1499938964844,543700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,227.50999450683597,227.50999450683597,219.92999267578125,220.6300048828125,617000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,220.57000732421875,222.22000122070312,217.3600006103516,219.5500030517578,510300.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,219.5500030517578,224.9499969482422,218.9600067138672,224.30999755859372,172000.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,223.25,225.22000122070312,219.66000366210935,222.5800018310547,192800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,223.1199951171875,224.9600067138672,222.5200042724609,223.19000244140625,331700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,223.1499938964844,224.58999633789065,219.75,220.2400054931641,341300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,221.0500030517578,224.4499969482422,220.2400054931641,223.52999877929688,195900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,226.6100006103516,227.1100006103516,223.3300018310547,226.44000244140625,224400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,227.44000244140625,229.9900054931641,225.63999938964844,227.05999755859372,295300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,227.8600006103516,231.47999572753903,226.94000244140625,228.52999877929688,250600.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,229.72000122070312,236.77999877929688,229.72000122070312,236.16000366210935,312200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,233.69000244140625,237.3500061035156,229.3800048828125,229.4600067138672,234200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,229.33999633789065,232.02999877929688,226.3699951171875,227.27999877929688,178500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,227.4600067138672,228.80999755859372,226.1300048828125,227.72999572753903,345400.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,228.38999938964844,233.80999755859372,226.1499938964844,233.58999633789065,315700.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,233.7400054931641,236.32000732421875,231.6699981689453,233.3699951171875,206200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,231.75999450683597,233.6100006103516,227.00999450683597,227.32000732421875,217700.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,227.32000732421875,229.05999755859372,222.1300048828125,222.3699951171875,322900.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,224.33999633789065,225.69000244140625,223.22000122070312,223.6300048828125,304000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,223.9499969482422,225.25,221.77999877929688,222.8699951171875,364200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,223.6100006103516,226.5399932861328,223.1499938964844,224.4199981689453,371200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,228.5,240.4499969482422,223.33999633789065,238.72999572753903,564100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,241.27999877929688,246.27999877929688,236.72000122070312,242.38999938964844,529900.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,236.0800018310547,237.30999755859372,232.8699951171875,235.0,456000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,222.27999877929688,231.1100006103516,220.0,227.1499938964844,316100.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,227.9600067138672,233.97999572753903,227.02999877929688,230.0,273500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,233.1499938964844,233.1499938964844,227.6300048828125,228.08999633789065,265600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,230.02999877929688,235.6199951171875,229.1699981689453,234.4499969482422,242800.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,235.13999938964844,235.13999938964844,231.8300018310547,232.94000244140625,277500.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,233.27999877929688,234.4900054931641,230.3800048828125,230.92999267578125,293200.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,233.17999267578125,235.22000122070312,230.4600067138672,234.3500061035156,184700.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,235.66000366210935,237.4199981689453,233.1999969482422,236.38999938964844,202700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,240.0,241.25999450683597,236.75,237.8300018310547,265100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,237.8300018310547,238.3300018310547,235.13999938964844,236.6499938964844,142900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,236.72999572753903,242.1000061035156,235.82000732421875,241.50999450683597,238200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,241.6499938964844,242.38999938964844,237.91000366210935,238.9499969482422,135700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,240.00999450683597,243.3500061035156,238.6999969482422,242.8999938964844,144400.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,244.0500030517578,245.5200042724609,241.4600067138672,243.9900054931641,184900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,245.67999267578125,247.2400054931641,243.58999633789065,244.91000366210935,164100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,246.16000366210935,246.97000122070312,243.6199951171875,244.02999877929688,136800.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,243.0800018310547,246.0500030517578,242.0200042724609,244.3699951171875,157300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,244.4900054931641,244.50999450683597,241.5500030517578,241.55999755859372,220200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,242.22000122070312,244.7899932861328,240.42999267578125,242.05999755859372,346900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,242.72000122070312,245.9600067138672,241.33999633789065,245.8999938964844,171000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,244.2100067138672,244.9900054931641,235.08999633789065,236.50999450683597,321400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,236.3500061035156,238.52999877929688,235.3600006103516,237.0399932861328,184400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,236.75999450683597,237.25999450683597,232.22999572753903,236.33999633789065,181700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,236.33999633789065,238.25999450683597,231.22000122070312,231.75999450683597,257700.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,235.4900054931641,237.4199981689453,232.91000366210935,234.8300018310547,226000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,235.8699951171875,241.13999938964844,234.97999572753903,239.1499938964844,342500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,237.55999755859372,240.17999267578125,232.75999450683597,239.82000732421875,188300.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,239.32000732421875,240.67999267578125,236.32000732421875,240.47999572753903,209800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,241.9600067138672,246.6199951171875,241.6699981689453,243.97000122070312,120700.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,244.08999633789065,247.5200042724609,243.97999572753903,244.3000030517578,156800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,244.9900054931641,245.1999969482422,241.13999938964844,241.82000732421875,134800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,242.0500030517578,244.02999877929688,238.6000061035156,239.8300018310547,160400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,244.05999755859372,247.7400054931641,242.6100006103516,247.4199981689453,164900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,246.2899932861328,247.1499938964844,243.8699951171875,246.8800048828125,303500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,248.3600006103516,251.6499938964844,248.3000030517578,249.19000244140625,180400.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,249.47000122070312,250.0,246.6499938964844,248.3600006103516,132200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,248.8500061035156,248.8500061035156,244.6999969482422,245.75999450683597,138800.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,247.6100006103516,248.0,243.07000732421875,243.27999877929688,225300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,243.22000122070312,243.22000122070312,237.50999450683597,238.42999267578125,329600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,237.52999877929688,242.16000366210935,237.52999877929688,241.7100067138672,224500.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,241.3800048828125,243.1000061035156,238.8699951171875,240.9499969482422,143900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,239.57000732421875,243.17999267578125,239.4600067138672,242.6199951171875,158700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,242.0,244.6300048828125,240.91000366210935,243.6000061035156,189500.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,245.50999450683597,248.0,244.6000061035156,245.7899932861328,296800.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,244.07000732421875,246.7899932861328,243.75999450683597,246.58999633789065,150000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,248.4199981689453,252.5,247.6999969482422,251.42999267578125,185900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,251.9600067138672,254.94000244140625,251.9600067138672,254.22000122070312,331500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,252.38999938964844,255.2700042724609,251.4499969482422,254.3600006103516,242400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,254.82000732421875,258.5799865722656,254.82000732421875,258.54998779296875,189900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,260.0,261.8099975585937,258.07000732421875,259.69000244140625,303800.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,260.739990234375,261.6300048828125,254.75,255.17999267578125,258300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,255.5800018310547,259.32000732421875,255.5800018310547,258.20001220703125,225100.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,258.82000732421875,260.2799987792969,255.92999267578125,256.92999267578125,124400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,257.0799865722656,258.1000061035156,255.80999755859372,256.9599914550781,123800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,256.57000732421875,258.239990234375,255.17999267578125,257.95001220703125,104300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,255.8500061035156,258.5299987792969,254.33999633789065,257.9700012207031,142700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,256.8299865722656,258.57000732421875,254.55999755859372,256.7300109863281,161400.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,257.45001220703125,257.45001220703125,254.4199981689453,255.4900054931641,109100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,256.4599914550781,256.4599914550781,252.22000122070312,253.8699951171875,190500.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,254.7100067138672,257.8299865722656,253.2899932861328,256.5199890136719,173000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,259.0899963378906,267.1099853515625,258.3500061035156,263.3900146484375,534600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,235.0,244.47999572753903,220.1000061035156,235.1499938964844,1439700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,232.82000732421875,235.44000244140625,231.00999450683597,231.25999450683597,700200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,232.9900054931641,239.6199951171875,232.30999755859372,233.0,574500.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,234.5399932861328,241.1199951171875,233.94000244140625,237.6999969482422,418300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,237.3500061035156,241.7400054931641,237.02999877929688,241.1999969482422,361500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,251.82000732421875,260.989990234375,251.1300048828125,259.6700134277344,797000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,260.42999267578125,264.69000244140625,256.7799987792969,259.29998779296875,331600.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,260.0,261.6700134277344,257.75,260.260009765625,314700.0,,,,,,,,,,
