Date,Open,High,Low,Close,Volume,"('Adj Close', 'PHUN')","('Close', 'PHUN')","('High', 'PHUN')","('Low', 'PHUN')","('Open', 'PHUN')","('Volume', 'PHUN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-28 20:00:00-04:00,6.449999809265137,6.869999885559082,6.329999923706055,6.760000228881836,398300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,6.71999979019165,6.973999977111816,6.5,6.599999904632568,334300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,6.659999847412109,6.739999771118164,6.21999979019165,6.329999923706055,280700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,6.400000095367432,6.670000076293945,6.329999923706055,6.650000095367432,205000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,6.659999847412109,6.9679999351501465,6.559999942779541,6.659999847412109,126600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,6.630000114440918,7.129000186920166,6.630000114440918,6.920000076293945,358400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,7.0,7.019999980926514,6.650000095367432,6.889999866485596,179800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,6.889999866485596,7.349999904632568,6.651999950408936,7.139999866485596,355800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,7.340000152587891,8.468999862670898,7.199999809265137,7.409999847412109,1531500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,7.039999961853027,7.230000019073486,6.599999904632568,6.75,516700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,6.75,7.590000152587891,6.730000019073486,7.079999923706055,519800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,7.099999904632568,7.659999847412109,7.099999904632568,7.489999771118164,520500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,7.360000133514404,7.420000076293945,6.96999979019165,7.28000020980835,365100.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,7.199999809265137,7.239999771118164,6.949999809265137,7.039999961853027,210900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,6.809999942779541,7.039999961853027,6.659999847412109,6.929999828338623,207700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,6.829999923706055,6.829999923706055,6.429999828338623,6.659999847412109,274400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,6.670000076293945,6.940000057220459,6.550000190734863,6.869999885559082,189900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,6.829999923706055,7.119999885559082,6.73799991607666,6.840000152587891,170300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,6.849999904632568,6.934000015258789,6.46999979019165,6.550000190734863,246000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,6.590000152587891,7.150000095367432,6.511000156402588,6.889999866485596,254800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,7.019999980926514,7.03000020980835,6.71999979019165,6.829999923706055,376200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,6.710000038146973,6.900000095367432,6.570000171661377,6.880000114440918,160600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,6.940000057220459,7.110000133514404,6.820000171661377,6.889999866485596,190500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,6.929999828338623,6.948999881744385,6.389999866485596,6.489999771118164,357400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,6.53000020980835,6.534999847412109,6.25,6.340000152587891,239300.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,5.539999961853027,5.869999885559082,5.507999897003174,5.860000133514404,490600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,5.789999961853027,5.940000057220459,5.599999904632568,5.880000114440918,163000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,5.78000020980835,5.880000114440918,5.699999809265137,5.699999809265137,118100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,5.769999980926514,5.769999980926514,5.400000095367432,5.409999847412109,290900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,5.400000095367432,5.730000019073486,5.260000228881836,5.659999847412109,198600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,5.590000152587891,5.75,5.510000228881836,5.75,150400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,5.809999942779541,6.019999980926514,5.710000038146973,5.78000020980835,229800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,5.789999961853027,6.059999942779541,5.71999979019165,5.809999942779541,140900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,5.739999771118164,5.849999904632568,5.510000228881836,5.550000190734863,101700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,5.510000228881836,5.75,5.46999979019165,5.630000114440918,110300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,5.599999904632568,5.739999771118164,5.46999979019165,5.480000019073486,113400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,5.389999866485596,5.5,5.079999923706055,5.090000152587891,134300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,5.070000171661377,5.199999809265137,5.03000020980835,5.170000076293945,102300.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,5.230000019073486,5.699999809265137,5.21999979019165,5.46999979019165,374200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,5.599999904632568,5.889999866485596,5.460999965667725,5.699999809265137,212900.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,5.699999809265137,6.179999828338623,5.610000133514404,6.139999866485596,268000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,6.860000133514404,6.949999809265137,5.929999828338623,6.300000190734863,2660100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,6.380000114440918,6.419000148773193,5.352000236511231,5.489999771118164,1349300.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,5.53000020980835,5.644999980926514,5.25,5.380000114440918,454000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,5.409999847412109,5.409999847412109,5.099999904632568,5.269999980926514,236500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,5.239999771118164,5.429999828338623,5.199999809265137,5.360000133514404,142600.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,5.289999961853027,5.539999961853027,5.131999969482422,5.429999828338623,213200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,5.440000057220459,5.739999771118164,5.340000152587891,5.739999771118164,230200.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,5.75,5.800000190734863,5.53000020980835,5.699999809265137,173200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,5.639999866485596,5.900000095367432,5.579999923706055,5.639999866485596,149800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,5.639999866485596,5.940000057220459,5.639999866485596,5.809999942779541,281700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,5.820000171661377,5.90500020980835,5.550000190734863,5.829999923706055,336300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,7.489999771118164,7.489999771118164,5.840000152587891,5.885000228881836,13037800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,5.599999904632568,5.619999885559082,5.25,5.360000133514404,2231800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,5.25,5.429999828338623,5.170000076293945,5.210000038146973,1102600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,5.260000228881836,5.289999961853027,5.03000020980835,5.090000152587891,850500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,5.099999904632568,5.159999847412109,4.71999979019165,5.010000228881836,814600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,5.090000152587891,5.230000019073486,4.900000095367432,5.210000038146973,493400.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,5.159999847412109,5.159999847412109,4.940000057220459,4.960000038146973,357000.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,4.840000152587891,4.980000019073486,4.639999866485596,4.639999866485596,442000.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,4.599999904632568,4.809999942779541,4.539999961853027,4.630000114440918,303400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,4.650000095367432,4.889999866485596,4.60699987411499,4.880000114440918,293700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,4.889999866485596,4.900000095367432,4.730000019073486,4.75,120800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,4.659999847412109,4.760000228881836,4.414999961853027,4.440000057220459,321000.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,4.480000019073486,4.53000020980835,4.389999866485596,4.429999828338623,272400.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,4.369999885559082,4.480000019073486,4.139999866485596,4.170000076293945,282700.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,3.9800000190734863,4.129000186920166,3.920000076293945,3.990000009536743,546400.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,3.4600000381469727,3.660000085830689,3.0999999046325684,3.559999942779541,593700.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,3.650000095367432,3.740000009536743,3.5999999046325684,3.619999885559082,193400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,3.670000076293945,3.7200000286102295,3.414999961853028,3.440000057220459,198200.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,3.450000047683716,3.569999933242798,3.3499999046325684,3.4800000190734863,297300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,3.4800000190734863,4.070000171661377,3.400000095367432,3.799999952316284,595500.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,3.809999942779541,3.9769999980926514,3.700000047683716,3.829999923706055,330900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,3.829999923706055,3.829999923706055,3.5299999713897705,3.5999999046325684,409700.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,3.619999885559082,3.6540000438690186,3.390000104904175,3.390000104904175,158300.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3.450000047683716,3.490000009536743,3.25,3.3299999237060547,342400.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3.3299999237060547,3.4600000381469727,3.3299999237060547,3.380000114440918,169200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,3.390000104904175,3.509999990463257,3.359999895095825,3.5,212100.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,3.5199999809265137,3.569999933242798,3.400000095367432,3.509999990463257,174700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,3.490000009536743,3.7300000190734863,3.490000009536743,3.700000047683716,486500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,3.7300000190734863,3.75,3.369999885559082,3.430000066757202,469800.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,3.430000066757202,3.5999999046325684,3.414999961853028,3.5199999809265137,442600.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,3.5199999809265137,3.5999999046325684,3.440000057220459,3.549999952316284,283700.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,3.569999933242798,3.7100000381469727,3.4600000381469727,3.549999952316284,279300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,3.509999990463257,3.539999961853028,3.3399999141693115,3.4200000762939453,285200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,3.440000057220459,3.549999952316284,3.359999895095825,3.359999895095825,238200.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,3.4200000762939453,3.430000066757202,3.3499999046325684,3.4100000858306885,120800.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,3.4100000858306885,3.450000047683716,3.150000095367432,3.180000066757202,300400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,3.190000057220459,3.255000114440918,3.0899999141693115,3.220000028610229,177500.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,3.220000028610229,3.319999933242798,3.2100000381469727,3.2799999713897705,142900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,3.25,3.309999942779541,3.1600000858306885,3.220000028610229,245300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,3.299999952316284,3.7799999713897705,3.2850000858306885,3.5999999046325684,697800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,3.640000104904175,3.839999914169312,3.4600000381469727,3.690000057220459,1331900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,3.490000009536743,3.490000009536743,3.259999990463257,3.319999933242798,617500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,3.2799999713897705,3.4600000381469727,3.259999990463257,3.305000066757202,220400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,3.3399999141693115,3.660000085830689,3.2809998989105225,3.490000009536743,1310700.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,3.430000066757202,3.470000028610229,3.289999961853028,3.4100000858306885,331100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,3.450000047683716,3.4600000381469727,3.3399999141693115,3.390000104904175,162800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,3.3499999046325684,3.400000095367432,3.299999952316284,3.319999933242798,203900.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,3.3399999141693115,3.424000024795532,3.220000028610229,3.220000028610229,342300.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,3.200000047683716,3.255000114440918,3.009999990463257,3.009999990463257,380100.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,3.009999990463257,3.0199999809265137,2.8499999046325684,2.880000114440918,280500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,2.890000104904175,3.069999933242798,2.890000104904175,3.0,250800.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,3.039999961853028,3.190000057220459,2.990000009536743,3.039999961853028,360100.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,3.0899999141693115,3.2799999713897705,3.059999942779541,3.2799999713897705,217300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,3.289999961853028,3.539999961853028,3.2309999465942383,3.4600000381469727,400000.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,3.5,3.5799999237060547,3.380000114440918,3.4200000762939453,232300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,3.4100000858306885,3.4800000190734863,3.260999917984009,3.3399999141693115,205900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,3.309999942779541,3.380000114440918,3.2100000381469727,3.359999895095825,122300.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,3.3399999141693115,3.470000028610229,3.3299999237060547,3.400000095367432,148900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,3.4100000858306885,3.5,3.369999885559082,3.5,176800.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,3.569999933242798,3.829999923706055,3.5299999713897705,3.75,612300.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,3.700000047683716,3.9600000381469727,3.5899999141693115,3.809999942779541,612100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,3.859999895095825,3.900000095367432,3.539999961853028,3.549999952316284,379000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,3.569999933242798,3.990000009536743,3.5299999713897705,3.819999933242798,1020600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,3.990000009536743,4.679999828338623,3.849999904632568,4.510000228881836,2484700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,4.599999904632568,4.78000020980835,4.420000076293945,4.699999809265137,2070300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,5.360000133514404,7.989999771118164,5.239999771118164,5.389999866485596,43764100.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,6.210000038146973,6.619999885559082,5.800000190734863,6.340000152587891,9049400.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,6.949999809265137,7.679999828338623,6.130000114440918,7.480000019073486,10716300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,7.190000057220459,7.650000095367432,6.460000038146973,6.769999980926514,5295400.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,6.880000114440918,8.4399995803833,6.53000020980835,8.40999984741211,6667100.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,9.300000190734863,13.369999885559082,9.029999732971191,11.640000343322754,64735400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,14.100000381469728,14.600000381469728,12.649999618530272,14.140000343322754,43921300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,12.5,12.899999618530272,8.380000114440918,8.479999542236328,35247700.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,9.1899995803833,10.739999771118164,9.149999618530272,10.600000381469728,30681200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,11.880000114440918,12.199999809265137,10.079999923706056,10.5600004196167,30054000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,9.529999732971191,9.800000190734863,8.399999618530273,8.680000305175781,19827300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,8.010000228881836,9.579999923706056,7.300000190734863,7.449999809265137,16883000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,7.480000019073486,7.489999771118164,6.360000133514404,7.070000171661377,9008300.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,6.789999961853027,7.329999923706055,6.449999809265137,6.739999771118164,5066500.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,6.139999866485596,7.239999771118164,6.059999942779541,6.909999847412109,8305900.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,7.360000133514404,7.420000076293945,6.15500020980835,6.369999885559082,12391400.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,7.675000190734863,7.880000114440918,6.519999980926514,7.429999828338623,20287000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,6.695000171661377,6.835000038146973,6.099999904632568,6.420000076293945,6086500.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,5.860000133514404,6.420000076293945,5.5,5.599999904632568,7238200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,5.960000038146973,6.079999923706055,5.489999771118164,5.989999771118164,4314400.0,,,,,,,,,,
