Date,Open,High,Low,Close,Volume,"('Adj Close', 'BCC')","('Close', 'BCC')","('High', 'BCC')","('Low', 'BCC')","('Open', 'BCC')","('Volume', 'BCC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,144.00999450683594,145.19000244140625,142.2899932861328,143.13999938964844,192700.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,142.36000061035156,144.77499389648438,140.8300018310547,141.1300048828125,236900.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,143.0500030517578,145.5,142.1699981689453,142.5500030517578,235800.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,143.7100067138672,145.1699981689453,138.8699951171875,140.35000610351562,250900.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,143.74000549316406,143.74000549316406,139.07000732421875,140.08999633789062,193700.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,140.0,142.13999938964844,139.1269989013672,141.5399932861328,183600.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,140.1300048828125,140.30999755859375,137.52999877929688,138.17999267578125,165700.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,137.5500030517578,138.72000122070312,136.86500549316406,137.41000366210938,128800.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,137.97999572753906,141.61500549316406,137.07000732421875,140.36000061035156,246000.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,142.02999877929688,144.61000061035156,141.21499633789062,143.77999877929688,219300.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,146.38999938964844,155.4199981689453,146.14999389648438,152.5,515600.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,151.69000244140625,152.32000732421875,146.9499969482422,148.41000366210938,312700.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,149.7100067138672,150.50999450683594,145.24000549316406,146.39999389648438,164900.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,147.6699981689453,148.2899932861328,145.89500427246094,147.60000610351562,121100.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,147.61000061035156,148.38999938964844,145.24000549316406,147.52000427246094,243600.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,147.77000427246094,149.99200439453125,144.8780059814453,146.42999267578125,169000.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,145.83999633789062,147.47999572753906,143.78199768066406,146.89999389648438,191300.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,145.69000244140625,147.42999267578125,143.35499572753906,144.44000244140625,177100.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,147.47000122070312,147.47000122070312,144.0,145.86000061035156,170400.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,146.38999938964844,147.42999267578125,144.75999450683594,145.32000732421875,207200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,144.30999755859375,146.16000366210938,141.19000244140625,142.42999267578125,277900.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,144.5800018310547,144.5800018310547,142.13999938964844,142.47999572753906,217200.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,142.13999938964844,142.13999938964844,139.6199951171875,139.83999633789062,206000.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,139.36000061035156,139.5800018310547,135.77999877929688,136.25999450683594,175800.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,136.52999877929688,138.0399932861328,135.0,136.25,222600.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,135.39999389648438,136.30999755859375,133.0,133.11000061035156,282300.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,134.52000427246094,135.42999267578125,125.5,126.62000274658205,513700.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,127.1500015258789,128.9969940185547,122.3000030517578,123.01000213623048,515000.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,121.4499969482422,125.05999755859376,121.3499984741211,122.75,1703200.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,121.9499969482422,123.41999816894533,121.55999755859376,122.23999786376952,372300.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,121.87999725341795,123.83999633789062,121.68000030517578,123.19000244140624,179700.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,122.12999725341795,123.62999725341795,121.38999938964844,122.93000030517578,282100.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,121.72000122070312,123.1999969482422,119.66999816894533,120.62999725341795,251200.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,120.62999725341797,120.62999725341797,123.19999694824219,119.66999816894531,121.72000122070312,251200.0,,,,
