Date,Open,High,Low,Close,Volume,"('Adj Close', 'TNET')","('Close', 'TNET')","('High', 'TNET')","('Low', 'TNET')","('Open', 'TNET')","('Volume', 'TNET')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,94.3499984741211,97.37999725341795,93.86000061035156,96.29000091552734,383100.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,95.6500015258789,97.02999877929688,95.45999908447266,95.81999969482422,377900.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,96.41000366210938,98.33999633789062,95.41999816894533,97.25,354900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,97.97000122070312,98.51000213623048,95.9499969482422,96.3000030517578,424400.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,97.0999984741211,97.38999938964844,91.38999938964844,91.70999908447266,312600.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,91.5,91.93000030517578,87.62999725341797,87.88999938964844,451900.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,86.94999694824219,89.22000122070312,86.27999877929688,89.04000091552734,316300.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,89.9800033569336,94.7699966430664,89.2699966430664,94.1999969482422,392800.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,94.4800033569336,94.86000061035156,91.91000366210938,92.30999755859376,335200.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,92.73999786376952,93.4000015258789,92.47000122070312,93.0,321800.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,93.5999984741211,96.08000183105467,93.58999633789062,94.05999755859376,386000.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,93.27999877929688,93.97000122070312,92.11000061035156,92.93000030517578,450500.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,92.97000122070312,93.79000091552734,92.75,92.9000015258789,371100.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,93.02999877929688,94.52999877929688,92.68000030517578,93.43000030517578,206000.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,93.4000015258789,94.87000274658205,92.38999938964844,94.2699966430664,256300.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,94.73999786376952,95.0,92.5500030517578,92.6999969482422,205400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,92.75,94.02999877929688,92.4800033569336,93.91000366210938,404200.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,94.1500015258789,95.2300033569336,93.04000091552734,94.44000244140624,375800.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,95.16000366210938,96.06999969482422,94.30999755859376,94.69000244140624,297400.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,94.97000122070312,95.77999877929688,92.83999633789062,92.91999816894533,250100.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,93.27999877929688,95.0500030517578,91.2699966430664,94.23999786376952,438700.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,94.36000061035156,96.33999633789062,94.2699966430664,94.86000061035156,645600.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,95.0,95.51000213623048,94.04000091552734,94.88999938964844,379800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,95.0,95.88999938964844,93.80999755859376,95.41999816894533,273200.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,95.27999877929688,95.6999969482422,91.37999725341795,91.52999877929688,334800.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,90.5,92.30999755859376,89.93000030517578,90.91000366210938,276400.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,91.29000091552734,93.25,89.1500015258789,89.20999908447266,323500.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,89.75,90.95999908447266,87.76000213623047,88.56999969482422,285100.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,87.5199966430664,90.86000061035156,87.3499984741211,90.05999755859375,814200.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,90.3000030517578,90.3000030517578,88.81999969482422,89.66999816894531,193800.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,89.66000366210938,90.8000030517578,89.16000366210938,90.5,95500.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,90.05999755859375,90.77999877929688,89.76000213623047,90.29000091552734,137400.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,89.55000305175781,90.5199966430664,88.75,90.25,186500.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,90.25,90.25,90.5199966430664,88.79000091552734,89.55000305175781,186361.0,,,,
