Date,Open,High,Low,Close,Volume,"('Adj Close', 'COIN')","('Close', 'COIN')","('High', 'COIN')","('Low', 'COIN')","('Open', 'COIN')","('Volume', 'COIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-05-23 20:00:00-04:00,221.0,237.7899932861328,220.0500030517578,237.6499938964844,10229200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,235.4499969482422,247.1300048828125,231.0500030517578,245.0,10843100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,239.0200042724609,240.4900054931641,233.17999267578125,236.6499938964844,6802000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,241.1000061035156,248.8600006103516,233.3800048828125,234.75999450683597,9349200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,239.27999877929688,240.41000366210935,219.1699981689453,225.9199981689453,10123100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,232.5,239.1999969482422,224.69000244140625,231.38999938964844,7333100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,230.22999572753903,247.1999969482422,230.16000366210935,244.1999969482422,10854300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,246.8600006103516,251.88999938964844,240.6999969482422,251.3999938964844,9383500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,250.0,263.79998779296875,248.75,257.0799865722656,9494600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,256.19000244140625,263.17999267578125,243.8600006103516,244.16000366210935,9315300.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,241.1100006103516,253.42999267578125,239.52999877929688,249.80999755859372,6344800.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,242.92999267578125,245.66000366210935,234.08999633789065,244.1999969482422,8991300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,251.8000030517578,263.260009765625,250.5800018310547,254.9600067138672,11134700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,253.7700042724609,257.1300048828125,243.25999450683597,247.63999938964844,8666200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,246.16000366210935,250.25,237.05999755859372,244.5,7146500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,239.8699951171875,248.63999938964844,234.22999572753903,245.1000061035156,6662900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,238.25,242.8000030517578,234.6000061035156,235.9499969482422,6198900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,237.3600006103516,240.4900054931641,228.44000244140625,235.02999877929688,6888900.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,227.0,228.25,220.7100067138672,225.8600006103516,11385800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,217.22000122070312,221.44000244140625,207.7100067138672,212.30999755859372,10762000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,217.0,222.8800048828125,213.22000122070312,221.7100067138672,8067100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,220.0,223.72999572753903,212.4600067138672,214.5800018310547,6574900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,217.6000061035156,225.75999450683597,216.32000732421875,224.0,5641200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,223.9499969482422,225.52999877929688,218.8000030517578,222.22999572753903,10944900.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,226.0,236.0399932861328,224.0399932861328,233.3699951171875,7739800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,231.33999633789065,234.97000122070312,226.32000732421875,227.50999450683597,4407000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,223.80999755859372,227.1100006103516,222.22000122070312,224.94000244140625,3241700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,213.47999572753903,225.1300048828125,209.4499969482422,223.67999267578125,10148500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,226.50999450683597,226.50999450683597,217.75,220.55999755859372,5615200.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,223.5500030517578,225.63999938964844,218.67999267578125,219.97000122070312,5344900.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,221.63999938964844,223.3300018310547,215.13999938964844,219.55999755859372,4481900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,224.3699951171875,227.1499938964844,213.57000732421875,214.6300048828125,7037900.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,215.33999633789065,222.1499938964844,214.57000732421875,218.0200042724609,4949000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,229.3800048828125,247.5,228.0,242.8500061035156,14439500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,243.19000244140625,252.1199951171875,234.1999969482422,251.4900054931641,10270700.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,245.8999938964844,255.8999938964844,241.30999755859372,249.1000061035156,8883300.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,251.2100067138672,253.8699951171875,230.57000732421875,233.2400054931641,8848500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,235.1000061035156,259.79998779296875,233.5,257.7900085449219,12501900.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,260.4700012207031,266.0,252.83999633789065,265.1499938964844,11282200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,263.6000061035156,272.54998779296875,257.2900085449219,257.6300048828125,9275600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,261.0,265.0,243.75,245.05999755859372,8141100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,239.25999450683597,241.63999938964844,226.3000030517578,231.5200042724609,8482500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,243.33999633789065,249.16000366210935,237.55999755859372,242.92999267578125,7917400.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,251.5500030517578,255.4199981689453,234.0,234.1999969482422,9467700.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,235.6199951171875,239.0,223.02999877929688,224.4600067138672,6053900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,233.0,234.1100006103516,224.0399932861328,224.3600006103516,4771700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,226.6000061035156,227.1000061035156,207.82000732421875,212.63999938964844,8920000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,213.1199951171875,219.3000030517578,199.3800048828125,204.44000244140625,10063900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,162.00999450683594,197.8800048828125,161.1300048828125,189.47000122070312,18734600.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,191.9900054931641,197.3999938964844,182.6999969482422,194.1699981689453,7050600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,196.8000030517578,199.9499969482422,177.38999938964844,178.91000366210938,8324400.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,185.6699981689453,194.97999572753903,182.4600067138672,192.32000732421875,7421600.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,191.2899932861328,199.1000061035156,189.77999877929688,196.2899932861328,5255900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,194.3000030517578,197.69000244140625,188.2899932861328,191.7400054931641,5742800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,193.1300048828125,201.1000061035156,191.8699951171875,197.94000244140625,4795500.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,200.8999938964844,201.97000122070312,192.3999938964844,195.9600067138672,5027000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,198.5200042724609,205.07000732421875,196.1999969482422,197.1199951171875,6068300.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,199.0,205.9499969482422,197.13999938964844,205.30999755859372,6240500.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,203.33999633789065,207.4900054931641,200.3500061035156,204.4600067138672,6304200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,209.1000061035156,209.8000030517578,191.2100067138672,197.25,12353700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,197.16000366210935,207.0,195.1100006103516,206.22999572753903,7502400.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,204.77999877929688,207.1000061035156,197.42999267578125,198.42999267578125,5284900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,200.97000122070312,211.9199981689453,200.0,211.3999938964844,8304200.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,209.3000030517578,210.8500061035156,202.67999267578125,204.0,5437100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,201.83999633789065,202.5,194.1000061035156,198.3000030517578,5992900.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,195.0200042724609,197.4900054931641,187.72999572753903,190.1999969482422,4995700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,194.0,196.5,187.6000061035156,188.27999877929688,3841800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,189.22000122070312,189.94000244140625,180.0399932861328,183.3600006103516,7307200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,182.0,182.6999969482422,168.07000732421875,169.1300048828125,9746600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,166.5,169.0399932861328,160.6699981689453,163.22000122070312,7826400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,161.6199951171875,166.3699951171875,158.1199951171875,159.6999969482422,5732700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,163.24000549316406,164.14999389648438,146.1199951171875,147.35000610351562,11026600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,151.27000427246094,157.39999389648438,150.05999755859375,155.0500030517578,9256700.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,155.00999450683594,159.13999938964844,149.50999450683594,158.4600067138672,5824800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,153.55999755859375,158.83999633789062,149.9499969482422,157.14999389648438,6417400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,158.61000061035156,165.42999267578125,156.10000610351562,162.88999938964844,6697200.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,162.24000549316406,168.92999267578125,161.5800018310547,163.0500030517578,5953600.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,158.5,163.16000366210938,155.8800048828125,161.5,4686200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,164.13999938964844,167.6699981689453,160.5,162.4499969482422,5225200.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,161.5399932861328,169.10000610351562,160.8000030517578,162.63999938964844,5027400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,172.0,175.38999938964844,167.0,168.24000549316406,9299100.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,168.99000549316406,173.38999938964844,165.39999389648438,170.08999633789062,8152300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,171.3000030517578,173.57000732421875,168.6999969482422,170.22000122070312,4933200.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,170.3800048828125,172.25,163.80999755859375,171.67999267578125,6035500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,170.3000030517578,173.94000244140625,166.8800048828125,167.0800018310547,5359900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,170.61000061035156,181.4900054931641,170.25999450683594,179.92999267578125,12455200.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,183.07000732421875,192.4499969482422,179.5,191.22999572753903,10563400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,184.19000244140625,185.41000366210935,177.0,178.1699981689453,11710000.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,178.72000122070312,178.89999389648438,160.0,165.00999450683594,15210500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,163.02999877929688,169.2899932861328,161.38999938964844,164.47000122070312,7881100.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,162.8300018310547,166.41000366210938,161.41000366210938,163.10000610351562,4298600.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,167.9600067138672,171.24000549316406,164.0,170.91000366210938,6852400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,172.0,176.14999389648438,166.88999938964844,168.9199981689453,6797500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,166.36000061035156,170.0500030517578,165.02000427246094,167.69000244140625,5696100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,167.69000244140625,172.49000549316406,165.77999877929688,166.97000122070312,5725000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,166.0500030517578,167.30999755859375,161.8699951171875,164.27000427246094,5379900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,165.5399932861328,179.17999267578125,165.22000122070312,176.3800048828125,10767100.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,181.19000244140625,197.69000244140625,178.27000427246094,196.3500061035156,18131400.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,195.67999267578125,204.8999938964844,188.30999755859372,196.33999633789065,17324800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,203.52999877929688,212.4199981689453,197.6000061035156,210.47999572753903,13970000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,209.1999969482422,209.4499969482422,201.1300048828125,204.1999969482422,8908000.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,208.0500030517578,220.25999450683597,207.13999938964844,220.2100067138672,13569600.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,215.3999938964844,216.8600006103516,208.1300048828125,213.72000122070312,12686400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,209.4499969482422,215.9499969482422,207.3000030517578,210.72000122070312,7485100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,206.3000030517578,209.6999969482422,194.6000061035156,198.92999267578125,10350100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,206.8699951171875,210.5500030517578,200.8000030517578,209.16000366210935,9925400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,208.3000030517578,213.6699981689453,203.3999938964844,205.0399932861328,9261300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,213.3500061035156,218.0,210.5,216.1000061035156,10458700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,220.91000366210935,223.8999938964844,216.1100006103516,219.66000366210935,11542200.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,213.1000061035156,220.4600067138672,209.47000122070312,211.7400054931641,9515900.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,203.72999572753903,206.0,178.82000732421875,179.25,18892000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,180.0,190.94000244140625,179.5399932861328,182.8800048828125,14443400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,180.08999633789062,186.9499969482422,176.3800048828125,186.2700042724609,11348800.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,185.58999633789065,197.25,185.50999450683597,193.9600067138672,9950800.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,221.47999572753903,257.67999267578125,221.1100006103516,254.30999755859372,35456000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,245.6300048828125,259.69000244140625,242.33999633789065,255.5800018310547,16655300.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,257.6700134277344,273.5,257.1499938964844,270.739990234375,17431700.0,,,,,,,,,,
