Date,Open,High,Low,Close,Volume,"('Adj Close', 'MPWR')","('Close', 'MPWR')","('High', 'MPWR')","('Low', 'MPWR')","('Open', 'MPWR')","('Volume', 'MPWR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-17 19:00:00-05:00,573.4000244140625,588.9099731445312,561.5800170898438,587.8400268554688,1203100.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,588.0,593.9099731445312,576.3699951171875,585.8699951171875,998700.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,581.2999877929688,587.0,546.7100219726562,560.0599975585938,1662800.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,570.0700073242188,574.010009765625,551.7899780273438,572.469970703125,1021900.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,566.25,591.5999755859375,565.7000122070312,580.8099975585938,1031800.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,592.1599731445312,610.8300170898438,587.6900024414062,600.8599853515625,1267800.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,598.77001953125,602.2999877929688,568.0999755859375,572.0800170898438,1287100.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,575.8300170898438,575.8300170898438,548.25,560.239990234375,1237800.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,568.0,575.1599731445312,563.010009765625,567.6400146484375,595300.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,567.0499877929688,588.9400024414062,566.010009765625,580.3499755859375,808600.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,570.739990234375,585.7899780273438,570.739990234375,582.8499755859375,609200.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,589.1500244140625,592.7999877929688,579.989990234375,581.6300048828125,698200.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,587.3300170898438,587.3300170898438,566.6099853515625,572.3200073242188,696500.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,578.219970703125,593.3099975585938,576.0,589.6799926757812,734400.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,591.8499755859375,613.2999877929688,591.0,609.6699829101562,1015400.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,610.8800048828125,614.4099731445312,591.1400146484375,595.3200073242188,941700.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,613.6300048828125,628.77001953125,604.3400268554688,623.8200073242188,948100.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,611.3099975585938,623.7999877929688,593.0999755859375,605.4500122070312,862100.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,621.0,625.3499755859375,602.0700073242188,608.4400024414062,896900.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,607.0,637.7100219726562,599.8900146484375,628.6199951171875,1143000.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,622.0900268554688,640.0700073242188,622.0800170898438,628.219970703125,796200.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,632.0,644.8099975585938,593.1099853515625,598.0700073242188,958400.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,611.77001953125,613.0,586.6199951171875,589.1500244140625,782400.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,586.9199829101562,603.1900024414062,582.2899780273438,593.219970703125,2364800.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,591.72998046875,618.8499755859375,590.47998046875,617.280029296875,687900.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,616.8699951171875,623.0599975585938,613.0399780273438,619.5800170898438,252500.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,613.5599975585938,625.3099975585938,613.5599975585938,619.8300170898438,320300.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,616.6199951171875,621.9299926757812,604.1500244140625,612.7000122070312,354600.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,612.7000122070312,612.7000122070312,621.9299926757812,604.1500244140625,616.6199951171875,354600.0,,,,
