Date,Open,High,Low,Close,Volume,"('Adj Close', 'PEN')","('Close', 'PEN')","('High', 'PEN')","('Low', 'PEN')","('Open', 'PEN')","('Volume', 'PEN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,240.27999877929688,242.6499938964844,236.00999450683597,236.22000122070312,274600.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,237.7700042724609,238.2899932861328,235.1300048828125,236.0500030517578,180900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,236.0,237.25,232.5050048828125,233.50999450683597,195700.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,233.8800048828125,239.72999572753903,231.2700042724609,237.83999633789065,382700.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,236.47999572753903,241.82000732421875,235.30499267578125,240.47999572753903,643300.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,237.16000366210935,239.3500061035156,234.6199951171875,237.1100006103516,203400.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,235.2899932861328,242.9499969482422,235.2899932861328,239.1999969482422,248900.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,237.2899932861328,241.0,235.92999267578125,240.4900054931641,203300.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,240.0,245.2100067138672,237.9199981689453,244.83999633789065,252000.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,247.2899932861328,249.8600006103516,243.875,244.67999267578125,422400.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,245.67999267578125,250.94500732421875,244.0200042724609,248.9600067138672,297500.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,249.8600006103516,250.80999755859372,240.3000030517578,244.1499938964844,271500.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,242.55999755859372,246.6100006103516,242.3000030517578,244.1199951171875,114700.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,243.00999450683597,245.66000366210935,241.91000366210935,244.83999633789065,224100.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,244.1100006103516,246.7700042724609,242.6999969482422,245.2400054931641,281800.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,244.8800048828125,250.6300048828125,244.1000061035156,249.0800018310547,233900.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,247.4199981689453,248.60499572753903,242.3000030517578,242.6999969482422,194700.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,244.97000122070312,245.3000030517578,236.60499572753903,237.22999572753903,203800.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,237.6000061035156,241.9750061035156,236.6199951171875,240.8600006103516,170700.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,244.2899932861328,245.3000030517578,240.47000122070312,242.2700042724609,239100.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,250.0,259.2699890136719,247.55499267578125,253.66000366210935,679200.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,251.0800018310547,254.5749969482422,243.3600006103516,252.25999450683597,409400.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,251.58999633789065,251.7400054931641,244.3699951171875,245.5500030517578,240100.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,245.0,250.3699951171875,243.7350006103516,247.2400054931641,324300.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,250.0800018310547,251.27999877929688,244.63999938964844,247.5500030517578,336400.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,246.5399932861328,247.9250030517578,238.6999969482422,238.8999938964844,472000.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,238.7100067138672,245.55999755859372,235.7550048828125,243.5200042724609,439300.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,242.0,245.88999938964844,241.2350006103516,242.5399932861328,948300.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,243.0,245.7400054931641,237.67999267578125,240.5500030517578,213400.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,241.82000732421875,241.82000732421875,239.58999633789065,240.3600006103516,88800.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,238.7899932861328,241.9199981689453,238.5399932861328,240.5399932861328,180600.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,238.47000122070312,241.88999938964844,236.92999267578125,239.8500061035156,294400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,239.85000610351562,239.85000610351562,241.88999938964844,236.92999267578125,238.47000122070312,294400.0,,,,
